"household_id","home_zone_id","PNUM","agep","pecasOcc","sex","esr","wkw","wkhp","schg","age","is_age1617","is_ageless19","is_age1622","is_ageless40","is_age4059","is_age6079","is_age60plus","is_adult","adult","is_male","is_female","is_fulltime_worker","is_parttime_worker","is_worker","work_segment","is_nonworker_adult","is_k12","is_university","is_student","is_predrive","is_driving_age","is_nondriving_age","school_segment","ptype","PreSchoolStudent","student_is_employed","nonstudent_goes_to_school","preschoolChildren","PARKRATE","hh_income","is_no_income","is_low_income","is_medium_income","is_high_income","is_very_high_income","is_income_less10K","is_income_10K_20K","is_income_20K_40K","is_income_less50K","is_income_less25K","is_income_25K_to_60K","is_income_60K_to_120K","is_income_greater60K","is_income_greater120K","I_PCTLT10K","I_PCTLT10TO20","I_PCTLT20TO40","I_PCTGT40","hhsize","is_hhsize1","is_hh_with_child_less16","is_hh_with_child_16plus","is_non_worker_in_HH","is_pre_drive_child_in_HH","num_workers","num_non_workers","num_full","num_part","num_students","num_adults","is_all_adults_full_time_workers","CBDFlag","is_CBD","is_exurban","is_rural","is_rural_or_exurban","is_urban","is_suburban","school_zone_id","chose_school_location","noUsualSchoolLocation","distance_to_school","auto_time_home_to_school","auto_time_school_to_home","roundtrip_auto_time_to_school","workplace_zone_id","work_zone_area_type","auto_time_home_to_work","auto_time_work_to_home","roundtrip_auto_time_to_work","work_auto_savings_ratio","workers_prmTrn_ivt","workers_totalTrn_ivt","students_prmTrn_ivt","students_totalTrn_ivt","usualWorkLocationIsHome","noUsualWorkLocation","distance_to_work","free_parking_at_work","cdap_activity","travel_active","under16_not_at_school","mandatory_tour_frequency","work_and_school_and_worker","work_and_school_and_student","num_mand_tours","num_work_tours","has_pre_school_child_with_mandatory","has_driving_age_child_with_mandatory","num_joint_tours","non_mandatory_tour_frequency","num_non_mand","num_escort_tours","num_eatout_tours","num_shop_tours","num_maint_tours","num_discr_tours","num_social_tours","num_non_escort_tours","num_shop_maint_tours","num_shop_maint_escort_tours","num_add_shop_maint_tours","num_soc_discr_tours","num_add_soc_discr_tours","person_id"
50800,112,3,5,0,1,-9,-9,-9,2,5,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,110804.90417658776,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,true,false,1,3,1,0,2,2,false,false,false,false,false,false,false,false,104,true,0,2.39,12.13,12.1,24.23,-1,,,,0,0,,,0,3.22,0,1,,false,"N",true,true,"",false,false,0,0,false,false,0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,136674
50800,112,4,1,0,1,-9,-9,-9,-9,1,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,110804.90417658776,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,4,false,true,true,true,false,1,3,1,0,2,2,false,false,false,false,false,false,false,false,104,true,0,2.39,12.13,12.1,24.23,-1,,,,0,0,,,0,3.22,0,1,,false,"H",false,true,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136675
50912,112,1,28,2,2,1,1,40,-9,28,false,false,false,true,false,false,false,true,true,false,true,true,false,true,2,false,false,false,false,false,true,false,0,1,0,true,false,false,0,79492.58217392999,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,104,4,12.13,12.1,24.23,0.5947501,0,3.22,,,0,0,2.39,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136983
50912,112,2,32,1,1,1,1,40,-9,32,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,79492.58217392999,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.46,0.77,6.18,92.58,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,107,4,10.16,10.14,20.3,0.39416665,0,1.53,,,0,0,1.69,true,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136984
51494,113,1,41,4,1,1,1,50,-9,41,false,false,false,false,true,false,false,true,true,true,false,true,false,true,4,false,false,false,false,false,true,false,0,1,0,true,false,false,0,97039.11555622428,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,113,4,8.34,8.34,16.68,0.08433334,0,0,,,1,0,0.67,false,"N",true,false,"",false,false,0,0,false,false,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,138619
51494,113,2,37,0,2,6,-9,-9,-9,37,false,false,false,true,false,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,97039.11555622428,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,64,3,3,0,0,0,0,0,0,0,3,0,0,0,138620
51494,113,3,8,0,1,-9,-9,-9,3,8,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,97039.11555622428,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,106,true,0,2.98,12.45,12.38,24.83,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138621
51494,113,4,5,0,2,-9,-9,-9,2,5,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,97039.11555622428,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,124,true,0,2.97,13.34,13.35,26.69,-1,,,,0,0,,,0,1.91,0,1,,false,"N",true,true,"",false,false,0,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138622
51494,113,5,2,0,1,-9,-9,-9,-9,2,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,97039.11555622428,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,104,true,0,1.72,12.37,12.36,24.73,-1,,,,0,0,,,0,0.4,0,1,,false,"N",true,true,"",false,false,0,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138623
51504,113,1,34,1,1,1,3,40,-9,34,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,72803.57221051391,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,3,false,true,true,true,false,1,2,1,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,111,5,11.12,11.09,22.21,0.52825004,0,1.53,,,0,0,2.14,false,"N",true,false,"",false,false,0,0,false,false,0,8,1,0,0,0,1,0,0,1,1,1,0,0,0,138651
51504,113,2,29,0,2,6,-9,-9,-9,29,false,false,false,true,false,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,72803.57221051391,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,3,false,true,true,true,false,1,2,1,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,64,2,2,0,0,0,0,0,0,0,2,0,0,0,138652
51504,113,3,1,0,1,-9,-9,-9,-9,1,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,72803.57221051391,false,false,false,true,false,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,3,false,true,true,true,false,1,2,1,0,1,2,false,false,false,false,false,false,false,false,124,true,0,2.97,13.34,13.35,26.69,-1,,,,0,0,,,0,1.91,0,1,,false,"N",true,true,"",false,false,0,0,false,false,0,64,2,2,0,0,0,0,0,0,0,2,0,0,0,138653
51551,113,1,54,1,1,1,1,45,-9,54,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,105957.7955074457,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,4,false,true,true,false,true,2,2,2,0,1,3,false,false,false,false,false,false,false,false,-1,false,1,,,,0,113,4,8.34,8.34,16.68,0.08433334,0,0,,,1,0,0.67,false,"N",true,false,"",false,false,0,0,false,false,0,16,2,0,0,2,0,0,0,2,2,2,1,0,0,138786
51551,113,2,48,1,2,1,1,46,-9,48,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,105957.7955074457,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,4,false,true,true,false,true,2,2,2,0,1,3,false,false,false,false,false,false,false,false,-1,false,1,,,,0,122,3,14.46,14.43,28.89,0.75925,0,0.87,,,0,0,3,true,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138787
51551,113,3,15,0,2,-9,-9,-9,5,15,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,105957.7955074457,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,4,false,true,true,false,true,2,2,2,0,1,3,false,false,false,false,false,false,false,false,107,true,0,2.49,12.98,12.93,25.91,-1,,,,0,0,,,0,1.53,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138788
51551,113,4,78,0,2,6,-9,-9,-9,78,false,false,false,false,false,true,true,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,5,0,false,false,false,0,105957.7955074457,false,false,false,false,true,false,false,false,false,false,false,true,true,false,0.42,0.71,6.77,92.1,4,false,true,true,false,true,2,2,2,0,1,3,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,65,3,2,0,0,0,1,0,1,0,2,0,1,0,138789
51953,114,1,52,1,2,1,4,25,-9,52,false,false,false,false,true,false,false,true,true,false,true,false,true,true,1,false,false,false,false,false,true,false,0,2,0,true,false,false,0,149513.91400835634,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.48,1.07,10.27,88.18,2,false,false,true,false,false,2,0,1,1,0,2,false,false,false,false,false,false,true,false,-1,false,1,,,,0,122,3,14.38,14.38,28.76,0.15700002,0,0.87,,,0,0,1.19,false,"N",true,false,"",false,false,0,0,false,false,0,16,1,0,0,1,0,0,0,1,1,1,0,0,0,139760
51953,114,2,52,1,1,1,1,45,-9,52,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,149513.91400835634,false,false,false,false,true,false,false,false,false,false,false,false,true,true,0.48,1.07,10.27,88.18,2,false,false,true,false,false,2,0,1,1,0,2,false,false,false,false,false,false,true,false,-1,false,1,,,,0,114,2,12.38,12.38,24.76,-0.016333325,0,0,,,1,0,0.57,true,"N",true,false,"",false,false,0,0,false,false,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,139761
52940,115,1,46,1,1,1,1,40,-9,46,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,97911.59511666985,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,2,false,false,true,false,false,1,1,1,0,1,1,true,false,false,false,false,false,false,false,-1,false,1,,,,0,135,3,22.04,21.98,44.02,1,0,39.19,,,0,0,7.46,false,"M",true,false,"work1",false,false,1,1,false,true,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,142441
52940,115,2,17,0,1,6,-9,-9,5,17,true,true,true,true,false,false,false,false,false,true,false,false,false,false,0,true,true,false,true,false,true,false,2,6,0,false,false,false,0,97911.59511666985,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,2,false,false,true,false,false,1,1,1,0,1,1,true,false,false,false,false,false,false,false,124,true,0,3.07,12.23,12.14,24.369999,-1,,,,0,0,,,0,5.77,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142442
52941,115,1,38,1,2,1,1,60,-9,38,false,false,false,true,false,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,208425.67277310908,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.28,1.28,3.03,94.4,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,104,4,14.42,14.31,28.73,0.90391666,0,0.4,,,0,0,3.43,false,"M",true,false,"work1",false,false,1,1,false,false,0,8,1,0,0,0,1,0,0,1,1,1,0,0,0,142443
52941,115,2,39,1,1,1,3,60,-9,39,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,208425.67277310908,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.28,1.28,3.03,94.4,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,103,5,14.63,14.67,29.3,1,32,125.39,,,0,0,4.95,true,"M",true,false,"work2",false,false,2,2,false,false,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,142444
52941,115,3,8,0,1,-9,-9,-9,3,8,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,208425.67277310908,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.28,1.28,3.03,94.4,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,123,true,0,2.09,11,10.98,21.98,-1,,,,0,0,,,0,0.4,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142445
52941,115,4,6,0,1,-9,-9,-9,3,6,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,208425.67277310908,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.28,1.28,3.03,94.4,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,false,false,123,true,0,2.09,11,10.98,21.98,-1,,,,0,0,,,0,0.4,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,8,1,0,0,0,1,0,0,1,1,1,0,0,0,142446
52942,115,1,62,0,1,6,-9,-9,-9,62,false,false,false,false,false,true,true,true,true,true,false,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,105172.56390304468,false,false,false,false,true,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,3,false,true,true,true,true,0,3,0,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,0,80,3,2,0,1,0,0,0,1,1,3,0,0,0,142447
52942,115,2,47,0,2,6,-9,-9,-9,47,false,false,false,false,true,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,105172.56390304468,false,false,false,false,true,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,3,false,true,true,true,true,0,3,0,0,1,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142448
52942,115,3,12,0,1,-9,-9,-9,4,12,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,105172.56390304468,false,false,false,false,true,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,3,false,true,true,true,true,0,3,0,0,1,2,false,false,false,false,false,false,false,false,114,true,0,1.37,10.74,10.75,21.49,-1,,,,0,0,,,0,0.4,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,32,1,1,0,0,0,0,0,0,0,1,0,0,0,142449
53008,115,1,49,1,1,1,1,60,-9,49,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,91125.64297987096,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,2,false,true,true,false,true,1,1,1,0,1,1,true,false,false,false,false,false,false,false,-1,false,1,,,,0,122,3,11.18,11.18,22.36,0.38033333,0,0.87,,,0,0,1.7,false,"M",true,false,"work1",false,false,1,1,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142694
53008,115,2,12,0,2,-9,-9,-9,4,12,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,91125.64297987096,false,false,false,true,false,false,false,false,false,false,false,true,true,false,1.28,1.28,3.03,94.4,2,false,true,true,false,true,1,1,1,0,1,1,true,false,false,false,false,false,false,false,114,true,0,1.37,10.74,10.75,21.49,-1,,,,0,0,,,0,0.4,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142695
53568,116,1,44,1,1,1,1,40,-9,44,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,141535.5731389485,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,6,false,true,true,false,true,2,4,2,0,4,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,132,2,24.63,24.74,49.37,1,0,38.95,,,0,0,6.56,false,"M",true,false,"work1",false,false,1,1,false,true,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,144582
53568,116,2,44,1,2,1,1,40,-9,44,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,141535.5731389485,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,6,false,true,true,false,true,2,4,2,0,4,2,true,false,false,false,false,false,false,false,-1,false,1,,,,0,122,3,15.39,15.4,30.79,0.6334168,0,5.26,,,0,0,2.67,true,"M",true,false,"work1",false,false,1,1,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144583
53568,116,3,17,0,2,6,-9,-9,5,17,true,true,true,true,false,false,false,false,false,false,true,false,false,false,0,true,true,false,true,false,true,false,2,6,0,false,false,false,0,141535.5731389485,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,6,false,true,true,false,true,2,4,2,0,4,2,true,false,false,false,false,false,false,false,124,true,0,4.02,15.88,16.18,32.06,-1,,,,0,0,,,0,5.77,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144584
53568,116,4,15,0,1,-9,-9,-9,5,15,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,141535.5731389485,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,6,false,true,true,false,true,2,4,2,0,4,2,true,false,false,false,false,false,false,false,111,true,0,3.57,15.24,15.34,30.58,-1,,,,0,0,,,32,84.43,0,1,,false,"M",true,false,"school1",false,false,1,0,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144585
53568,116,5,10,0,2,-9,-9,-9,4,10,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,141535.5731389485,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,6,false,true,true,false,true,2,4,2,0,4,2,true,false,false,false,false,false,false,false,114,true,0,2.35,14.96,14.97,29.93,-1,,,,0,0,,,0,10.05,0,1,,false,"M",true,false,"school1",false,false,1,0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144586
53568,116,6,2,0,2,-9,-9,-9,-9,2,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,141535.5731389485,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,6,false,true,true,false,true,2,4,2,0,4,2,true,false,false,false,false,false,false,false,114,true,0,2.35,14.96,14.97,29.93,-1,,,,0,0,,,0,10.05,0,1,,false,"H",false,true,"",false,false,0,0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144587
53716,116,1,43,4,1,1,1,40,-9,43,false,false,false,false,true,false,false,true,true,true,false,true,false,true,4,false,false,false,false,false,true,false,0,1,0,true,false,false,0,164520.5624480202,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,119,4,14.28,14.35,28.630001,0.60475004,0,0.81,,,0,0,2.53,false,"N",true,false,"",false,false,0,0,false,false,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,145187
53716,116,2,40,0,2,6,-9,-9,-9,40,false,false,false,false,true,false,false,true,true,false,true,false,false,false,0,true,false,false,false,false,true,false,0,4,0,false,false,false,0,164520.5624480202,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,-1,false,1,,,,0,-1,,,,0,0,,,,,0,1,,false,"N",true,false,"",false,false,0,0,false,false,1,32,1,1,0,0,0,0,0,0,0,1,0,0,0,145188
53716,116,3,8,0,1,-9,-9,-9,3,8,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,164520.5624480202,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,114,true,0,2.35,14.96,14.97,29.93,-1,,,,0,0,,,0,10.05,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145189
53716,116,4,6,0,2,-9,-9,-9,2,6,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,164520.5624480202,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,114,true,0,2.35,14.96,14.97,29.93,-1,,,,0,0,,,0,10.05,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145190
53716,116,5,4,0,1,-9,-9,-9,1,4,false,true,false,true,false,false,false,false,false,true,false,false,false,false,0,false,true,false,true,true,false,true,1,8,1,false,false,true,0,164520.5624480202,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.52,1.22,3.96,93.29,5,false,true,true,true,true,1,4,1,0,3,2,false,false,false,false,false,false,false,false,124,true,0,4.02,15.88,16.18,32.06,-1,,,,0,0,,,0,5.77,0,1,,false,"N",true,true,"",false,false,0,0,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145191
54052,117,1,37,1,1,1,1,40,-9,37,false,false,false,true,false,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,131909.21532203234,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.05,1.17,2.1,95.68,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,true,false,-1,false,1,,,,0,117,3,8.28,8.28,16.56,0.055333328,0,0,,,1,0,0.58,false,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146310
54052,117,2,31,1,2,1,1,40,-9,31,false,false,false,true,false,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,131909.21532203234,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.05,1.17,2.1,95.68,2,false,false,true,false,false,2,0,2,0,0,2,true,false,false,false,false,false,true,false,-1,false,1,,,,0,117,3,8.28,8.28,16.56,0.055333328,0,0,,,1,0,0.58,false,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146311
54267,117,1,49,1,1,1,1,40,-9,49,false,false,false,false,true,false,false,true,true,true,false,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,175465.333822943,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.05,1.17,2.1,95.68,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,true,false,-1,false,1,,,,0,117,3,8.28,8.28,16.56,0.055333328,0,0,,,1,0,0.58,true,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146913
54267,117,2,40,1,2,1,1,45,-9,40,false,false,false,false,true,false,false,true,true,false,true,true,false,true,1,false,false,false,false,false,true,false,0,1,0,true,false,false,0,175465.333822943,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.05,1.17,2.1,95.68,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,true,false,-1,false,1,,,,0,119,4,11.88,11.96,23.84,0.298,0,2.13,,,0,0,1.49,true,"H",false,false,"",false,false,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146914
54267,117,3,13,0,2,-9,-9,-9,4,13,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,175465.333822943,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.05,1.17,2.1,95.68,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,true,false,135,true,0,5.14,19.71,19.7,39.41,-1,,,,0,0,,,0,18.36,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,8,1,0,0,0,1,0,0,1,1,1,0,0,0,146915
54267,117,4,7,0,2,-9,-9,-9,3,7,false,true,false,true,false,false,false,false,false,false,true,false,false,false,0,false,true,false,true,true,false,true,1,7,0,false,false,false,0,175465.333822943,false,false,false,false,true,false,false,false,false,false,false,false,true,true,1.05,1.17,2.1,95.68,4,false,true,true,false,true,2,2,2,0,2,2,true,false,false,false,false,false,true,false,117,true,0,0.58,8.28,8.28,16.56,-1,,,,0,0,,,0,0,0,1,,false,"M",true,false,"school1",false,false,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146916
