"person_id","tour_type","tour_type_count","tour_type_num","tour_num","tour_count","tour_category","number_of_participants","destination","origin","household_id","tdd","start","end","duration","composition","destination_logsum","tour_mode","atwork_subtour_frequency","parent_tour_id","stop_frequency","primary_purpose","tour_outbound_dist","tour_inbound_dist","main_leg_dist","outbound_leg_fft","inbound_leg_fft","main_leg_fft","ptype","num_work_stops_ob","num_school_stops_ob","num_escort_stops_ob","num_shopping_stops_ob","num_maint_stops_ob","num_eat_out_stops_ob","num_social_visit_stops_ob","num_discr_stops_ob","num_work_stops_ib","num_school_stops_ib","num_escort_stops_ib","num_shopping_stops_ib","num_maint_stops_ib","num_eat_out_stops_ib","num_social_visit_stops_ib","num_discr_stops_ib","has_outbound_stops","has_inbound_stops","main_leg_duration","inbound_duration","outbound_duration","tour_id"
126301,"eatout",1,1,1,1,"non_mandatory",1,122,107,47119,1027,32,36,4,"",9.57480499239192,"DRIVEALONEFREE","",,"0out_0in","eatout",4.94,4.94,0.71,18.42,18.45,8.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,4,0,0,5178347
126302,"othdiscr",1,1,1,1,"non_mandatory",1,104,107,47119,405,10,19,9,"",12.714262420721615,"DRIVEALONEFREE","",,"0out_0in","othdiscr",3.66,3.66,0.71,16.33,16.37,8.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,9,0,0,5178407
126539,"social",1,1,1,1,"non_mandatory",1,100,107,47208,660,17,29,12,"",13.29836029126272,"DRIVEALONEFREE","",,"1out_2in","social",3.69,3.69,2.11,14.28,14.16,13.73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,true,true,9,3,0,5188135
126851,"othdiscr",1,1,1,1,"non_mandatory",1,101,107,47331,990,30,34,4,"",11.642763666194123,"SHARED2FREE","",,"0out_0in","othdiscr",2.11,2.11,0.71,13.81,13.73,8.77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,4,0,0,5200916
126852,"escort",2,1,1,3,"non_mandatory",1,107,107,47331,946,28,29,1,"",10.428640768337027,"SHARED2FREE","",,"1out_1in","escort",0.71,0.71,1.89,8.77,8.77,9.61,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,1,0,0,5200941
126852,"escort",2,2,2,3,"non_mandatory",1,107,107,47331,1041,33,34,1,"",10.387813907083876,"SHARED3FREE","",,"0out_0in","escort",0.71,0.71,0.71,8.77,8.77,8.77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5200942
126852,"shopping",1,1,3,3,"non_mandatory",1,106,107,47331,513,13,16,3,"",11.24669639193412,"SHARED2FREE","",,"3out_1in","shopping",1.5,1.5,3.33,10.93,10.91,14.09,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,true,true,1,0,2,5200965
126853,"shopping",1,1,1,1,"non_mandatory",1,101,107,47331,900,26,26,0,"",11.086744574887748,"SHARED3FREE","",,"0out_0in","shopping",2.11,2.11,0.71,13.81,13.73,8.77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5201006
127565,"shopping",1,1,1,1,"non_mandatory",1,101,107,47569,1058,34,36,2,"",11.740544573009842,"SHARED2FREE","",,"3out_1in","shopping",2.11,2.11,1.5,13.81,13.73,10.91,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,true,true,0,0,2,5230198
127567,"othdiscr",1,1,1,1,"non_mandatory",1,108,107,47569,928,27,32,5,"",11.806823703902495,"SHARED2FREE","",,"0out_0in","othdiscr",2.26,2.26,0.71,14.18,14.19,8.77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,5230272
127568,"othdiscr",2,1,1,2,"non_mandatory",1,121,107,47569,991,30,35,5,"",11.774146669666584,"SHARED2FREE","",,"0out_0in","othdiscr",4.78,4.78,0.71,18.84,18.99,8.77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,5230313
127568,"othdiscr",2,2,2,2,"non_mandatory",1,121,107,47569,967,29,30,1,"",11.611005937562254,"BIKE","",,"0out_0in","othdiscr",4.78,4.78,0.71,18.84,18.99,8.77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5230314
128165,"shopping",1,1,1,1,"non_mandatory",1,108,107,47788,771,21,22,1,"",10.69360802952959,"DRIVEALONEFREE","",,"0out_0in","shopping",2.26,2.26,0.71,14.18,14.19,8.77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5254798
128839,"escort",1,1,1,1,"non_mandatory",1,107,107,48043,749,20,28,8,"",11.200025192529283,"WALK","",,"0out_0in","escort",0.71,0.71,0.71,8.77,8.77,8.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,8,0,0,5282408
130342,"escort",1,1,1,1,"non_mandatory",1,111,109,48658,925,27,29,2,"",8.753927050726357,"SHARED3FREE","",,"0out_0in","escort",3.48,3.48,0.71,13.49,13.5,5.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,5344031
130427,"escort",2,1,1,2,"non_mandatory",1,106,109,48693,988,30,32,2,"",9.99397798946374,"SHARED2FREE","",,"0out_1in","escort",3.09,3.09,2.26,11.44,11.35,12.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,1,1,0,5347516
130427,"escort",2,2,2,2,"non_mandatory",1,101,109,48693,947,28,30,2,"",10.614773332812396,"DRIVEALONEFREE","",,"0out_0in","escort",3.18,3.18,0.71,13.9,13.81,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,5347517
130429,"othdiscr",1,1,1,1,"non_mandatory",1,109,109,48693,552,14,20,6,"",11.478057344570393,"WALK","",,"0out_0in","othdiscr",0.71,0.71,0.71,5.2,5.2,5.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,6,0,0,5347614
131471,"shopping",1,1,1,1,"non_mandatory",1,101,110,49062,877,25,26,1,"",10.289581038693257,"SHARED2FREE","",,"0out_0in","shopping",3.38,3.38,0.57,13.32,13.27,4.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5390344
132037,"othmaint",1,1,1,1,"non_mandatory",1,122,110,49258,826,23,24,1,"",10.612106680727578,"DRIVEALONEFREE","",,"0out_1in","othmaint",4.24,4.24,3.03,16.84,16.84,14.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,0,1,0,5413545
132038,"escort",1,1,1,1,"non_mandatory",1,107,110,49258,408,10,22,12,"",9.044893388111394,"SHARED3FREE","",,"0out_0in","escort",1.06,1.06,0.57,8.89,8.89,4.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,12,0,0,5413567
132484,"escort",1,1,1,2,"non_mandatory",1,111,111,49409,828,23,26,3,"",12.251620041210627,"DRIVEALONEFREE","",,"0out_1in","escort",0.73,0.73,0.73,5.15,5.15,5.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,2,1,0,5431853
132484,"othdiscr",1,1,2,2,"non_mandatory",1,114,111,49409,925,27,29,2,"",13.161936444543027,"DRIVEALONEFREE","",,"3out_0in","othdiscr",1.51,1.51,1.51,13.51,13.58,13.58,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,true,false,0,0,2,5431869
134117,"shopping",2,1,1,2,"non_mandatory",1,106,111,49948,969,29,32,3,"",11.806494937619094,"DRIVEALONEFREE","",,"1out_0in","shopping",2.2,2.2,3.33,10.76,10.72,13.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,2,0,1,5498830
134117,"shopping",2,2,2,2,"non_mandatory",1,114,111,49948,923,27,27,0,"",11.919081421201877,"DRIVEALONEFREE","",,"0out_0in","shopping",1.51,1.51,0.73,13.51,13.58,5.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5498831
134651,"escort",1,1,1,1,"non_mandatory",1,102,111,50123,318,8,11,3,"",9.660633473562935,"SHARED3FREE","",,"0out_0in","escort",4.28,4.28,0.73,12.94,12.75,5.15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,5520700
135780,"social",2,1,1,2,"non_mandatory",1,107,112,50519,146,4,9,5,"",15.179831961000763,"DRIVEALONEFREE","",,"1out_1in","social",1.69,1.69,1.69,10.16,10.14,10.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,4,1,0,5567016
135780,"social",2,2,2,2,"non_mandatory",1,113,112,50519,1061,34,39,5,"",15.220613256094888,"SHARED2FREE","",,"0out_0in","social",1.21,1.21,0.61,8.72,8.72,4.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,5567017
136672,"escort",2,1,1,2,"non_mandatory",1,124,112,50800,900,26,26,0,"",11.369352654167068,"SHARED2FREE","",,"0out_0in","escort",3.64,3.64,0.61,13.09,13.1,4.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5603561
136672,"escort",2,2,2,2,"non_mandatory",1,114,112,50800,435,11,11,0,"",11.191016604652873,"SHARED3FREE","",,"0out_0in","escort",1.67,1.67,0.61,12.39,12.39,4.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5603562
136674,"escort",1,1,1,1,"non_mandatory",1,124,112,50800,467,11,43,32,"",10.135724526126648,"SHARED2FREE","",,"0out_0in","escort",3.64,3.64,0.61,13.09,13.1,4.36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,32,0,0,5603643
138620,"escort",3,1,1,3,"non_mandatory",1,104,113,51494,292,7,26,19,"",11.402567745750273,"SHARED3FREE","",,"0out_1in","escort",1.72,1.72,1.72,12.37,12.36,12.37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,17,2,0,5683429
138620,"escort",3,2,2,3,"non_mandatory",1,114,113,51494,946,28,29,1,"",11.485421326249678,"SHARED2FREE","",,"0out_0in","escort",1.33,1.33,0.67,12.77,12.81,8.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5683430
138620,"escort",3,3,3,3,"non_mandatory",1,114,113,51494,945,28,28,0,"",11.408863743070164,"SHARED2FREE","",,"0out_0in","escort",1.33,1.33,0.67,12.77,12.81,8.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5683431
138651,"othmaint",1,1,1,1,"non_mandatory",1,123,113,51504,924,27,28,1,"",11.109563866700062,"SHARED2FREE","",,"1out_0in","othmaint",2,2,2.97,12.11,12.19,13.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,false,1,0,0,5684719
138652,"escort",2,1,1,2,"non_mandatory",1,101,113,51504,396,10,10,0,"",11.22383272633626,"SHARED3FREE","",,"0out_0in","escort",4.11,4.11,0.67,15.78,15.58,8.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5684741
138652,"escort",2,2,2,2,"non_mandatory",1,101,113,51504,435,11,11,0,"",11.350366699574986,"SHARED2FREE","",,"0out_0in","escort",4.11,4.11,0.67,15.78,15.58,8.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5684742
138653,"escort",2,1,1,2,"non_mandatory",1,114,113,51504,352,8,45,37,"",10.448113193631666,"SHARED3FREE","",,"0out_0in","escort",1.33,1.33,0.67,12.77,12.81,8.34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,37,0,0,5684782
138653,"escort",2,2,2,2,"non_mandatory",1,114,113,51504,315,8,8,0,"",10.607494076290758,"SHARED2FREE","",,"0out_0in","escort",1.33,1.33,0.67,12.77,12.81,8.34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5684783
138786,"shopping",2,1,1,2,"non_mandatory",1,108,113,51551,903,26,29,3,"",11.571608428492487,"SHARED2FREE","",,"0out_0in","shopping",4.7,4.7,0.67,17.08,16.96,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,5690259
138786,"shopping",2,2,2,2,"non_mandatory",1,113,113,51551,718,19,26,7,"",11.86178502169823,"WALK","",,"1out_0in","shopping",0.67,0.67,0.67,8.34,8.34,8.34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,6,0,1,5690260
138789,"escort",2,1,1,3,"non_mandatory",1,124,113,51551,987,30,31,1,"",11.583395134995284,"SHARED3FREE","",,"0out_0in","escort",2.97,2.97,0.67,13.34,13.35,8.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5690358
138789,"escort",2,2,2,3,"non_mandatory",1,114,113,51551,900,26,26,0,"",11.430680834793133,"SHARED2FREE","",,"0out_0in","escort",1.33,1.33,0.67,12.77,12.81,8.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5690359
138789,"othdiscr",1,1,3,3,"non_mandatory",1,111,113,51551,511,13,14,1,"",12.672604126552319,"SHARED3FREE","",,"1out_0in","othdiscr",2.14,2.14,3,11.12,11.09,14.43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,1,5690374
139760,"shopping",1,1,1,1,"non_mandatory",1,118,114,51953,901,26,27,1,"",12.011240420703096,"DRIVEALONEFREE","",,"0out_0in","shopping",3.44,3.44,0.57,17.29,17.27,12.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5730193
139761,"othdiscr",1,1,1,1,"non_mandatory",1,118,114,51953,594,15,28,13,"",12.576409708915705,"DRIVEALONEFREE","",,"0out_0in","othdiscr",3.44,3.44,0.57,17.29,17.27,12.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,13,0,0,5730226
142441,"eatout",1,1,1,1,"non_mandatory",1,117,115,52940,1075,35,39,4,"",9.914383457950787,"DRIVEALONEFREE","",,"0out_0in","eatout",2.28,2.28,0.65,11.44,11.43,4.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,4,0,0,5840087
142443,"othmaint",1,1,1,1,"non_mandatory",1,120,115,52941,926,27,30,3,"",11.510434828627673,"SHARED2FREE","",,"1out_2in","othmaint",2.92,2.92,3.48,10,10.09,17.7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,true,true,1,1,1,5840191
142446,"othmaint",1,1,1,1,"non_mandatory",1,117,115,52941,1023,32,32,0,"",10.476594695419452,"SHARED2FREE","",,"0out_3in","othmaint",2.28,2.28,0.65,11.44,11.43,4.51,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,true,0,0,0,5840314
142447,"escort",2,1,1,3,"non_mandatory",1,114,115,52942,851,24,24,0,"",10.655227048024432,"SHARED2FREE","",,"0out_1in","escort",1.37,1.37,1.7,10.74,10.75,11.18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,0,0,0,5840336
142447,"escort",2,2,2,3,"non_mandatory",1,114,115,52942,1024,32,33,1,"",10.285333099131066,"SHARED3FREE","",,"0out_2in","escort",1.37,1.37,1.37,10.74,10.75,10.74,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false,true,0,1,0,5840337
142447,"shopping",1,1,3,3,"non_mandatory",1,114,115,52942,967,29,30,1,"",11.423928984762695,"SHARED2FREE","",,"1out_1in","shopping",1.37,1.37,1.46,10.74,10.75,13.79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,1,0,0,5840360
142449,"escort",1,1,1,1,"non_mandatory",1,124,115,52942,986,30,30,0,"",9.846994700525771,"SHARED2FREE","",,"0out_0in","escort",3.07,3.07,0.65,12.23,12.14,4.51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,5840418
145188,"escort",1,1,1,1,"non_mandatory",1,114,116,53716,967,29,30,1,"",10.628570616716859,"SHARED2FREE","",,"0out_0in","escort",2.35,2.35,0.7,14.96,14.97,8.81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,5952717
146915,"othmaint",1,1,1,1,"non_mandatory",1,119,117,54267,987,30,31,1,"",10.158428618645978,"SHARED2FREE","",,"0out_1in","othmaint",1.49,1.49,2.98,11.88,11.96,13.48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,1,0,0,6023543
147129,"othmaint",1,1,1,2,"non_mandatory",1,114,117,54342,1060,34,38,4,"",10.879280880602476,"DRIVEALONEFREE","",,"0out_1in","othmaint",3.06,3.06,3.06,16.97,16.98,16.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,3,1,0,6032317
147129,"othdiscr",1,1,2,2,"non_mandatory",1,116,117,54342,929,27,33,6,"",12.238751704815014,"DRIVEALONEFREE","",,"0out_0in","othdiscr",1.85,1.85,0.58,12.69,12.7,8.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,6,0,0,6032314
148554,"othdiscr",1,1,1,1,"non_mandatory",1,118,121,54886,1011,31,37,6,"",10.654227992345945,"SHARED2FREE","",,"1out_0in","othdiscr",2.07,2.07,2.07,13.39,13.38,13.38,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,true,false,2,0,4,6090739
149010,"shopping",2,1,1,2,"non_mandatory",1,122,121,55064,478,12,17,5,"",11.75736470660278,"DRIVEALONEFREE","",,"1out_0in","shopping",1.79,1.79,3.95,14.22,14.23,14.48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,4,0,1,6109443
149010,"shopping",2,2,2,2,"non_mandatory",1,114,121,55064,1086,36,37,1,"",12.028963336339913,"DRIVEALONEFREE","",,"0out_0in","shopping",1.46,1.46,0.63,13.79,13.79,8.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,6109444
149011,"othmaint",1,1,1,1,"non_mandatory",1,118,121,55064,717,19,25,6,"",9.954610861306502,"DRIVEALONEFREE","",,"0out_2in","othmaint",2.07,2.07,0.63,13.39,13.38,8.76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,3,3,0,6109479
149434,"othdiscr",1,1,1,1,"non_mandatory",1,105,121,55235,968,29,31,2,"",11.45784405018655,"SHARED3FREE","",,"0out_0in","othdiscr",3.95,3.95,0.63,14.56,14.48,8.76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6126819
150114,"othmaint",1,1,1,1,"non_mandatory",1,135,121,55497,988,30,32,2,"",10.035260093664826,"DRIVEALONEFREE","",,"0out_0in","othmaint",6.87,6.87,0.63,23.69,23.63,8.76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6154702
152008,"escort",2,1,1,2,"non_mandatory",1,124,121,56235,739,19,47,28,"",11.20215547269995,"SHARED2FREE","",,"0out_2in","escort",3.16,3.16,1.46,15.27,15.18,13.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,18,10,0,6232337
152008,"escort",2,2,2,2,"non_mandatory",1,114,121,56235,397,10,11,1,"",11.419521805413023,"SHARED2FREE","",,"1out_1in","escort",1.46,1.46,0.57,13.79,13.79,12.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,1,0,0,6232338
154000,"eatout",1,1,1,1,"non_mandatory",1,123,123,56918,1009,31,35,4,"",10.010538409801583,"WALK","",,"2out_2in","eatout",0.65,0.65,0.65,8.7,8.7,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,3,0,1,6314006
154001,"shopping",1,1,1,1,"non_mandatory",1,122,123,56918,1112,38,40,2,"",11.499025443403182,"SHARED3FREE","",,"0out_0in","shopping",1.75,1.75,0.65,12.43,12.32,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6314074
156267,"othdiscr",1,1,1,2,"non_mandatory",1,122,124,57954,967,29,30,1,"",12.636147399567298,"DRIVEALONEFREE","",,"0out_0in","othdiscr",1.45,1.45,0.62,10.31,10.32,4.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,6406972
156267,"social",1,1,2,2,"non_mandatory",1,107,124,57954,749,20,28,8,"",14.752996773500424,"DRIVEALONEFREE","",,"2out_3in","social",4.91,4.91,4.91,17.36,17.29,17.29,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,true,3,3,2,6406983
156844,"shopping",1,1,1,4,"non_mandatory",1,122,124,58228,969,29,32,3,"",10.501879481554761,"SHARED2FREE","",,"1out_0in","shopping",1.45,1.45,2.36,10.31,10.32,14.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,2,0,1,6430637
156844,"othmaint",1,1,2,4,"non_mandatory",1,114,124,58228,1122,39,40,1,"",10.36047371509214,"SHARED2FREE","",,"0out_1in","othmaint",2.36,2.36,0.62,14.47,14.5,4.86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,1,0,0,6430632
156844,"othdiscr",1,1,3,4,"non_mandatory",1,124,124,58228,583,15,17,2,"",11.067712625058723,"WALK","",,"0out_0in","othdiscr",0.62,0.62,0.62,4.86,4.86,4.86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6430629
156844,"eatout",1,1,4,4,"non_mandatory",1,118,124,58228,925,27,29,2,"",9.404051916517664,"DRIVEALONEFREE","",,"0out_0in","eatout",2.78,2.78,0.62,12.67,12.36,4.86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6430610
158546,"othdiscr",1,1,1,1,"non_mandatory",1,114,124,59003,1029,32,38,6,"",10.659096066060268,"DRIVEALONEFREE","",,"1out_0in","othdiscr",2.36,2.36,1.45,14.47,14.5,10.32,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,true,false,4,0,2,6500411
162229,"shopping",1,1,1,3,"non_mandatory",1,133,126,60371,1098,37,37,0,"",10.51360999946649,"DRIVEALONEFREE","",,"0out_1in","shopping",1.74,1.74,3.04,15.43,15.56,16.89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,0,0,0,6651422
162229,"othmaint",1,1,2,3,"non_mandatory",1,131,126,60371,477,12,16,4,"",9.474791397463422,"DRIVEALONEFREE","",,"2out_0in","othmaint",2.15,2.15,2.15,16.71,16.82,16.82,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,false,2,0,2,6651417
162229,"othdiscr",1,1,3,3,"non_mandatory",1,126,126,60371,1058,34,36,2,"",10.51900558757505,"WALK","",,"0out_0in","othdiscr",0.63,0.63,0.63,12.41,12.41,12.41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6651414
162231,"othdiscr",1,1,1,1,"non_mandatory",1,126,126,60372,1044,33,37,4,"",10.6886115432786,"SHARED3FREE","",,"0out_0in","othdiscr",0.63,0.63,0.63,12.41,12.41,12.41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,4,0,0,6651496
164460,"othdiscr",1,1,1,1,"non_mandatory",1,127,127,61163,584,15,18,3,"",13.295083636345343,"WALK","",,"0out_0in","othdiscr",0.44,0.44,0.44,11.76,11.76,11.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,6742885
166161,"escort",1,1,1,1,"non_mandatory",1,132,127,61639,803,22,27,5,"",12.23610951789732,"SHARED3FREE","",,"0out_0in","escort",0.5,0.5,0.44,12.72,12.72,11.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,6812610
166162,"othmaint",1,1,1,1,"non_mandatory",1,132,127,61639,826,23,24,1,"",11.300753167366837,"DRIVEALONEFREE","",,"0out_0in","othmaint",0.5,0.5,0.44,12.72,12.72,11.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,0,0,6812670
166164,"othdiscr",2,1,1,2,"non_mandatory",1,131,127,61639,147,4,10,6,"",11.259680705040815,"SHARED2FREE","",,"0out_0in","othdiscr",1.06,1.06,0.44,13.99,13.99,11.76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,6,0,0,6812749
166164,"othdiscr",2,2,2,2,"non_mandatory",1,127,127,61639,401,10,15,5,"",11.620299537413219,"WALK","",,"0out_0in","othdiscr",0.44,0.44,0.44,11.76,11.76,11.76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,6812750
166555,"eatout",1,1,1,1,"non_mandatory",1,134,128,61791,685,18,23,5,"",10.590590599643157,"SHARED2FREE","",,"0out_0in","eatout",1.58,1.58,0.34,15.18,15.12,11.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5,0,0,6828761
166625,"shopping",1,1,1,1,"non_mandatory",1,128,128,61813,949,28,32,4,"",13.283534885057994,"WALK","",,"0out_0in","shopping",0.34,0.34,0.34,11.53,11.53,11.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,4,0,0,6831658
168614,"shopping",2,1,1,2,"non_mandatory",1,135,130,62566,968,29,31,2,"",12.633255047890737,"DRIVEALONEFREE","",,"0out_0in","shopping",0.92,0.92,0.45,12.21,12.2,11.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2,0,0,6913207
168614,"shopping",2,2,2,2,"non_mandatory",1,130,130,62566,648,17,17,0,"",12.479932047913568,"DRIVEALONEFREE","",,"1out_0in","shopping",0.45,0.45,0.45,11.86,11.86,11.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,0,6913208
169108,"othdiscr",1,1,1,1,"non_mandatory",1,134,131,62765,989,30,33,3,"",12.98831130031355,"SHARED3FREE","",,"0out_0in","othdiscr",0.69,0.69,0.32,12.32,12.38,11.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,6933453
169974,"escort",2,1,1,2,"non_mandatory",1,132,131,63084,903,26,29,3,"",14.865725612647893,"SHARED2FREE","",,"0out_0in","escort",0.52,0.52,0.32,12.55,12.55,11.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,6968943
169974,"escort",2,2,2,2,"non_mandatory",1,131,131,63084,358,9,11,2,"",14.327468163740637,"SHARED2FREE","",,"0out_1in","escort",0.32,0.32,0.81,11.28,11.28,13.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,1,1,0,6968944
169975,"othmaint",1,1,1,1,"non_mandatory",1,131,131,63084,948,28,31,3,"",12.003250806097382,"WALK","",,"0out_0in","othmaint",0.32,0.32,0.32,11.28,11.28,11.28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,3,0,0,6969003
171822,"escort",1,1,1,2,"non_mandatory",1,135,135,63802,945,28,28,0,"",13.771416595654541,"SHARED3FREE","",,"0out_1in","escort",0.43,0.43,0.43,7.97,7.97,7.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,0,0,0,7044711
