TAZ,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal
349,10.096892919391923,12.057793440332658,10.201998729505098,12.166645659944447,4.057672356801778,5.899622704519509,4.016460981785894,5.865237199564459,6.832483732911868,8.56915910007873
350,10.013108784670298,11.979979308705795,10.10760753436516,12.072552515355225,1.0133109677511816,2.4618010711579186,0.6069554819486032,1.7667524235539847,5.818037552576433,7.798281063254661
351,10.007811348792998,11.980907217350016,10.147078031829869,12.122852603469543,2.497602392804174,4.649692752926548,2.575605001703376,4.700363400648495,4.828156049603984,6.52479637231442
396,10.008861636266234,11.989829243120141,10.112224123478962,12.094533219050676,1.3569836803572288,3.315654561108901,0.1402291479941448,0.86602771449668,4.442024624146072,6.500234054643018
398,9.942297696015213,11.91119232566228,10.032192334321174,12.003882035726434,0.0,0.0,0.0,0.0,3.3133198228706977,5.120660068274956
1368,9.928308470418415,11.894790978103938,10.00301757730274,11.972345926599779,1.0013101452395055,2.7188252350196978,0.188133165197257,0.8572010969464078,5.628645432981174,7.922611199614802
400,9.957348148775042,11.928097004171896,10.042623322582017,12.012693212347541,0.0,0.0,0.0,0.0,1.5491679297514254,3.589659480566679
1236,9.906444534334462,11.874329272225495,10.000701600981238,11.970367975438592,1.1603474127814783,2.729203413941078,0.88363669135206,2.202239144488333,3.80430697337765,5.209249784512237
1241,9.964532990179478,11.92788321230732,10.05582613622082,12.020506531879464,1.0983274842743898,2.7487403041808127,0.7944323056518684,2.0722310121767182,5.004438842370521,6.127708011086014
1240,7.343238164666083,9.294470875866258,8.172370247020092,10.105416180492972,0.0,0.0,0.0,0.0,0.0,0.0
1243,7.207731907894386,9.254341267524467,8.162899717259581,10.153181851019331,0.0,0.0,0.0,0.0,0.0,0.0
1212,7.327667685139644,9.377040421107875,8.385213996062308,10.388131788896732,0.0,0.0,0.0,0.0,0.0,0.0
1211,7.271315473986526,9.314264559191075,8.344758234602699,10.342042675621718,0.0,0.0,0.0,0.0,0.0,0.0
1218,7.987328755030738,10.02511476495145,8.167112125927659,10.204251223866063,0.0,0.0,0.0,0.0,0.0,0.0
1360,9.512159211516883,11.545687034778954,9.723029185511214,11.757886067874306,0.0,0.0,0.0,0.0,0.0,0.0
1364,9.70918133297249,11.752709944084964,9.781418817201658,11.82547503754078,0.0,0.0,0.0,0.0,0.0,0.0
1357,10.020226053806008,12.08733584664257,10.09049566096242,12.153204871210491,1.436172187768559,3.593403453774583,1.4441959181770105,3.597193237852268,0.9490248708722274,3.3909891027020596
1369,10.124029775970742,12.18916190207013,10.177094288720491,12.24002327783157,2.3806176707079842,4.661257990084504,2.3968777597776323,4.667497153093996,5.643422540977319,8.047468441224554
1373,9.936437684305405,11.989108090258439,10.004917600306786,12.052327748845038,0.0,0.0,0.0,0.0,4.215874717309307,6.127138118690276
1372,10.10705344004052,12.178369661204993,10.180204525007158,12.244332997057041,2.5665349228435015,4.881842217015272,2.577352633447101,4.885514729740021,5.47381387454587,7.998121311133364
1376,10.013269842364048,12.047009465613485,10.077109002530412,12.106774754665336,0.0,0.0,0.0,0.0,4.206156638256965,6.083934089943271
1378,10.053484576663411,12.082913232146604,10.137702759052729,12.161404895726,0.0,0.0,0.0,0.0,4.960113176460158,6.83111649969129
1384,9.974179366465233,11.965967579829103,10.05776287722617,12.047464651721665,0.21509275327925478,0.9824420827376346,0.09569027995423501,0.5101077243958005,5.2793505447814955,6.685610029158332
1390,10.107738501438005,12.106491590242205,10.191840409457662,12.188549797713511,0.7046792144536738,2.096882714959174,0.34610802045618216,1.3178549410807787,4.6346879173265725,6.404556377533915
1370,10.143528208186071,12.163739286832525,10.241806943263605,12.255415891846805,2.8152850025875398,5.15277788679383,2.8835835261321314,5.1884835070231,5.285184272096204,6.984608131145913
1371,10.193325480710413,12.191291787445037,10.287593199427972,12.285006974110594,3.673716443664002,6.0208172274941605,3.7109459361810955,6.032502399867328,5.579036531947198,6.935717612270679
1374,10.220409269560161,12.213279446255811,10.315153361881245,12.30796110506796,3.291192057845851,5.67984251565657,3.3104541975526285,5.685156270506886,6.252643678520345,7.473290415477995
1377,10.07657610449554,12.06102172513231,10.167845384497017,12.154868507715749,1.7426148371817396,3.747493915065199,0.21361617622603,1.1193463422757137,1.807986875966845,4.092404902016003
1382,9.800963395466978,11.79912229004982,9.940594355911127,11.938479886580128,0.7723065598518889,2.3702768469698996,0.0630142331996059,0.43182849799314893,1.6923306380799823,4.654380876091537
1375,9.90195119518772,11.92953024681136,10.018450295774073,12.039533695742616,0.0,0.0,0.0,0.0,2.922167104915219,4.676610199110463
1379,10.341074691931878,12.378300503392188,10.459117339636183,12.48804908140418,4.018205931619819,6.059446077377313,4.037360333038627,6.070546750613046,5.759816970837845,7.57636474723033
1380,10.324036307274756,12.355543049323028,10.42380776396825,12.448567950884657,3.878649264947363,6.33323679695819,3.940553167724607,6.4670662675770565,6.983460087938178,8.805817375713769
403,10.338186066921546,12.373213619284092,10.452203644173915,12.480487348163136,4.805499010196762,6.587791420907658,4.873997114075989,6.6393401674144465,6.444060085226959,9.232920828358285
404,10.238363898142183,12.291692000491917,10.34424614063381,12.385475164548575,4.1532983636575675,6.408365926752267,4.216646450808393,6.546818013400052,6.269245916173236,9.01034753995194
405,10.172413948485703,12.199817867169907,10.268795649825535,12.28948178620406,3.753293841874907,6.239478775813632,3.818833485003612,6.269589486315597,5.743347533967758,7.721261693607172
407,10.136266503509994,12.199960324404351,10.22430091946724,12.278647629910461,1.6860318921525497,3.885789370071633,1.6991512944287583,3.890523942352714,6.046058596439421,8.48083238222625
409,10.118315696680451,12.19631953233794,10.202215183122682,12.272022009703914,1.200535264487581,3.264902043595194,1.2117891023254501,3.269549105835694,5.9253889693576065,8.517058739684268
410,10.144648434507058,12.215860712427038,10.223662677096243,12.287180711633058,2.775574598670038,5.1699238834150485,2.789785859475752,5.177803168546284,5.60322221805132,8.022102394957601
412,10.193961269393514,12.272308088647884,10.281697192844009,12.34970900397283,2.763297390496673,4.807595832251979,2.7749612456600317,4.815145297490034,5.732660985923725,8.650998712129766
415,10.245281987308037,12.307136307099546,10.346583629747292,12.399172704662911,3.3200683076877757,5.534871405734957,3.330490292575457,5.540202791222119,6.706553280755961,9.079630367733445
416,10.279529726545576,12.343160364839795,10.379586486065872,12.43369107873004,3.571503348399216,5.959825498871942,3.579034291185734,5.963358225695932,6.513569480746617,8.847176322310077
419,10.19498725231493,12.26251944274808,10.284517070051159,12.344094760178026,3.008017752055544,5.279801897447426,3.019480569146945,5.285126142960506,5.841517075569988,8.379353195156993
1217,10.268995758190249,12.316236481491972,10.365699998253898,12.403944217301735,3.9645027851480306,6.078935195614197,3.9796007493689385,6.087514470470733,6.235978017024922,8.190052867466797
1215,10.211660311127453,12.252071401663482,10.320516201279364,12.354824824429402,3.9734890580799647,6.081798669562629,3.990667691141584,6.092785753517182,4.935262312277868,6.394771056536475
1213,10.24270394018934,12.272347978862612,10.362131196463332,12.38548279059333,3.168578340771077,5.150834304409009,3.20995260744932,5.1770019801604,4.841949905152847,6.499497632331003
1248,10.218981144360217,12.252298022086118,10.34035668351379,12.367533969860585,2.5808693554610898,4.492805668912484,2.6156879575501555,4.516027134776135,5.19144493649719,7.218819923295463
1391,10.282934295799473,12.304695684318583,10.41406881045832,12.430547437239676,1.9702683532845398,3.380118046088692,1.9789643123732163,3.3859742602200003,4.9357733752328405,6.8112304454097705
1393,10.145233036874654,12.148476279407639,10.353194198746436,12.356196683914007,3.0349486431572865,5.0940058983486916,3.089002004305856,5.1665148656670175,2.896222215127812,5.070234999985955
1395,10.203944912516677,12.195705776374973,10.3710472784141,12.36445600135708,3.5523574452899265,5.679445249558057,3.6503470890242746,5.772778590419307,5.07613274869221,6.442132948345303
1398,9.99640861278776,11.9888003423843,10.138510296754685,12.133126715533821,2.3481394494892536,3.9797291104925563,2.4242588153371405,4.067010046014169,3.765387617898299,5.4743568042710375
1400,10.243619812596174,12.244768871794292,10.416321347119881,12.41736841127865,3.8716420315085442,5.954258228323589,3.9461662116030594,6.033061276747618,2.4429760655825605,5.278383485049145
1401,10.377508368565351,12.37879144329769,10.534446889803643,12.536381790596732,4.022354003181908,6.289020276356507,4.094161157259211,6.376394820164611,4.355113004854743,6.774893719802289
1402,10.34740190943157,12.351358778860913,10.473948126528285,12.480278077034,4.371829371825213,6.415694168866601,4.435214236278949,6.48810499028129,5.567063940332113,7.796847930187026
1403,10.233110680322804,12.244594362261713,10.37211374442488,12.380178166420345,0.0025593836022766887,0.01711564777267288,0.0,0.0,4.028304252856662,6.136588253613961
1389,10.180157707083357,12.195775157756506,10.331249445954555,12.341632822603096,0.0,0.0,0.0,0.0,4.053708781208059,6.094394690111356
1,10.211647729451636,12.24596918097844,10.30810133463959,12.337520019955752,3.8721526225012113,5.708786020305425,3.9035464580683867,5.726566050414533,5.410123542176869,8.533725955381458
3,10.290731940391858,12.312529535491263,10.368251611355092,12.38562094301487,5.918290456532264,7.512244196810616,5.872146510603895,7.475253583756731,7.32531656227128,8.924237166575846
5,10.257786948095736,12.273654558172538,10.31855385545813,12.33223325330391,3.9882161179341447,6.3015081592640945,3.9090080322789116,6.249212106592029,7.878095587521619,9.214636328158708
12,10.090151188642654,12.162535790541227,10.16356490722742,12.229146822873744,3.674624677453935,5.577363882554037,3.6953833749640856,5.589163164992397,5.824327394937196,8.024380591158577
13,10.1991507534544,12.232652475482888,10.267819304368494,12.297759138676398,0.004964819395797986,0.02722851857423,0.0,0.0,7.280508408778223,9.127010741857886
15,10.14218348433445,12.196598406874019,10.201724524512931,12.252365033958032,0.002460622761321432,0.01632430354802698,0.0,0.0,5.734838154802243,8.695691598289104
18,10.190832583606278,12.244597301638954,10.253075448683758,12.303481007235126,0.003645395781137974,0.026381242899504956,0.0,0.0,5.515533858287114,8.280861139731755
20,10.144432960941662,12.190983630773003,10.198107841071492,12.24428513842572,1.1900825634267942,2.943835154059451,1.2395827153815455,3.0235460149358024,4.446680742677104,6.502855265099004
23,10.128855388260433,12.135876546079714,10.196534009516276,12.207025225270446,0.0,0.0,0.0,0.0,5.5441736216532345,7.006683468793415
215,10.280442244775088,12.284402644521917,10.321751059471817,12.329213685480656,2.502080940921059,4.235040917701197,1.4013742752301512,3.1805546999975434,3.580252226175756,5.764331051705205
347,10.31107318771875,12.301394392684388,10.27234962213397,12.271324975626001,3.8972166722322794,5.583409909012956,2.1914249885168484,4.018864313710298,3.6064371022577757,6.023496407252061
1381,10.235230290695045,12.24716048958825,10.274434935226363,12.285533219326622,2.7401044070777374,4.786407769926404,2.7464216957084533,4.796669596031419,4.533025268712155,6.663562548983241
1386,10.369129335795547,12.35603567574085,10.434984308251067,12.42162836917621,5.089989328443825,6.970364682463912,5.066244239348165,6.931191998926691,6.467736434193241,8.140562067923288
1385,10.16276748981423,12.169657782016149,10.20761182528533,12.213609281801897,3.8908277415522763,5.925383049515628,3.6743376122209015,5.740700859394751,3.6668837838870676,6.258686472780815
1387,10.281131904183008,12.276010874258802,10.331414431263823,12.326952019588159,4.632132597774762,6.566014144126816,4.607314577796022,6.525772273519805,4.1809717854587385,6.508324916650538
1388,10.266103726616986,12.270822682176298,10.308922917289804,12.314282421690121,4.501752852261439,6.522485934138852,4.306269714588957,6.282319204496108,4.46072530210283,7.055062610101358
426,10.167612882427964,12.184737621884691,10.169170620838281,12.188730150820303,4.005944574345986,6.177980874728248,3.8066253259072496,6.003046133679754,4.298312961114791,6.359641240237233
427,10.301062232054806,12.31091359446801,10.387253623581861,12.398800976083,4.474590032145256,6.329443204451339,4.433049150921322,6.274600648550185,6.04219335412433,8.741843571092748
431,10.29925324580051,12.302798449501768,10.410708160221324,12.414664191559893,3.6530330928140073,5.982667828585727,3.749973243726111,6.077800890653406,5.774977339601213,8.210294586410038
432,10.3920878333375,12.384446107531783,10.499084525076272,12.49168875716972,3.171150226155365,5.28459625657476,2.915614293094723,4.993142109597781,5.502263304050041,7.733591499993619
434,10.360345898335257,12.354185933294971,10.45222116267037,12.442697526552791,3.11619786500089,5.221134151268625,2.2184883329245224,4.182961529575638,5.346496410107231,8.027041845797777
538,10.378267849365876,12.355581218914951,10.446833165368217,12.424152841613601,2.653796108509121,4.774464751780946,2.6251550515123734,4.764359488889655,4.23154919809823,6.761125952017431
539,10.306925159886081,12.29688976462416,10.408660678718464,12.400397617285158,0.15852462594448782,0.8832311408142374,0.1587787735389826,0.8842535870959469,4.994078798470736,7.370902386805615
603,10.376345239825882,12.355598467788589,10.462441561871339,12.446133312601201,1.5715153320867772,3.4608577262757048,1.5615581992162668,3.45356199949295,4.727453470282237,7.076418275583903
604,10.419827247914288,12.395086056230744,10.493482665138059,12.472435222961856,3.486107120796356,5.3125793600891305,3.481852365908772,5.308845513117594,4.780472751812119,7.3593722304616405
607,10.425312573566556,12.386807638219343,10.504922918086233,12.473800968224504,3.2815172091896843,5.299371339649445,2.765064330105523,4.910408860852792,7.173981086476549,8.143300797926285
750,10.439179985784273,12.40336829220087,10.510480791947623,12.478626559773016,4.127045090097095,5.914140737474734,4.044737252455012,5.845582253345256,6.1873727067635995,8.33675468447696
752,10.31482333773079,12.279707762611585,10.378525754161798,12.344770692109785,3.2897903553723817,5.344737244161156,3.2670542040967643,5.3196862364190824,7.490029696339044,9.054113976316211
1247,10.371202141399433,12.337822394218938,10.432904249198778,12.402433832524618,4.45876725699908,6.335514496181196,4.445878465367828,6.320013855104449,5.098079434390766,6.782636019798543
1249,10.061315866678969,12.069958072137334,10.128043531350201,12.139091414674228,0.0,0.0,0.0,0.0,2.7697039790550706,5.961869930772072
1268,10.307065568859914,12.278330862129664,10.372379692929874,12.34905204977496,3.4679030578435497,5.332112440480875,3.4397824762604285,5.318434405923944,4.500610564849438,6.857056190658185
1332,10.317251849009494,12.318647174118576,10.38937643348207,12.393135791493181,1.64696263316831,3.4526032413950767,1.6122276289364927,3.417393019108996,5.563030444790629,7.286929940857811
1326,10.342884113531863,12.309748558874047,10.409837503845559,12.381326632417377,4.066078951037024,5.973587372050124,3.9753620362555595,5.879479928115615,2.329007643352119,5.412362613659667
1327,10.380421917155624,12.348143634585835,10.448563704799396,12.420221071847253,4.524015013746148,6.408871757479073,4.428180093232184,6.348209303524573,5.214221339642968,8.002123736411951
1331,10.462330646119089,12.428575872209214,10.539417338321655,12.510983185604463,3.3767008207672666,5.320131328030605,2.9774020143135664,4.99864914170796,6.897681041354095,7.957207724557994
1330,10.497019530084735,12.472430692745045,10.583727475513523,12.565703682631689,2.9730058162953568,4.667165629684114,2.3322141189704597,4.088113972338859,5.54453389048967,7.083811913874456
1383,10.46767760832435,12.43926463167099,10.556958553510578,12.534792846739064,3.7604560065632224,5.438935896527457,2.8251034851159247,4.593342193068368,5.557083866612474,7.065384591611508
1392,10.480506719672636,12.453835542625084,10.562544152099358,12.54141848922514,3.5706447588755768,5.251070715291739,2.144868144252374,3.7496286649550425,6.177126417608873,7.996952607064427
751,10.570886042664974,12.54394363567958,10.662036672126252,12.642561916075708,4.2693587127910115,6.251319650049881,3.6613588850919028,5.798520054283143,7.492490752830056,9.238754724289416
874,10.53137532701106,12.504055991912837,10.601385876219679,12.57983005754208,5.6102894825118925,7.404166362408422,5.508512811412357,7.3074054543951705,7.217517948342646,9.215228897804952
875,10.449004753367737,12.425561923176259,10.525914349142962,12.506612001216757,4.429061694551677,6.269250023518145,4.341630661047393,6.187881928769205,6.58176253981645,9.05849615293612
1136,10.401127328544163,12.37453180580971,10.470574564264751,12.447275765514254,4.411362768802254,6.344006437610919,4.332084909529891,6.276595047474533,5.691243076612269,8.485800698272783
1145,10.461509522569072,12.441015061600684,10.531458122940327,12.517188577498352,4.337096196254276,6.160509479431963,4.283599668476848,6.106127126992504,6.74235205456869,8.920908482157474
1146,10.43598691165223,12.405530159028363,10.509863940927183,12.48602328235311,4.3100561783426485,6.277528940696524,4.238006378782011,6.214565930226203,6.909516542462484,8.4750603667369
1201,10.394354208695363,12.378488605702103,10.467593073544052,12.45786695939885,3.5911673694607336,5.540561376212392,3.549665723704116,5.507273180980084,6.198790495981284,8.171436412960666
1270,10.377698557479594,12.374131081621123,10.441125843685276,12.440391491897044,2.2043957160936074,4.0402135781205075,2.1437707907179853,3.9848932557853503,5.535463647099566,7.829388439314364
1250,10.311139982411325,12.32149070167829,10.382131410689253,12.394240158251574,0.0,0.0,0.0,0.0,5.116101712607092,6.57077133930118
1262,10.328839374958218,12.345670165440652,10.405904429050208,12.425664379393917,2.7174587297166743,4.5675281602266145,2.7033456933227002,4.556896416901356,4.671345283749592,6.755618846094658
1264,10.318996116528629,12.322570276894401,10.414198145065063,12.418931947061829,2.3914638796901877,4.287131966488368,2.3748956199467885,4.275167824873219,4.712796697053991,6.385679453021712
1259,10.307349308101651,12.301969049791726,10.389980629806606,12.389297057439299,3.2128740674886815,5.11072809119404,3.1839684187244837,5.088385968608639,3.4716703958670383,5.537816782231277
1258,10.33419016486421,12.316907380273442,10.419333313332714,12.409414314688329,3.16281673809635,5.054007790125357,3.1327527308587566,5.030729927606407,5.495568814601355,6.8621674645358475
1257,10.49778286673196,12.47285595769482,10.577938255619593,12.55925376596982,5.084895174659266,6.968338655458614,5.008510871099054,6.896930923025712,6.337787403365201,8.183670855289703
1255,10.478656314592984,12.457053614709862,10.567593309558664,12.553050034264231,4.917882874962755,6.766113781261218,4.815580468906208,6.666382849277625,4.5981625255626515,6.014350501553913
1253,10.442379878110465,12.415996871966376,10.522947494094142,12.503415556368747,3.9321758108715796,5.694072794872166,3.8737431949188252,5.624465136816186,5.388849526980749,6.564501738744706
1256,10.416648057306785,12.38855666352238,10.500961567830162,12.479632808832005,4.64176179081201,6.411088854297279,4.5826609871672765,6.341218775677342,6.058064056034697,7.194041329741439
1280,10.41995283636165,12.391688123919598,10.495511979541625,12.473717394870416,5.0872862582769836,7.075765690840078,4.999083204591684,6.979544185495353,6.797040119331962,8.29349923606998
1329,10.496868441527473,12.470950364411285,10.583894974338735,12.565053061062091,2.99419422512634,4.826279702673311,2.1579469855926647,4.0861666144305735,5.870813500354783,7.169308223873277
1328,10.482851263854718,12.46006970737913,10.572432956444134,12.557783405362931,2.383377631701576,4.29207933406188,2.168804058087233,4.106643575476642,4.914342307625574,7.066591031905724
1337,10.550313761356643,12.525123464276538,10.641627196141734,12.624336883776724,4.836876077337105,6.729927346860468,3.4528718647686545,5.3133985548818,6.436309201941993,8.033468065972462
1344,10.499037537225245,12.472545976503362,10.585039839306384,12.565245189074552,3.894730496780981,5.659940268983198,2.571136619619595,4.368812345772541,6.841571527084097,8.488934601375062
1347,10.523477231899768,12.498255045122661,10.6096711497398,12.590910166861507,4.098936426579514,5.882932565446819,2.724245625335953,4.450892021048371,5.280567039649402,6.9489391145596855
1346,10.379524540869076,12.353424711597503,10.466070563207868,12.44675930849828,3.6768921432303086,5.51193182259336,3.583616501737958,5.422061608632197,5.22630650137635,7.0812172149709625
1394,10.205484164775243,12.186716420574689,10.306595109609196,12.29307054958421,0.0,0.0,0.0,0.0,1.3213463238898013,5.012577416566925
1396,10.379460103859799,12.35932648613161,10.482333637959053,12.468347553074468,0.0,0.0,0.0,0.0,1.3247871201419945,4.670592954883201
1286,10.358083532693273,12.342504271235066,10.446855423499933,12.43405406267262,4.452204515732084,6.320421243848638,3.2261344823460854,5.077271210052707,2.0057211541317304,4.37228426483045
1279,10.154024313684198,12.180997497779378,10.311191966872707,12.331536864617238,0.9649331190650801,2.386567055495213,0.1029775165238895,0.4751214335831174,3.4571613924626576,7.173348595205542
1278,10.014307096369263,12.012742895805538,10.226611838989866,12.22296865053075,0.0,0.0,0.0,0.0,0.608369105213227,2.0626697811733767
1277,10.195407726602161,12.198461503557809,10.387338071576517,12.390004454174255,4.090037466848794,5.825966879487893,3.8762515144838097,5.569984814812044,4.1886351681475595,5.406679674831829
1284,10.280969698129672,12.299883644585691,10.430935512211025,12.44395149994764,0.0,0.0,0.0,0.0,4.904449210505847,7.4486068623225705
1274,10.374020119888756,12.386925653068337,10.512258417186944,12.519108145079558,4.268589211175337,6.249406691760765,3.7501156845208037,5.702003064337313,4.747867049283983,6.630018775462692
1341,10.351908998073556,12.362772364040872,10.50624911984623,12.511184256687072,5.071831684856262,6.969589017348478,4.51735500526676,6.365947538177623,3.771878368829716,5.711148549272997
1349,9.583230049191272,11.594531860393372,9.779269551791357,11.78702444165096,0.0,0.0,0.0,0.0,3.783899706735548,6.023034210149988
1348,10.252689390660057,12.257966935256238,10.442582826865523,12.4439852344054,3.639691439686149,5.640153399201767,3.2222097806679884,5.234766776100079,5.878272229994961,7.19655768758755
1350,10.293595617055058,12.305496766734693,10.440995959869998,12.448203257059228,5.044120740501306,6.9005244078729975,4.364100902425284,6.128946407142843,5.082375623611466,6.8300589506776115
1358,10.324883036205048,12.350821191929736,10.486356478700984,12.50494244013924,0.0,0.0,0.0,0.0,5.725918687913777,7.927905209982184
1397,10.39960038989488,12.421187325625986,10.527994514075914,12.541767944246782,2.2952451995978618,4.123124782662988,0.5072172785470019,1.6270818292330993,3.8413376707577256,5.95549145782362
1399,10.472731329770719,12.485875461473055,10.57322940687278,12.584111373396201,4.168279235077185,6.486781624828589,3.6066419400611562,6.037078541109336,5.039121018688569,6.557598059092826
2,10.297037219333903,12.328522580546492,10.427976485425111,12.454957654766945,2.6556750405194594,4.565433199313025,1.4917820411097487,3.247373639061492,6.809089940115658,8.918779286531093
4,10.363049389058977,12.38360277693255,10.465548040798671,12.481502494903571,3.9576605367527806,5.87991057145281,3.4159618258382536,5.318115187996964,5.520282934110557,8.61992262420628
10,10.509204790587017,12.51217912673056,10.613761041458861,12.614271808143569,5.25225054519534,7.2211880288153685,4.25123217070096,6.32133580889602,6.745086468491721,8.73172475710554
11,10.556430027663556,12.54573648059193,10.660591031442442,12.650924072894702,3.943161354163325,6.1091191631995585,3.0713629472171173,5.22245987955932,7.224958660851741,8.509941119019983
14,10.409896006436417,12.412057684307518,10.515417532390174,12.517172534143471,4.590446995933194,6.322492961296242,3.7062455637040768,5.423258410149492,6.532256910773621,8.652702056875903
16,10.552261570150595,12.540880968408137,10.656072095320292,12.645530519746208,4.364593361704284,6.379688193035797,3.352677883050178,5.280329088506316,7.31082905944471,9.160161406670218
17,10.4911303294993,12.474482869782067,10.584245771878978,12.57140331588706,3.514654075754443,5.417940294859837,2.4179301183390627,4.2758864407391695,6.7880167072434565,8.591950714494478
19,10.459277929245381,12.453085724357335,10.5515925539877,12.546014488251076,4.629872694542254,6.5206403063411535,3.782941576550105,5.659859346097303,6.5056340984771746,8.110772098683638
1273,10.458694880317395,12.442146131467485,10.548305302657555,12.535858552463738,3.9853231620879277,5.873456549749779,3.253350612192307,5.092810017819826,4.961969882079793,6.797893115371218
1282,10.513651990619236,12.499735349516328,10.602346218845547,12.592366371493398,5.094670212981837,7.055263786246192,4.24105842075695,6.192900342034135,5.6631133656415615,8.0422040885764
1283,10.507198880737457,12.490048823039713,10.587197358432533,12.57454658721022,5.319048893813301,7.243195770014422,4.480225447653861,6.4985074217475,6.0301218178826375,8.43363185368414
1287,10.527070064287505,12.520043021661298,10.602541289714608,12.598475021149131,3.0946851367034154,4.87549842646686,2.270798109788423,4.000992755294739,5.776268838019831,7.535230256690786
1289,10.514260607362994,12.519527773389184,10.598515972261865,12.604941470016966,0.14384579161999542,0.8938547390168278,0.0,0.0,5.399371423332572,7.3899656766717285
1352,10.551110774135896,12.558626897865702,10.635120122761068,12.642578465324824,3.7979248294398995,5.818095703109906,3.3854715200559067,5.315757073305178,5.587499318816317,7.521085954280964
1361,10.467915803399658,12.487826083655303,10.58176448714452,12.595527890743115,3.7884523594212682,5.913580779953425,3.404001916214236,5.4560240021107,6.136332363573931,7.8857820053743435
1363,10.457683042071508,12.481580660729568,10.550995011858854,12.572781583903755,3.414380699428893,5.338188849522086,2.8845683448080166,4.737866788895735,5.2605049154811345,7.4997162492535585
1356,10.351227634106884,12.386623255792559,10.448029954410346,12.478458640202932,2.507062222007539,4.509962056711027,2.429653023517807,4.398312752602677,4.706615134436769,6.531300702397391
1362,10.303938029050656,12.35403470296995,10.40831203625216,12.450980526974258,4.214768358853892,6.216474853711133,4.0729288054144765,6.064377161349913,5.877138195986424,7.97022231677347
1365,10.234759938124455,12.262814189772637,10.402900798277514,12.421014940515482,3.284015503682998,5.2713663773568085,3.042171726864274,4.998855829732253,3.6447916056874514,5.25085205435559
21,10.307628538314622,12.342695466084924,10.464779200681441,12.48998724964779,4.867677406527094,6.822808839132048,4.380893586448235,6.280209361652042,4.4958817911679025,6.701063453271922
22,10.280049648648177,12.349901440256188,10.3805404914057,12.442003713485127,4.811791136126376,6.64165285344145,4.7441241466885415,6.53504819870189,6.037660998817813,8.709580276049296
108,10.362631243595695,12.408784333232616,10.46512529378352,12.505388662410015,4.163074613397861,6.15776207508906,4.058314627208346,6.01758972716034,6.459435868902273,8.455710578882119
109,10.45223579370934,12.484218568150984,10.551863921805865,12.578312072383438,4.614196183800866,6.700846986260344,4.44930679955703,6.45606043347376,6.950440408956616,8.634741244909984
110,10.310219685214022,12.364476371760267,10.403588822324798,12.452602018654337,4.9278356275296815,6.934650630612393,4.763080588326565,6.693361341933973,5.683046563703379,7.608167334240581
216,10.284330381673005,12.342971445803359,10.38613723131105,12.439168486919714,3.1178251039963483,5.38266018224981,2.3732632613294378,4.755099851488927,4.407298094574632,6.99327961212778
395,10.354043589479868,12.396184013424152,10.439046109666258,12.479865108072024,4.7609253406658825,6.800721978035002,4.658057172379598,6.667861581373289,6.388858427623873,7.968237511334835
397,10.446516680758668,12.475350855161018,10.534139410953397,12.560154705477743,4.203107286599239,6.2152810074623925,3.736324163200506,5.664208511907914,7.00687200673603,8.855544064444418
399,10.447818361963575,12.465810971104577,10.531908950377222,12.548735209728283,3.6547071237304944,5.69211021615569,2.6604228115074093,4.573252779615729,6.4881698429576,8.343254529339411
406,10.463528075052286,12.486548441439954,10.55404639280662,12.577580599770807,3.3052668161745817,5.218585554359809,3.003272869335876,4.921494314209072,6.776904339740803,8.833640967870709
408,10.281830228882564,12.304705933681538,10.386473580341681,12.40608156213197,3.883637915848659,5.7144654340094005,3.7185093663732713,5.538612297883872,5.884598900605377,8.16394440083777
411,10.452401035048503,12.456437751668895,10.529474468843663,12.535455982408514,3.4334925907435934,5.352027649721881,2.4004802001814842,4.1987558156915865,4.289752904432641,6.395936761603072
417,10.370277047095337,12.376884707192517,10.459317271793058,12.46624498560624,4.867168819458397,6.711252580298466,4.706119060180509,6.541246566192658,6.074630724171605,7.994855722372499
418,10.395036840047338,12.393176374641332,10.456715350706503,12.45707859813039,5.1532149759489485,7.017919479964744,4.961020121984461,6.829164743759096,5.761281856379989,7.878663380380675
428,10.329764048412938,12.331527688499426,10.39420027292908,12.398705100801843,4.697769604194722,6.6106715181039695,4.5794124104449025,6.4676194077146345,6.6372340065792015,8.055441824139992
429,10.428864194710222,12.416612138934122,10.500304705621355,12.491399357870511,5.104322114289863,6.800362822584169,4.820947516503711,6.502345527034011,6.154570679457241,8.867826609892337
1323,10.37167249617122,12.35275477648537,10.440520685106415,12.42686145379838,4.8814050658893064,6.8129677073592525,4.8013028440152326,6.7186868159358735,6.300229255680945,8.026999172786132
1320,10.353142134748566,12.34887797143948,10.417785582673407,12.417800053940647,3.5514452507371876,5.385694158422134,3.162907996669377,5.010052954924817,6.096078863307249,7.640095493303288
1319,10.324631028597427,12.319635871247094,10.39510769375292,12.395620162462423,4.2758463383944205,6.093053232089146,4.157981612498807,5.975019878017228,4.550780361334243,6.465527456166671
1333,10.244425720403422,12.252049977721521,10.339889316128646,12.351798680095213,0.3331212302940458,1.3548791813844068,0.32735369477095155,1.343259330317342,2.870809408572751,5.990693534059619
