TAZ,district,county,TOTACRE,county_id,TOTHH,HHPOP,EMPRES,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGE62P,SHPOP62P,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,RESACRE,CIACRE,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,household_density,employment_density,density_index
189,4,San Francisco,322.188769925,1,3113.0,7235.0,3623.0,1116.0,664.0,757.0,576.0,310.0,642.0,3580.0,1779.0,924.0,1285.0,0.17760884588804424,142.0,5.0,10.0,22.0,0.0,16.0,89.0,115.49859779054398,2.81609480544,0.0,0.0,2,0.0,0.0,0.0,2.88773,1,26.311186985289655,1.200189062611992,1.147830584304495
181,4,San Francisco,344.383549679,1,1884.0,5148.0,2760.0,315.0,310.0,422.0,837.0,202.0,748.0,1711.0,1688.0,799.0,1057.0,0.20532245532245533,198.0,24.0,21.0,74.0,0.0,4.0,75.0,92.76024211307279,0.7261330028156,0.0,0.0,3,0.0,0.0,0.0,2.09035,1,20.152669281106895,2.11795568877875,1.916536271690281
183,4,San Francisco,455.237090815,1,2375.0,6512.0,3173.0,434.0,366.0,558.0,1017.0,227.0,824.0,1833.0,2158.0,1470.0,1865.0,0.2863943488943489,340.0,116.0,32.0,86.0,0.0,20.0,86.0,133.48837864600037,0.9166938049877,0.0,0.0,3,2353.4751,0.0,0.0,2.08699,1,17.670464043431572,2.5296664314807304,2.2128757918109523
66,2,San Francisco,168.674472621,1,1902.0,4207.0,2391.0,406.0,228.0,335.0,933.0,168.0,429.0,1834.0,1218.0,558.0,777.0,0.1846921797004992,2095.0,189.0,231.0,316.0,13.0,77.0,1269.0,56.86874090942151,1.5776095165536994,0.0,0.0,2,0.0,0.0,0.0,3.00236,2,32.54266495919131,35.84483863801567,17.057013532525847
62,2,San Francisco,252.762653393,1,3153.0,6789.0,4157.0,658.0,486.0,640.0,1369.0,263.0,751.0,2571.0,2080.0,1124.0,1495.0,0.22020916187951095,1007.0,148.0,135.0,236.0,0.0,30.0,458.0,89.71543090890033,3.4370485982291,0.0,0.0,2,0.0,0.0,0.0,2.94607,2,33.8477302663606,10.81023291412151,8.193428937073346
57,2,San Francisco,231.32825729400003,1,890.0,2372.0,950.0,67.0,84.0,133.0,606.0,117.0,555.0,472.0,778.0,450.0,540.0,0.2276559865092749,86.0,2.0,35.0,8.0,1.0,6.0,34.0,83.51122476877849,0.07451786976,0.0,0.0,3,0.0,0.0,0.0,1.6184,1,10.64774890915011,1.0288836024572017,0.9382237768308499
64,2,San Francisco,234.994990972,1,2831.0,6419.0,3694.0,617.0,491.0,515.0,1208.0,223.0,649.0,2601.0,1968.0,978.0,1301.0,0.20267954510048292,1014.0,160.0,44.0,111.0,0.0,69.0,630.0,85.24523358414456,2.8176632710953,0.0,0.0,2,0.0,0.0,0.0,2.97533,2,32.14747755406767,11.514497435473197,8.4779043536605
60,2,San Francisco,140.02031443799999,1,1552.0,3973.0,2224.0,276.0,325.0,262.0,689.0,144.0,434.0,1456.0,1291.0,648.0,794.0,0.19984898061917947,155.0,28.0,18.0,48.0,2.0,15.0,44.0,56.0694816268182,0.9664730783736,0.0,0.0,2,0.0,0.0,0.0,2.28482,1,27.210905963124453,2.717584036265651,2.470820400869531
54,2,San Francisco,432.829445523,1,2541.0,5687.0,3180.0,527.0,518.0,461.0,1035.0,163.0,729.0,1580.0,2113.0,1102.0,1432.0,0.251802356251099,473.0,215.0,41.0,84.0,0.0,19.0,114.0,104.50394675223457,4.6902312049643005,0.0,0.0,3,0.0,0.0,0.0,2.37288,1,23.270471443962904,4.3317327796121425,3.651935299600018
52,2,San Francisco,2465.80063524,1,952.0,2502.0,1507.0,43.0,105.0,91.0,713.0,220.0,465.0,1056.0,709.0,52.0,99.0,0.039568345323741004,4808.0,205.0,622.0,792.0,0.0,1132.0,2057.0,1507.4156161493213,280.0,0.0,0.0,3,0.0,0.0,0.0,1.32751,1,0.5326125560270755,2.689917194724978,0.4445835363503783
53,2,San Francisco,1763.91398725,1,50.0,59.0,56.0,0.0,0.0,21.0,29.0,0.0,0.0,46.0,13.0,0.0,0.0,0.0,1296.0,26.0,0.0,862.0,0.0,205.0,203.0,0.164391169596,0.182927593716,0.0,0.0,3,0.0,0.0,0.0,9.968580000000001,2,143.95997360811884,3731.4425159224406,138.6122777088574
190,4,San Francisco,2378.70836444,1,1002.0,1624.0,738.0,282.0,277.0,258.0,185.0,53.0,98.0,592.0,492.0,389.0,498.0,0.3066502463054187,540.0,1.0,4.0,384.0,0.0,5.0,146.0,132.18846304289357,28.0,0.0,0.0,3,0.0,0.0,0.0,2.6030900000000003,1,6.255132117296706,3.37102928477068,2.1905131928276407
157,3,San Francisco,106.783452469,1,514.0,1916.0,664.0,234.0,97.0,100.0,83.0,92.0,495.0,576.0,499.0,254.0,322.0,0.16805845511482256,37.0,8.0,4.0,11.0,0.0,3.0,11.0,12.474150305437801,0.3389774348014,0.0,0.0,3,0.0,0.0,0.0,2.23189,1,40.11510775669551,2.887663398828276,2.693754967328011
146,3,San Francisco,1156.8463920999998,1,139.0,307.0,161.0,62.0,0.0,9.0,68.0,11.0,29.0,77.0,111.0,79.0,95.0,0.3094462540716613,155.0,16.0,105.0,8.0,0.0,16.0,10.0,3.6261752208006,2.6144792172771,0.0,0.0,3,0.0,0.0,0.0,0.97224,2,22.27330504824683,24.83713872286517,11.742728851966866
65,2,San Francisco,218.92866570299998,1,2407.0,5148.0,3054.0,436.0,404.0,480.0,1087.0,208.0,565.0,1914.0,1536.0,925.0,1144.0,0.2222222222222222,1750.0,356.0,222.0,253.0,0.0,48.0,871.0,63.12762948941434,18.399116242720698,0.0,0.0,2,0.0,0.0,0.0,3.14856,2,29.524053467170877,21.465348387016633,12.428937591423873
58,2,San Francisco,166.742509295,1,2331.0,4603.0,2773.0,686.0,544.0,350.0,751.0,139.0,401.0,1790.0,1406.0,867.0,1131.0,0.24570932000869,685.0,68.0,42.0,231.0,0.0,21.0,323.0,58.98850503639041,3.7097794463838,0.0,0.0,3,0.0,0.0,0.0,2.98121,1,37.17805071110712,10.925338797558291,8.443953825301186
67,2,San Francisco,153.609629441,1,2106.0,4763.0,2879.0,516.0,195.0,492.0,903.0,147.0,393.0,2103.0,1412.0,708.0,918.0,0.192735670795717,1835.0,1369.0,64.0,17.0,2.0,53.0,330.0,56.44875765695319,3.3029079653454,0.0,0.0,2,0.0,0.0,0.0,2.66202,2,35.245879392089556,30.710440970790284,16.41111105924495
63,2,San Francisco,207.922648136,1,2128.0,5114.0,2859.0,274.0,422.0,531.0,901.0,215.0,572.0,1887.0,1403.0,1037.0,1278.0,0.24990222917481425,454.0,47.0,93.0,83.0,0.0,29.0,202.0,75.94530806837807,1.6469342452084,0.0,0.0,2,0.0,0.0,0.0,2.58641,1,27.425422136916197,5.851100399511257,4.8222856894500215
61,2,San Francisco,144.11298312,1,1894.0,3942.0,2362.0,358.0,434.0,433.0,669.0,87.0,286.0,1434.0,1344.0,791.0,1033.0,0.26204972095383056,433.0,69.0,35.0,155.0,0.0,4.0,170.0,57.14350669025046,1.6935286815493995,0.0,0.0,2,0.0,0.0,0.0,2.97987,1,32.19060899366421,7.359310292638122,5.989915639989946
59,2,San Francisco,321.59183301400003,1,3020.0,7173.0,4144.0,566.0,506.0,763.0,1185.0,253.0,724.0,2723.0,2178.0,1295.0,1625.0,0.22654398438589154,688.0,28.0,62.0,209.0,0.0,31.0,358.0,117.3853655637346,1.9298938311205,0.0,0.0,3,3220.53564,0.0,0.0,2.31371,1,25.311096127325886,5.76623646874179,4.696341460517855
55,2,San Francisco,155.88117319,1,1463.0,3202.0,1734.0,261.0,288.0,286.0,628.0,93.0,362.0,982.0,1083.0,682.0,870.0,0.2717051842598376,162.0,10.0,9.0,10.0,0.0,5.0,128.0,59.12821256716271,0.46004092245300005,0.0,0.0,3,0.0,0.0,0.0,2.57525,1,24.551818761644913,2.7186566229572633,2.447627470391678
56,2,San Francisco,438.51426736800005,1,68.0,101.0,71.0,0.0,2.0,23.0,43.0,2.0,2.0,29.0,48.0,20.0,40.0,0.3960396039603961,528.0,0.0,0.0,514.0,0.0,0.0,14.0,2.0401347648069,157.0,0.0,0.0,3,0.0,0.0,0.0,1.08765,1,0.4275650300508129,3.319916703923959,0.3787824427295792
158,3,San Francisco,636.575062472,1,210.0,545.0,155.0,149.0,4.0,8.0,49.0,26.0,100.0,138.0,135.0,146.0,176.0,0.3229357798165138,103.0,0.0,6.0,81.0,0.0,1.0,15.0,17.17778245436779,22.0,0.0,0.0,3,0.0,0.0,0.0,1.88227,1,5.360180868955432,2.6290410928686168,1.7638933849917238
149,3,San Francisco,841.4928002610001,1,1246.0,3674.0,2053.0,158.0,227.0,272.0,589.0,147.0,563.0,1242.0,1352.0,370.0,549.0,0.14942841589548175,1476.0,107.0,168.0,174.0,0.0,393.0,634.0,56.16315523817908,24.503098117397,0.0,0.0,3,0.0,0.0,0.0,2.04377,1,15.446360134115116,18.297614412483075,8.375763246860364
207,5,San Mateo,449.163284977,2,1060.0,3454.0,1701.0,262.0,185.0,321.0,292.0,175.0,711.0,1093.0,1038.0,437.0,597.0,0.17284308048639258,1055.0,113.0,8.0,739.0,0.0,119.0,76.0,70.73595424349533,100.0337640129409,0.0,0.0,3,0.0,0.0,0.0,1.51854,1,6.207189487823898,6.177910292126616,3.096257640498446
203,5,San Mateo,299.472549174,2,1461.0,4919.0,2529.0,271.0,291.0,320.0,579.0,247.0,829.0,1629.0,1495.0,719.0,889.0,0.1807277902012604,1847.0,236.0,152.0,473.0,0.0,68.0,918.0,69.8352276769821,19.019283223691602,0.0,0.0,3,1496.94714,0.0,0.0,2.4349,1,16.442609218041653,20.786789339988317,9.180622498707054
192,5,San Mateo,229.16375042200002,2,2210.0,5733.0,3188.0,456.0,828.0,562.0,364.0,335.0,857.0,2490.0,1425.0,626.0,830.0,0.14477585906157334,1472.0,839.0,97.0,41.0,0.0,59.0,436.0,59.81070221642566,29.341634451403,0.0,0.0,3,0.0,0.0,0.0,2.47417,1,24.789030580703738,16.511064712577333,9.910226239759886
196,5,San Mateo,1047.53300019,2,1953.0,6070.0,3059.0,168.0,388.0,497.0,900.0,222.0,938.0,1729.0,2272.0,909.0,1287.0,0.21202635914332785,201.0,11.0,9.0,89.0,0.0,5.0,87.0,169.35586651586496,8.38209799314763,0.0,0.0,4,0.0,0.0,0.0,1.48474,1,10.988085777819116,1.1308782597755465,1.0253506227212823
201,5,San Mateo,431.035741665,2,2313.0,7567.0,3698.0,508.0,651.0,552.0,602.0,578.0,1567.0,2536.0,2127.0,759.0,1018.0,0.13453151843531122,478.0,73.0,44.0,142.0,2.0,31.0,186.0,88.07556038856491,42.58324435769159,0.0,0.0,3,0.0,0.0,0.0,2.39272,1,17.702595737745487,3.658383382033006,3.0318311582380306
547,11,Santa Clara,754.346801068,3,2049.0,6434.0,3375.0,339.0,502.0,478.0,730.0,483.0,1322.0,2683.0,1499.0,447.0,608.0,0.0944979794839913,2390.0,614.0,82.0,21.0,0.0,363.0,1310.0,183.13978141619558,138.92015305964787,0.0,0.0,3,0.0,0.0,0.0,1.4943600000000001,3,6.362169834427785,7.420978967438948,3.42545300839883
542,11,Santa Clara,398.97875944699996,3,973.0,2190.0,1232.0,168.0,282.0,220.0,303.0,136.0,303.0,841.0,674.0,236.0,337.0,0.15388127853881278,1608.0,41.0,474.0,466.0,0.0,22.0,605.0,110.72259235624674,37.9649239955234,0.0,0.0,4,1719.1109600000002,0.0,0.0,1.54514,3,6.54392529967373,10.814626805627293,4.076959272326756
558,11,Santa Clara,646.345482832,3,1148.0,2487.0,1434.0,281.0,256.0,154.0,457.0,128.0,290.0,1138.0,756.0,175.0,284.0,0.11419380780056293,17208.0,735.0,4669.0,526.0,0.0,427.0,10851.0,50.6378924994909,88.06012030860794,62.804069999999996,272.83734,1,0.0,0.0,0.0,3.94265,3,8.276975111304306,124.06810776596211,7.7593259814406474
556,11,Santa Clara,96.197484378,3,608.0,1564.0,975.0,302.0,162.0,85.0,59.0,107.0,180.0,955.0,286.0,36.0,81.0,0.051790281329923284,2834.0,18.0,11.0,2715.0,0.0,2.0,88.0,16.923060287172994,2.9088495331408,179.41368,502.35830999999996,1,0.0,0.0,0.0,3.24663,3,30.657662600766095,142.90101284633405,25.24224747547098
550,11,Santa Clara,325.331982235,3,1146.0,3448.0,1967.0,306.0,228.0,234.0,378.0,202.0,599.0,1506.0,935.0,206.0,308.0,0.08932714617169374,519.0,45.0,30.0,211.0,0.0,3.0,230.0,125.44411450545107,25.088204239046,0.0,0.0,3,0.0,0.0,0.0,1.43044,3,7.612983109262665,3.447764601838851,2.373055996220615
554,11,Santa Clara,289.605850262,3,1134.0,3073.0,1931.0,252.0,201.0,174.0,507.0,164.0,364.0,1391.0,827.0,327.0,434.0,0.14123006833712984,581.0,46.0,91.0,164.0,0.0,27.0,253.0,113.15916454709604,20.786944583322704,0.0,0.0,3,0.0,0.0,0.0,1.54426,3,8.466091380794518,4.337565337073735,2.8681044269630407
552,11,Santa Clara,239.349193878,3,1127.0,3774.0,1766.0,384.0,348.0,162.0,233.0,356.0,863.0,1442.0,910.0,203.0,287.0,0.07604663487016428,92.0,4.0,4.0,0.0,0.0,36.0,48.0,92.67126719107357,5.7713641675880005,0.0,0.0,3,0.0,0.0,0.0,1.4798799999999999,3,11.44829211131037,0.9345544580661526,0.8640220461366317
555,11,Santa Clara,479.09237573300004,3,2375.0,5494.0,3353.0,767.0,548.0,595.0,465.0,369.0,616.0,3006.0,1182.0,321.0,469.0,0.08536585365853659,895.0,91.0,31.0,322.0,0.0,46.0,405.0,125.92325002379864,26.559149414185995,0.0,0.0,3,666.62231,237.91756,137.10336,1.65412,3,15.575568122968345,5.869529882129124,4.263037758427116
282,6,San Mateo,786.070327507,2,960.0,2387.0,1185.0,52.0,74.0,191.0,643.0,107.0,422.0,485.0,808.0,565.0,647.0,0.27105152911604524,2974.0,168.0,820.0,272.0,0.0,678.0,1036.0,159.99236969741938,60.409164833637,0.0,0.0,3,1566.1887199999999,0.0,0.0,2.01321,1,4.355686552013222,13.493553964257627,3.2927838855331273
291,6,San Mateo,1156.70680264,2,1270.0,3315.0,1687.0,75.0,174.0,235.0,786.0,213.0,522.0,803.0,1159.0,618.0,901.0,0.2717948717948718,330.0,28.0,35.0,177.0,0.0,28.0,62.0,310.17212845581764,78.1684146296662,0.0,0.0,4,0.0,2767.33887,7194.35889,1.48251,1,3.2703255496051566,0.8497696309997652,0.6745046446060635
290,6,San Mateo,928.109576596,2,1383.0,3302.0,1751.0,152.0,212.0,238.0,781.0,162.0,479.0,845.0,1152.0,664.0,846.0,0.2562083585705633,66.0,9.0,11.0,4.0,0.0,6.0,36.0,212.0945660822662,1.5588693193869998,0.0,0.0,4,0.0,0.0,0.0,1.1485,1,6.473099753346156,0.30891148497530463,0.2948409825540692
285,6,San Mateo,503.13675159300004,2,1051.0,2866.0,1256.0,83.0,95.0,217.0,656.0,217.0,565.0,656.0,904.0,524.0,634.0,0.2212142358688067,200.0,17.0,8.0,135.0,3.0,12.0,25.0,206.19089334188362,7.591220716623001,0.0,0.0,4,0.0,0.0,0.0,1.18127,1,4.916220445422148,0.9355319591669169,0.7859664980690885
283,6,San Mateo,512.074107013,2,1255.0,3330.0,1666.0,95.0,204.0,233.0,723.0,168.0,586.0,760.0,1138.0,678.0,859.0,0.25795795795795795,129.0,11.0,12.0,36.0,0.0,7.0,63.0,210.09953187034213,2.14641982906,0.0,0.0,4,1335.38354,0.0,0.0,1.28847,1,5.912951412978753,0.6077854440432344,0.5511349221634821
278,6,San Mateo,732.966787711,2,1605.0,4051.0,2234.0,175.0,282.0,295.0,853.0,271.0,736.0,1486.0,1241.0,317.0,489.0,0.12071093557146385,2103.0,397.0,469.0,294.0,0.0,77.0,866.0,94.21598770837336,76.46064372902809,0.0,0.0,2,0.0,0.0,0.0,2.39971,3,9.40374781528695,12.321546202833929,5.333355354786531
262,6,San Mateo,485.38503994900003,2,1165.0,3380.0,1807.0,182.0,169.0,313.0,501.0,164.0,700.0,1068.0,1177.0,271.0,444.0,0.13136094674556212,230.0,40.0,2.0,69.0,0.0,35.0,84.0,124.17472207906195,22.093444402678006,0.0,0.0,4,0.0,0.0,0.0,1.32846,3,7.9648226133021085,1.5724542498364678,1.3131965598992725
264,6,San Mateo,451.648631276,2,988.0,2989.0,1560.0,88.0,147.0,220.0,533.0,153.0,528.0,851.0,1042.0,415.0,540.0,0.18066242890598866,270.0,27.0,17.0,132.0,1.0,13.0,80.0,135.51898421749607,7.9286367458716,0.0,0.0,4,0.0,0.0,0.0,1.4031799999999999,3,6.887531444333303,1.8822201315485747,1.4782460174642225
265,6,San Mateo,651.1289509009999,2,1485.0,2633.0,1613.0,189.0,170.0,274.0,852.0,88.0,246.0,789.0,940.0,570.0,757.0,0.2875047474363844,3382.0,869.0,1251.0,269.0,0.0,182.0,811.0,96.37705725192309,101.07105479407379,0.0,0.0,4,0.0,0.0,0.0,2.51381,3,7.520963277957599,17.12855071114653,5.226196385052928
270,6,San Mateo,256.43728367,2,1146.0,2716.0,1437.0,157.0,109.0,104.0,776.0,140.0,471.0,830.0,936.0,339.0,464.0,0.17083946980854198,115.0,20.0,16.0,21.0,0.0,4.0,54.0,108.57501968068355,6.64253297014,0.0,0.0,4,0.0,0.0,0.0,1.55522,3,9.946401165741205,0.9981118098256881,0.9070865456465016
271,6,San Mateo,392.726173169,2,1352.0,3390.0,1737.0,97.0,120.0,218.0,917.0,200.0,585.0,821.0,1110.0,674.0,902.0,0.2660766961651917,451.0,34.0,134.0,7.0,0.0,46.0,230.0,153.6975798971024,10.090434107810001,0.0,0.0,4,0.0,0.0,0.0,1.39724,3,8.254572278771573,2.753559243880162,2.0647876304636603
266,6,San Mateo,1388.19944995,2,2439.0,5255.0,2943.0,224.0,332.0,552.0,1331.0,272.0,743.0,1674.0,1713.0,853.0,1152.0,0.2192197906755471,17875.0,1750.0,7627.0,691.0,0.0,1423.0,6384.0,223.01382992948655,355.92794377523114,0.0,0.0,3,0.0,0.0,0.0,2.41745,3,4.212858893205351,30.875298366562387,3.7070420752213082
272,6,San Mateo,426.94690853699996,2,866.0,2400.0,1120.0,49.0,140.0,121.0,556.0,150.0,441.0,465.0,818.0,526.0,671.0,0.2795833333333333,204.0,19.0,30.0,69.0,0.0,24.0,62.0,123.92995807002565,12.04342722337,0.0,0.0,4,0.0,0.0,0.0,1.35378,3,6.3688934281616545,1.5002936020149855,1.2142563171448386
267,6,San Mateo,431.798492926,2,1303.0,3445.0,1785.0,96.0,85.0,175.0,947.0,179.0,578.0,932.0,1150.0,606.0,755.0,0.21915820029027575,483.0,57.0,46.0,294.0,0.0,7.0,79.0,146.9601987379187,13.876363074315,0.0,0.0,4,0.0,0.0,0.0,1.46621,3,8.10139178131132,3.003048526763904,2.19091390278464
274,6,San Mateo,564.837415162,2,1990.0,5178.0,3306.0,211.0,315.0,438.0,1026.0,310.0,708.0,2242.0,1429.0,489.0,655.0,0.1264967168791039,923.0,137.0,183.0,71.0,0.0,99.0,433.0,132.28304797417744,32.048502627945545,0.0,0.0,3,0.0,0.0,0.0,1.96005,3,12.10966483738815,5.61669379141169,3.8370136096495924
276,6,San Mateo,190.20674220799998,2,1179.0,2518.0,1521.0,103.0,223.0,238.0,615.0,94.0,300.0,928.0,788.0,408.0,575.0,0.2283558379666402,126.0,12.0,8.0,50.0,0.0,8.0,48.0,85.71209530553557,9.324321783893,0.0,0.0,4,0.0,0.0,0.0,1.50426,3,12.405770715141436,1.3258075573433596,1.1977985518067593
275,6,San Mateo,637.402694606,2,1273.0,3271.0,1855.0,148.0,254.0,273.0,598.0,200.0,598.0,1261.0,946.0,266.0,406.0,0.12412106389483338,3010.0,792.0,684.0,160.0,9.0,563.0,802.0,132.5075851671084,102.9964665437542,0.0,0.0,3,0.0,0.0,0.0,1.95534,3,5.40542717100643,12.781096453047411,3.7988176009174306
289,6,San Mateo,1089.52425336,2,1986.0,5399.0,2762.0,131.0,193.0,183.0,1479.0,270.0,963.0,1330.0,1832.0,1004.0,1213.0,0.22467123541396555,320.0,84.0,40.0,53.0,0.0,22.0,121.0,410.77476180919,11.791896440692,0.0,0.0,4,0.0,0.0,0.0,1.26104,1,4.699850215881424,0.7572769733545094,0.6521908365490268
288,6,San Mateo,2462.96864914,2,1232.0,2945.0,1493.0,150.0,126.0,150.0,806.0,119.0,493.0,793.0,954.0,586.0,718.0,0.2438030560271647,652.0,22.0,17.0,486.0,0.0,21.0,106.0,311.68425054479656,689.3432286641246,0.0,0.0,4,0.0,0.0,0.0,1.19479,1,1.2307354449186638,0.6513307711744877,0.425923306840217
287,6,San Mateo,524.999582486,2,965.0,2377.0,1103.0,186.0,104.0,186.0,489.0,135.0,483.0,591.0,713.0,455.0,572.0,0.2406394615061001,634.0,130.0,61.0,134.0,0.0,43.0,266.0,197.3511394874776,39.640346939751396,0.0,0.0,4,0.0,0.0,0.0,1.3479,1,4.071876228753536,2.675201584486779,1.6144900119010266
309,7,San Mateo,835.442569585,2,3108.0,6691.0,3708.0,436.0,595.0,639.0,1438.0,295.0,1102.0,2014.0,2320.0,960.0,1285.0,0.19204902107308325,4652.0,391.0,353.0,319.0,5.0,1066.0,2518.0,255.91329319413242,62.04484366704764,0.0,0.0,4,0.0,0.0,0.0,1.7682099999999998,1,9.774871719533781,14.63085689809239,5.859884438050406
308,7,San Mateo,462.671060281,2,1069.0,3233.0,1485.0,54.0,81.0,123.0,811.0,203.0,873.0,747.0,1048.0,362.0,459.0,0.14197339931951747,216.0,18.0,11.0,102.0,0.0,41.0,44.0,188.91046052561225,3.0676244937940003,0.0,0.0,4,0.0,0.0,0.0,1.23034,1,5.56834390702428,1.1251284227476561,0.9360017773675054
307,7,San Mateo,805.952265447,2,1684.0,4729.0,2318.0,118.0,154.0,131.0,1281.0,249.0,1020.0,1127.0,1682.0,651.0,936.0,0.19792768027067034,235.0,19.0,28.0,117.0,0.0,13.0,58.0,321.00613947127573,1.38271440055,0.0,0.0,4,0.0,0.0,0.0,1.1840700000000002,1,5.223505650941391,0.7289333895316074,0.6396684877390447
306,7,San Mateo,1021.45104072,2,1124.0,2712.0,1375.0,142.0,136.0,108.0,738.0,159.0,470.0,727.0,845.0,511.0,647.0,0.2385693215339233,111.0,4.0,4.0,55.0,0.0,2.0,46.0,322.53339043243125,6.801659019645001,0.0,0.0,4,0.0,0.0,0.0,1.05936,1,3.4129376811548897,0.3370427781211679,0.3067498644600751
304,7,San Mateo,2483.64580736,2,1992.0,4816.0,2539.0,88.0,89.0,323.0,1492.0,182.0,833.0,997.0,1866.0,938.0,1213.0,0.2518687707641196,300.0,7.0,24.0,180.0,10.0,7.0,72.0,535.9648728470022,45.106420277236005,0.0,0.0,4,0.0,0.0,0.0,1.0872,1,3.428150768367235,0.5162877663203668,0.44871083355592084
302,7,San Mateo,2139.85891986,2,1640.0,4415.0,2185.0,126.0,111.0,267.0,1136.0,152.0,858.0,897.0,1709.0,799.0,1107.0,0.2507361268403171,284.0,15.0,44.0,62.0,0.0,51.0,112.0,529.7615525115973,69.41151443919901,0.0,0.0,4,0.0,0.0,0.0,1.0011299999999999,1,2.73710567189876,0.473986591962956,0.4040218351451392
319,7,San Mateo,479.070439202,2,1011.0,2824.0,1561.0,39.0,71.0,150.0,751.0,174.0,491.0,784.0,896.0,479.0,611.0,0.2163597733711048,194.0,2.0,14.0,102.0,0.0,6.0,70.0,210.14138636168715,7.7759329612284995,0.0,0.0,4,0.0,0.0,0.0,1.1838600000000001,2,4.639374250478336,0.8902458996961397,0.7469200038114499
317,7,San Mateo,548.201808495,2,2005.0,4526.0,2783.0,227.0,398.0,436.0,944.0,183.0,659.0,1577.0,1574.0,533.0,704.0,0.15554573574900574,618.0,35.0,34.0,347.0,0.0,24.0,178.0,200.28057369187025,19.899133790157407,0.0,0.0,4,1956.3664600000002,0.0,0.0,1.48909,3,9.106197945892266,2.80679816985607,2.1454938355171254
314,7,San Mateo,568.052962018,2,1461.0,4261.0,2206.0,414.0,392.0,333.0,322.0,307.0,954.0,1629.0,1005.0,366.0,461.0,0.10819056559493076,2275.0,396.0,209.0,190.0,1.0,817.0,662.0,80.88228022415029,140.3253658319102,0.0,12.0,2,0.0,0.0,0.0,2.19652,3,6.604654161139348,10.28445463147982,4.021838387738762
315,7,San Mateo,677.007253807,2,827.0,1600.0,898.0,276.0,237.0,103.0,211.0,92.0,187.0,733.0,383.0,205.0,248.0,0.155,6930.0,1430.0,1298.0,977.0,6.0,563.0,2656.0,16.638304746752492,210.4196113648473,0.0,13.373579999999999,2,0.0,0.0,0.0,3.37903,3,3.64224253513155,30.520847362105975,3.2539307423567925
313,7,San Mateo,11166.134694700002,2,882.0,2201.0,1170.0,190.0,248.0,183.0,261.0,148.0,414.0,767.0,645.0,227.0,318.0,0.1444797819173103,4859.0,803.0,532.0,465.0,0.0,449.0,2610.0,63.8539928550918,306.9684017501063,0.0,0.0,4,0.0,0.0,0.0,1.08619,3,2.3784971264721895,13.103307865678422,2.013084399499803
311,7,San Mateo,1504.60291301,2,1744.0,3970.0,2163.0,110.0,216.0,393.0,1025.0,218.0,668.0,1021.0,1420.0,643.0,854.0,0.2151133501259446,18051.0,1161.0,5980.0,600.0,0.0,367.0,9943.0,193.2261576246175,305.443549380461,0.0,0.0,4,0.0,0.0,0.0,3.35978,3,3.497304880366914,36.198308713017866,3.189181631498013
330,7,San Mateo,394.64273716,2,1495.0,5364.0,2537.0,270.0,439.0,420.0,366.0,322.0,1385.0,1968.0,1389.0,300.0,519.0,0.09675615212527963,173.0,24.0,14.0,5.0,0.0,14.0,116.0,158.39872274191043,9.631479789336002,0.0,0.0,3,0.0,0.0,0.0,1.5703200000000002,3,8.897210010337242,1.0295768105607646,0.9227921653407333
329,7,San Mateo,449.34708871099997,2,1046.0,3770.0,1772.0,162.0,320.0,310.0,254.0,236.0,996.0,1335.0,995.0,208.0,379.0,0.10053050397877984,2528.0,141.0,227.0,150.0,0.0,1016.0,994.0,107.75265571836245,92.35204583038805,0.0,0.0,3,0.0,0.0,0.0,1.80761,3,5.227263487085876,12.633386324429345,3.697404055778706
328,7,San Mateo,438.36652193,2,1159.0,3398.0,1677.0,170.0,177.0,160.0,652.0,165.0,800.0,904.0,1113.0,416.0,582.0,0.17127722189523248,601.0,99.0,44.0,106.0,0.0,104.0,248.0,165.21789153887866,28.545451089086512,0.0,0.0,4,0.0,0.0,0.0,1.49702,3,5.981523565194347,3.101721883245731,2.0425543537964788
252,6,San Mateo,3389.21265609,2,1908.0,5699.0,2156.0,180.0,78.0,124.0,1526.0,140.0,1390.0,905.0,1940.0,1324.0,1619.0,0.28408492718020706,866.0,9.0,32.0,403.0,3.0,20.0,399.0,1472.2563464211767,11.185751943974099,0.0,0.0,4,0.0,0.0,0.0,0.9872799999999999,1,1.2861978247096666,0.5837774193912847,0.4015311161494489
254,6,San Mateo,3151.64553857,2,1745.0,5149.0,2267.0,69.0,66.0,122.0,1488.0,155.0,1257.0,798.0,1956.0,983.0,1275.0,0.2476208972616042,461.0,151.0,71.0,141.0,0.0,14.0,84.0,1370.0275442297811,213.50955103376228,0.0,0.0,4,273.66904,0.0,0.0,0.9956200000000001,1,1.1019634495582087,0.2911204299405927,0.2302833863310672
