time,rss,used,available,percent,event
23/04/2020 18:56:36, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:36, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.interaction_sample_simulate.add.positions
23/04/2020 18:56:36, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.interaction_sample_simulate.add.rands
23/04/2020 18:56:36, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.interaction_sample_simulate.del.probs
23/04/2020 18:56:36, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.interaction_sample_simulate.add.choices
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_frequency.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_frequency.simple_simulate.eval_mnl.add.probs
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_frequency.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_frequency.simple_simulate.eval_mnl.del.probs
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_composition.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_composition.simple_simulate.eval_mnl.add.probs
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_composition.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:56:37, 0.39, 1.43, 114.68, 7.3%, joint_tour_composition.simple_simulate.eval_mnl.del.probs
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_participation.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_participation.simple_simulate.eval_mnl.add.probs
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_participation.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_participation.simple_simulate.eval_mnl.del.probs
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.interaction_df
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.interaction_utilities
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.del.interaction_df
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.utilities
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.del.interaction_utilities
23/04/2020 18:56:38, 0.39, 1.44, 114.67, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.probs
23/04/2020 18:56:38, 0.39, 1.44, 114.67, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.del.utilities
23/04/2020 18:56:38, 0.39, 1.44, 114.67, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.choices_df
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.del.probs
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.choices_df
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.shopping.interaction_sample.add.choices_df
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.interaction_df
23/04/2020 18:56:38, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.interaction_utilities
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.del.interaction_df
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.utilities
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.del.interaction_utilities
23/04/2020 18:56:39, 0.40, 1.44, 114.67, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.probs
23/04/2020 18:56:39, 0.40, 1.44, 114.67, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.del.utilities
23/04/2020 18:56:39, 0.40, 1.44, 114.67, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.choices_df
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.del.probs
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.choices_df
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.eatout.interaction_sample.add.choices_df
23/04/2020 18:56:39, 0.39, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.interaction_df
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.interaction_utilities
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.del.interaction_df
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.utilities
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.del.interaction_utilities
23/04/2020 18:56:39, 0.40, 1.44, 114.67, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.probs
23/04/2020 18:56:39, 0.40, 1.44, 114.67, 7.3%, joint_tour_destination_sample.social.interaction_sample.del.utilities
23/04/2020 18:56:39, 0.40, 1.44, 114.67, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.choices_df
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.del.probs
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.choices_df
23/04/2020 18:56:39, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_sample.social.interaction_sample.add.choices_df
23/04/2020 18:56:40, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.shopping.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:40, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.shopping.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:40, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.shopping.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:40, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.shopping.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:40, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.shopping.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.eatout.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.eatout.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.eatout.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.eatout.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.eatout.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.social.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.social.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.social.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.social.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_logsums.social.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:41, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.probs
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.positions
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.rands
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.probs
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.choices
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.probs
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.positions
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.rands
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.probs
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.choices
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.probs
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.positions
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.rands
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.del.probs
23/04/2020 18:56:42, 0.40, 1.43, 114.68, 7.3%, joint_tour_destination_simulate.interaction_sample_simulate.add.choices
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.add.tours
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.add.alt_tdd
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.add.tours
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.probs
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.positions
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.rands
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.del.probs
23/04/2020 18:56:43, 0.40, 1.43, 114.68, 7.3%, joint_tour_scheduling.vectorize_joint_tour_scheduling.tour_1.interaction_sample_simulate.add.choices
23/04/2020 18:56:44, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:44, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:44, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_FULL.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:45, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_UNIVERSITY.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:46, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:46, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:46, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:46, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:46, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_NONWORK.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_RETIRED.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:47, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_DRIVING.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:48, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_SCHOOL.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.interaction_df
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.interaction_utilities
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.utilities
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.probs
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.positions
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.rands
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_frequency.PTYPE_PRESCHOOL.interaction_simulate.interaction_simulate.add.choices
23/04/2020 18:56:49, 0.40, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.interaction_df
23/04/2020 18:56:49, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.interaction_utilities
23/04/2020 18:56:49, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.del.interaction_df
23/04/2020 18:56:49, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.utilities
23/04/2020 18:56:50, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.del.interaction_utilities
23/04/2020 18:56:50, 0.42, 1.44, 114.67, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.probs
23/04/2020 18:56:50, 0.42, 1.44, 114.67, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.del.utilities
23/04/2020 18:56:50, 0.42, 1.44, 114.67, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.choices_df
23/04/2020 18:56:50, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.del.probs
23/04/2020 18:56:50, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.choices_df
23/04/2020 18:56:50, 0.42, 1.43, 114.68, 7.3%, non_mandatory_tour_destination.sample.shopping.interaction_sample.add.choices_df
23/04/2020 18:56:50, 0.44, 1.44, 114.67, 7.3%, non_mandatory_tour_destination.logsums.shopping.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
