trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,depart,trip_mode
2253085121,6869161,2527847,281635640,work,1,True,2,escort,1327,1327,13,DRIVEALONEFREE
2253085122,6869161,2527847,281635640,work,2,True,2,work,1344,1327,14,DRIVEALONEFREE
2253085125,6869161,2527847,281635640,work,1,False,1,Home,1327,1344,16,SHARED2FREE
2277630345,6943994,2559911,284703793,work,1,True,1,work,1339,1348,7,DRIVEALONEFREE
2277630349,6943994,2559911,284703793,work,1,False,1,Home,1348,1339,16,DRIVEALONEFREE
2277630609,6943995,2559911,284703826,univ,1,True,1,univ,1363,1348,17,WALK_LOC
2277630613,6943995,2559911,284703826,univ,1,False,2,othdiscr,1359,1363,18,WALK_LOC
2277630614,6943995,2559911,284703826,univ,2,False,2,Home,1348,1359,18,WALK_LOC
2277630673,6943995,2559911,284703834,work,1,True,1,work,1348,1348,9,DRIVEALONEFREE
2277630677,6943995,2559911,284703834,work,1,False,2,eatout,1380,1348,15,DRIVEALONEFREE
2277630678,6943995,2559911,284703834,work,2,False,2,Home,1348,1380,16,DRIVEALONEFREE
