MAZ,TAP,DIST,drive_time
100510,1665,0.2041,306.15
100510,1681,0.48,720.0
100510,1748,0.98645,1479.6750000000002
100511,1333,0.8458,1268.7
100511,1603,0.44775,671.625
100511,1604,0.5945,891.75
100511,1606,0.8442000000000001,1266.3000000000002
100511,1652,0.5059,758.85
100511,1653,0.949,1423.5
100511,1658,0.93675,1405.125
100511,1665,0.0412,61.8
100511,1681,0.2955,443.25
100511,1748,0.8764,1314.6
100512,1333,0.7715,1157.25
100512,1603,0.43915,658.725
100512,1604,0.51895,778.4250000000001
100512,1606,0.7687,1153.0500000000002
100512,1652,0.43165,647.475
100512,1653,0.8747,1312.05
100512,1658,0.8624500000000002,1293.6750000000002
100512,1665,0.0631,94.65
100512,1681,0.39985,599.775
100512,1748,0.8021499999999999,1203.225
100513,1558,0.7892,1183.8
100513,1603,0.26235,393.525
100513,1604,0.5117,767.5500000000001
100513,1606,0.7614,1142.1
100513,1652,0.97965,1469.475
100513,1665,0.5678,851.6999999999999
100513,1681,0.4655,698.25
100514,1558,0.861,1291.5
100514,1603,0.33415,501.225
100514,1604,0.58345,875.1750000000001
100514,1606,0.8332,1249.8000000000002
100514,1652,0.8647500000000001,1297.1250000000002
100514,1665,0.4529,679.35
100514,1681,0.4071000000000001,610.6500000000001
100515,1603,0.562,843.0000000000001
100515,1604,0.8159500000000002,1223.9250000000002
100515,1652,0.7484500000000001,1122.6750000000002
100515,1665,0.33655,504.8250000000001
100515,1681,0.16575,248.625
100516,1603,0.4980000000000001,747.0000000000001
100516,1604,0.74525,1117.875
100516,1606,0.995,1492.5
100516,1652,0.67775,1016.625
100516,1665,0.26585,398.775
100516,1681,0.2368,355.20000000000005
100517,1603,0.62725,940.875
100517,1604,0.78275,1174.125
100517,1652,0.6942,1041.3
100517,1665,0.2295,344.25
100517,1681,0.1072,160.8
100518,1603,0.69145,1037.175
100518,1604,0.8537000000000001,1280.5500000000002
100518,1652,0.76515,1147.725
100518,1665,0.30045,450.675
100518,1681,0.0363,54.45
100519,1238,0.5207999999999999,781.1999999999999
100519,1333,0.7349500000000001,1102.4250000000002
100519,1558,0.8500499999999999,1275.0749999999998
100519,1559,0.54155,812.3249999999999
100519,1562,0.93735,1406.025
100519,1603,0.4826,723.9
100519,1604,0.23325,349.875
100519,1606,0.2327,349.05
100519,1607,0.6454500000000001,968.175
100519,1608,0.6163,924.45
100519,1611,0.66765,1001.475
100519,1612,0.97655,1464.825
100519,1652,0.6442,966.3
100519,1653,0.96865,1452.975
100519,1665,0.7867999999999999,1180.1999999999998
100519,1748,0.9975,1496.25
100520,1238,0.5151,772.65
100520,1333,0.7275499999999999,1091.3249999999998
100520,1558,0.8557,1283.55
100520,1559,0.5965499999999999,894.8249999999998
100520,1603,0.35275,529.125
100520,1604,0.1034,155.10000000000002
100520,1606,0.22625,339.375
100520,1607,0.63975,959.625
100520,1608,0.6106499999999999,915.975
100520,1611,0.66195,992.925
100520,1612,0.97085,1456.275
100520,1652,0.63335,950.025
100520,1653,0.963,1444.5
100520,1665,0.65805,987.075
100520,1681,0.99475,1492.125
100520,1748,0.99015,1485.225
100521,1238,0.73785,1106.775
100521,1558,0.5617000000000001,842.5500000000002
100521,1559,0.30255,453.825
100521,1562,0.752,1128.0
100521,1603,0.59695,895.425
100521,1604,0.3476,521.4
100521,1606,0.5291,793.65
100521,1607,0.94075,1411.125
100521,1608,0.9116,1367.4
100521,1611,0.96295,1444.425
100521,1652,0.93675,1405.125
100521,1665,0.90225,1353.375
100522,1238,0.73275,1099.125
100522,1558,0.5722,858.3000000000001
100522,1559,0.31285,469.275
100522,1562,0.7095499999999999,1064.3249999999998
100522,1603,0.6394,959.1
100522,1604,0.3901,585.15
100522,1606,0.524,786.0
100522,1607,0.93565,1403.475
100522,1608,0.9065,1359.75
100522,1611,0.95785,1436.775
100522,1652,0.93165,1397.475
100522,1665,0.9447,1417.05
100523,1238,0.53025,795.375
100523,1333,0.8147500000000001,1222.1250000000002
100523,1558,0.7627,1144.05
100523,1559,0.5035499999999999,755.3249999999999
100523,1562,0.9109,1366.35
100523,1603,0.4463,669.4499999999999
100523,1604,0.1968,295.2000000000001
100523,1606,0.31965,479.475
100523,1607,0.73315,1099.725
100523,1608,0.7040000000000001,1056.0
100523,1611,0.7553500000000001,1133.025
100523,1652,0.7273,1090.9499999999998
100523,1665,0.7514,1127.1
100524,1238,0.7485499999999999,1122.8249999999998
100524,1558,0.55935,839.025
100524,1559,0.5725499999999999,858.8249999999998
100524,1603,0.22795,341.925
100524,1604,0.28885,433.275
100524,1606,0.53795,806.9250000000001
100524,1607,0.95145,1427.175
100524,1608,0.92235,1383.525
100524,1611,0.97365,1460.475
100524,1652,0.9462,1419.3
100524,1665,0.5812,871.8000000000001
100524,1681,0.94375,1415.625
100525,1238,0.65595,983.925
100525,1333,0.94045,1410.675
100525,1558,0.65195,977.925
100525,1559,0.503,754.5
100525,1603,0.3206,480.9000000000001
100525,1604,0.1962,294.3
100525,1606,0.44535,668.0250000000001
100525,1607,0.85885,1288.275
100525,1608,0.8297000000000001,1244.5500000000002
100525,1611,0.8810499999999999,1321.5749999999998
100525,1652,0.8553499999999999,1283.025
100525,1665,0.6292000000000001,943.8000000000002
100525,1681,0.9659,1448.85
100526,1238,0.6013,901.95
100526,1333,0.8160499999999999,1224.0749999999998
100526,1558,0.7854,1178.1
100526,1559,0.6366499999999999,954.975
100526,1603,0.18655,279.825
100526,1604,0.06275,94.125
100526,1606,0.31245,468.675
100526,1607,0.72595,1088.925
100526,1608,0.6968500000000001,1045.275
100526,1611,0.74815,1122.225
100526,1652,0.7219,1082.85
100526,1665,0.49555,743.3249999999999
100526,1681,0.8322499999999999,1248.375
100527,1238,0.69375,1040.625
100527,1333,0.9064,1359.6
100527,1558,0.6929500000000001,1039.4250000000002
100527,1559,0.7062,1059.3000000000002
100527,1603,0.09415,141.225
100527,1604,0.1551999999999999,232.79999999999995
100527,1606,0.4048999999999999,607.3499999999999
100527,1607,0.8183999999999999,1227.6
100527,1608,0.78925,1183.875
100527,1611,0.8406,1260.9
100527,1652,0.8122,1218.3
100527,1665,0.4476,671.4
100527,1681,0.7843,1176.45
100528,1238,0.87585,1313.775
100528,1558,0.4241499999999999,636.2249999999999
100528,1559,0.3888,583.1999999999999
100528,1562,0.946,1419.0
100528,1603,0.41225,618.375
100528,1604,0.41615,624.225
100528,1606,0.6653,997.95
100528,1665,0.8032,1204.8
100529,1238,0.8012,1201.8
100529,1558,0.4992,748.8
100529,1559,0.3129,469.35
100529,1562,0.8701000000000001,1305.15
100529,1603,0.48635,729.525
100529,1604,0.3415,512.25
100529,1606,0.5906,885.9
100529,1608,0.975,1462.5
100529,1665,0.8211999999999999,1231.8
100530,1238,0.7485499999999999,1122.8249999999998
100530,1558,0.55935,839.025
100530,1559,0.5725499999999999,858.8249999999998
100530,1603,0.22795,341.925
100530,1604,0.28885,433.275
100530,1606,0.53795,806.9250000000001
100530,1607,0.95145,1427.175
100530,1608,0.92235,1383.525
100530,1611,0.97365,1460.475
100530,1652,0.9462,1419.3
100530,1665,0.5812,871.8000000000001
100530,1681,0.94375,1415.625
100531,1238,0.78295,1174.425
100531,1558,0.5251,787.65
100531,1559,0.37575,563.625
100531,1562,0.90135,1352.025
100531,1603,0.4476,671.4
100531,1604,0.32325,484.875
100531,1606,0.5724,858.6
100531,1607,0.9859,1478.85
100531,1608,0.95675,1435.125
100531,1652,0.98235,1473.525
100531,1665,0.7562,1134.3
100532,1238,0.9474,1421.1
100532,1558,0.48505,727.5749999999999
100532,1559,0.7714,1157.1
100532,1603,0.2382,357.3
100532,1604,0.4877,731.5500000000001
100532,1606,0.73685,1105.275
100532,1665,0.6971,1045.65
100532,1681,0.74985,1124.775
100533,1238,0.8429,1264.35
100533,1558,0.465,697.5
100533,1559,0.6670499999999999,1000.575
100533,1603,0.13365,200.475
100533,1604,0.38315,574.725
100533,1606,0.6323,948.45
100533,1665,0.5926,888.9
100533,1681,0.84945,1274.175
100534,1238,0.75575,1133.625
100534,1333,0.97115,1456.725
100534,1558,0.6308,946.2
100534,1559,0.7693,1153.95
100534,1603,0.03215,48.225
100534,1604,0.2172,325.8
100534,1606,0.4669,700.35
100534,1607,0.8804000000000001,1320.6
100534,1608,0.85125,1276.875
100534,1611,0.9026,1353.9
100534,1652,0.84475,1267.125
100534,1665,0.4329,649.35
100534,1681,0.7485,1122.75
100535,1238,0.8437999999999999,1265.6999999999998
100535,1558,0.5828,874.1999999999999
100535,1559,0.8566499999999999,1284.975
100535,1603,0.05595,83.925
100535,1604,0.3053,457.9500000000001
100535,1606,0.5549999999999999,832.4999999999999
100535,1607,0.9685,1452.75
100535,1608,0.93935,1409.025
100535,1611,0.9907,1486.05
100535,1652,0.92675,1390.125
100535,1665,0.5149,772.35
100535,1681,0.6604,990.6
100536,1238,0.8111,1216.65
100536,1558,0.49675,745.125
100536,1559,0.6357,953.55
100536,1603,0.1654,248.1
100536,1604,0.3514,527.1
100536,1606,0.6005499999999999,900.825
100536,1608,0.9849,1477.35
100536,1652,0.9786,1467.9
100536,1665,0.5667500000000001,850.1250000000001
100536,1681,0.8812000000000001,1321.8000000000002
100537,1558,0.16255,243.82500000000007
100537,1559,0.4491000000000001,673.6500000000002
100537,1603,0.4361,654.15
100537,1604,0.67085,1006.275
100537,1606,0.91995,1379.9250000000002
100537,1665,0.8949999999999999,1342.4999999999998
100538,1238,0.89825,1347.375
100538,1558,0.44915,673.725
100538,1559,0.72245,1083.675
100538,1603,0.18905,283.575
100538,1604,0.4385500000000001,657.8250000000002
100538,1606,0.6877000000000001,1031.5500000000002
100538,1665,0.64795,971.925
100538,1681,0.7940499999999999,1191.0749999999998
100539,1238,0.948,1422.0
100539,1558,0.3601,540.1500000000001
100539,1559,0.5178999999999999,776.8499999999999
100539,1603,0.2828,424.2000000000001
100539,1604,0.48825,732.375
100539,1606,0.7373999999999999,1106.1
100539,1665,0.74175,1112.625
100539,1681,0.9986,1497.9
100540,1238,0.9078,1361.7
100540,1558,0.3922,588.3
100540,1559,0.42075,631.125
100540,1562,0.97795,1466.925
100540,1603,0.38035,570.525
100540,1604,0.4481,672.15
100540,1606,0.69725,1045.875
100540,1665,0.7712999999999999,1156.9499999999998
100541,1558,0.4489,673.35
100541,1559,0.7355,1103.25
100541,1603,0.4561,684.15
100541,1604,0.70565,1058.475
100541,1606,0.9548,1432.2
100541,1665,0.91505,1372.575
100541,1681,0.84605,1269.075
100542,1558,0.38825,582.375
100542,1559,0.6746000000000001,1011.9
100542,1603,0.39525,592.875
100542,1604,0.6447499999999999,967.125
100542,1606,0.8939,1340.85
100542,1665,0.8542,1281.3
100542,1681,0.8468,1270.2
100543,1558,0.38825,582.375
100543,1559,0.6746000000000001,1011.9
100543,1603,0.39525,592.875
100543,1604,0.6447499999999999,967.125
100543,1606,0.8939,1340.85
100543,1665,0.8542,1281.3
100543,1681,0.8468,1270.2
100544,1238,0.7924,1188.6
100544,1558,0.57445,861.6750000000001
100544,1559,0.25065,375.975
100544,1562,0.38365,575.475
100544,1604,0.8247,1237.05
100544,1606,0.6343,951.45
100544,1607,0.8621000000000001,1293.15
100544,1608,0.9339,1400.85
100544,1611,0.98525,1477.875
100545,1238,0.73285,1099.275
100545,1558,0.57125,856.875
100545,1559,0.24745,371.175
100545,1562,0.3901,585.15
100545,1603,0.9812999999999998,1471.9499999999998
100545,1604,0.75115,1126.725
100545,1606,0.5467500000000001,820.1250000000001
100545,1607,0.8685499999999999,1302.8249999999998
100545,1608,0.9066,1359.9
100545,1611,0.95795,1436.925
100545,1652,0.95985,1439.775
100546,1238,0.66355,995.325
100546,1333,0.93055,1395.825
100546,1551,0.98755,1481.325
100546,1558,0.7184999999999999,1077.7499999999998
100546,1559,0.3947,592.05
100546,1562,0.2548,382.2000000000001
100546,1604,0.86115,1291.725
100546,1606,0.6567000000000001,985.05
100546,1607,0.73325,1099.875
100546,1608,0.8050499999999999,1207.5749999999998
100546,1611,0.8564,1284.6
100547,1238,0.5033000000000001,754.9500000000002
100547,1333,0.77035,1155.525
100547,1551,0.9635,1445.25
100547,1558,0.8069,1210.35
100547,1559,0.4831,724.65
100547,1562,0.23075,346.125
100547,1604,0.93455,1401.825
100547,1606,0.68445,1026.675
100547,1607,0.67395,1010.925
100547,1608,0.64485,967.275
100547,1611,0.69615,1044.225
100547,1653,0.9972,1495.8
100548,1238,0.7440499999999999,1116.0749999999998
100548,1558,0.6951499999999999,1042.725
100548,1559,0.37135,557.025
100548,1562,0.3617,542.5500000000001
100548,1604,0.76235,1143.525
100548,1606,0.5579500000000001,836.9250000000001
100548,1607,0.8401500000000001,1260.225
100548,1608,0.9119,1367.85
100548,1611,0.96325,1444.875
100548,1652,0.97105,1456.575
100549,1238,0.4586,687.9
100549,1333,0.7466,1119.9
100549,1558,0.96285,1444.275
100549,1559,0.6390499999999999,958.5749999999998
100549,1562,0.4955,743.25
100549,1604,0.8093,1213.95
100549,1606,0.5592,838.8000000000001
100549,1607,0.6609999999999999,991.5
100549,1608,0.63185,947.775
100549,1611,0.6832,1024.8
100549,1612,0.99225,1488.375
100549,1652,0.9693,1453.95
100549,1653,0.9842,1476.3
100550,1238,0.49135,737.025
100550,1333,0.7794,1169.1
100550,1558,0.8049,1207.35
100550,1559,0.4811,721.6500000000001
100550,1562,0.54765,821.4749999999999
100550,1603,0.96245,1443.675
100550,1604,0.71295,1069.425
100550,1606,0.46285,694.275
100550,1607,0.6942999999999999,1041.4499999999998
100550,1608,0.6651499999999999,997.725
100550,1611,0.7165,1074.75
100550,1652,0.8759500000000001,1313.9250000000002
100551,1238,0.9098,1364.7
100551,1558,0.41815,627.225
100551,1559,0.0943,141.45
100551,1562,0.54,810.0
100551,1603,0.8948500000000001,1342.2750000000003
100551,1604,0.6684,1002.6
100551,1606,0.72375,1085.625
100552,1238,0.81755,1226.325
100552,1558,0.51,765.0
100552,1559,0.1862,279.3
100552,1562,0.44775,671.625
100552,1603,0.9867,1480.05
100552,1604,0.76025,1140.375
100552,1606,0.6315000000000001,947.25
100552,1607,0.9262,1389.3
100552,1608,0.99135,1487.025
100553,1238,0.7972,1195.8
100553,1558,0.48605,729.0749999999999
100553,1559,0.16225,243.375
100553,1562,0.6782,1017.3
100553,1603,0.7102,1065.3000000000002
100553,1604,0.4837,725.5500000000001
100553,1606,0.6111000000000001,916.65
100553,1608,0.971,1456.5
100554,1238,0.7841,1176.15
100554,1558,0.47995,719.925
100554,1559,0.15615,234.225
100554,1562,0.4818000000000001,722.7000000000002
100554,1603,0.8896499999999999,1334.475
100554,1604,0.66315,994.725
100554,1606,0.59805,897.0749999999999
100554,1607,0.96025,1440.375
100554,1608,0.9579,1436.85
100555,1558,0.06445,96.675
100555,1559,0.3236,485.4
100555,1562,0.9013,1351.95
100555,1603,0.534,801.0
100555,1604,0.76895,1153.425
100555,1665,0.99295,1489.425
100556,1558,0.1614499999999999,242.175
100556,1559,0.2269999999999999,340.49999999999994
100556,1562,0.8047000000000001,1207.0500000000002
100556,1603,0.61075,916.125
100556,1604,0.6718,1007.7
100556,1606,0.9209,1381.35
100557,1558,0.2287,343.04999999999995
100557,1559,0.1581999999999999,237.3
100557,1562,0.7359,1103.85
100557,1603,0.6792,1018.8
100557,1604,0.6047,907.05
100557,1606,0.8538,1280.7
100558,1238,0.84785,1271.775
100558,1558,0.46485,697.275
100558,1559,0.141,211.5
100558,1562,0.7187,1078.05
100558,1603,0.6595,989.25
100558,1604,0.43305,649.5749999999999
100558,1606,0.6617999999999999,992.7
100558,1665,0.98765,1481.475
100559,1558,0.18525,277.875
100559,1559,0.50905,763.575
100559,1603,0.7198,1079.7
100559,1604,0.95445,1431.675
100560,1558,0.09395,140.925
100560,1559,0.41775,626.625
100560,1562,0.9954,1493.1
100560,1603,0.6287,943.05
100560,1604,0.8631499999999999,1294.7249999999997
100561,1558,0.1756,263.40000000000003
100561,1559,0.3081,462.15
100561,1562,0.8857999999999999,1328.6999999999998
100561,1603,0.6894,1034.1
100561,1604,0.8175000000000001,1226.2500000000002
100562,1558,0.2414,362.1
100562,1559,0.24255,363.825
100562,1562,0.8202,1230.3
100562,1603,0.75515,1132.725
100562,1604,0.75215,1128.225
100562,1606,0.9963,1494.45
100563,1558,0.3255,488.25
100563,1559,0.06295,94.425
100563,1562,0.6406000000000001,960.9
100563,1603,0.8392999999999999,1258.9499999999998
100563,1604,0.637,955.5
100563,1606,0.8167500000000001,1225.1250000000002
100564,1558,0.1551999999999999,232.79999999999995
100564,1559,0.479,718.5
100564,1603,0.75405,1131.075
100564,1604,0.9886,1482.9
100565,1558,0.07975,119.625
100565,1559,0.40355,605.325
100565,1562,0.98125,1471.875
100565,1603,0.6784,1017.6
100565,1604,0.91315,1369.725
100566,1558,0.5902499999999999,885.3749999999999
100566,1559,0.68465,1026.975
100567,1558,0.51655,774.8249999999999
100567,1559,0.8407,1261.05
100568,1558,0.39565,593.475
100568,1559,0.7198,1079.7
100568,1603,0.99425,1491.375
100569,1558,0.4304,645.6
100569,1559,0.496,744.0
100569,1562,0.9854,1478.1
100569,1603,0.94365,1415.475
100570,1558,0.33815,507.225
100570,1559,0.66195,992.925
100570,1603,0.9368,1405.2
100571,1558,0.51095,766.4250000000001
100571,1559,0.6205499999999999,930.825
100572,1558,0.9755,1463.25
100572,1559,0.7596,1139.4
100573,1558,0.6959500000000001,1043.9250000000002
100573,1559,0.6149,922.35
100574,1558,0.7302500000000001,1095.375
100574,1559,0.4414,662.1
100574,1562,0.8779999999999999,1316.9999999999998
100575,1558,0.82875,1243.125
100575,1559,0.5399,809.85
100575,1562,0.97645,1464.675
100576,1558,0.6207499999999999,931.125
100576,1559,0.45445,681.6750000000001
100576,1562,0.8909999999999999,1336.4999999999998
100577,1558,0.69335,1040.025
100577,1559,0.36955,554.3249999999999
100577,1562,0.71085,1066.275
100577,1604,0.9436,1415.4
100577,1606,0.9267999999999998,1390.1999999999998
100578,1558,0.76755,1151.3249999999998
100578,1559,0.44375,665.625
100578,1562,0.7657499999999999,1148.625
100578,1606,0.9817,1472.55
100579,1238,0.7465499999999999,1119.8249999999998
100579,1558,0.7974500000000001,1196.1750000000002
100579,1559,0.47365,710.475
100579,1562,0.3378,506.7
100579,1606,0.8105499999999999,1215.8249999999998
100579,1607,0.8162499999999999,1224.3749999999998
100579,1608,0.88805,1332.075
100579,1611,0.9394,1409.1
100580,1238,0.6132500000000001,919.875
100580,1333,0.8802999999999999,1320.4499999999998
100580,1551,0.92535,1388.025
100580,1558,0.7807000000000001,1171.0500000000002
100580,1559,0.4569,685.3499999999999
100580,1562,0.1926,288.9
100580,1604,0.9869,1480.35
100580,1606,0.7825,1173.75
100580,1607,0.6710499999999999,1006.575
100580,1608,0.7547999999999999,1132.1999999999998
100580,1611,0.8061,1209.15
100581,1238,0.6900000000000001,1035.0
100581,1333,0.957,1435.5
100581,1558,0.6202000000000001,930.3000000000002
100581,1559,0.2964,444.6
100581,1562,0.28125,421.875
100581,1604,0.8263999999999999,1239.6
100581,1606,0.622,933.0
100581,1607,0.7597,1139.55
100581,1608,0.8314999999999999,1247.2499999999998
100581,1611,0.88285,1324.275
100582,1558,0.27545,413.175
100582,1559,0.59925,898.8749999999999
100582,1603,0.8740499999999999,1311.0749999999998
100583,1558,0.3648,547.2
100583,1559,0.49505,742.5749999999999
100583,1562,0.98445,1476.6750000000002
100583,1603,0.87805,1317.075
100584,1558,0.407,610.5
100584,1559,0.20585,308.77500000000003
100584,1562,0.70475,1057.125
100584,1603,0.92075,1381.125
100584,1604,0.7798999999999999,1169.85
100584,1606,0.9207,1381.05
100585,1558,0.60225,903.375
100585,1559,0.27845,417.675
100585,1562,0.6836,1025.4
100585,1604,0.8525,1278.75
100585,1606,0.8995,1349.25
100586,1562,0.53525,802.875
100587,1238,0.9944,1491.6
100587,1559,0.94565,1418.475
100587,1562,0.36795,551.925
100587,1611,0.99505,1492.575
100588,1559,0.99765,1496.475
100588,1562,0.4199499999999999,629.9249999999998
100588,1611,0.93205,1398.075
100589,1238,0.82025,1230.375
100589,1551,0.92655,1389.825
100589,1559,0.77145,1157.175
100589,1562,0.19375,290.625
100589,1607,0.82965,1244.475
100589,1608,0.86775,1301.625
100589,1611,0.8259000000000001,1238.85
100590,1562,0.6918,1037.7
100591,1562,0.7932,1189.8
100592,1562,0.79545,1193.175
100593,1562,0.6512,976.8
100594,1478,0.2624,393.6
100594,1485,0.16645,249.675
100595,1478,0.0,0.0
100595,1485,0.42885,643.275
100596,1478,0.7327000000000001,1099.0500000000002
100596,1485,0.3038,455.7000000000001
100597,1562,0.6982999999999999,1047.4499999999998
100598,1562,0.8522500000000001,1278.375
100599,1562,0.91485,1372.275
100600,1562,0.4931,739.65
100601,1551,0.9409500000000002,1411.4250000000002
100601,1562,0.56835,852.525
100602,1238,0.98735,1481.025
100602,1551,0.73505,1102.575
100602,1559,0.94015,1410.225
100602,1562,0.36245,543.675
100602,1607,0.99835,1497.525
100602,1611,0.8420499999999999,1263.0749999999998
100602,1612,0.9742,1461.3
100603,1238,0.82005,1230.0749999999998
100603,1551,0.92635,1389.525
100603,1559,0.77125,1156.875
100603,1562,0.1936,290.4
100603,1607,0.8294500000000001,1244.1750000000002
100603,1608,0.8675499999999999,1301.3249999999998
100603,1611,0.8257,1238.55
100604,1238,0.95455,1431.825
100604,1551,0.8773,1315.95
100604,1559,0.9069,1360.35
100604,1562,0.32925,493.875
100604,1607,0.96515,1447.725
100604,1611,0.84135,1262.025
100605,1238,0.8330499999999998,1249.5749999999998
100605,1551,0.9394,1409.1
100605,1559,0.7843,1176.45
100605,1562,0.2066,309.90000000000003
100605,1607,0.8425,1263.75
100605,1608,0.8806,1320.9
100605,1611,0.8387499999999999,1258.1249999999998
100606,1238,0.8042999999999999,1206.4499999999998
100606,1551,0.55335,830.025
100606,1559,0.7570499999999999,1135.5749999999998
100606,1562,0.1794,269.1
100606,1605,0.98155,1472.325
100606,1607,0.8152999999999999,1222.9499999999998
100606,1608,0.8517999999999999,1277.6999999999998
100606,1611,0.65895,988.425
100606,1612,0.79245,1188.675
100607,1562,0.5937,890.55
100608,1562,0.4526,678.9
100609,1238,0.91515,1372.725
100609,1551,0.5972000000000001,895.8000000000001
100609,1562,0.44405,666.075
100609,1605,0.8958999999999999,1343.85
100609,1607,0.9914,1487.1
100609,1608,0.9623,1443.45
100609,1611,0.7686499999999999,1152.975
100609,1612,0.7068,1060.2
100610,1238,0.8612,1291.8
100610,1551,0.49645,744.675
100610,1559,0.81395,1220.925
100610,1562,0.2363,354.45
100610,1605,0.92465,1386.975
100610,1607,0.8722000000000001,1308.3000000000002
100610,1608,0.9087,1363.05
100610,1611,0.71585,1073.775
100610,1612,0.7355499999999999,1103.3249999999998
100611,1238,0.6197999999999999,929.6999999999998
100611,1333,0.9107999999999998,1366.1999999999998
100611,1551,0.8301000000000001,1245.15
100611,1559,0.9765,1464.75
100611,1562,0.39885,598.275
100611,1605,0.7302500000000001,1095.375
100611,1606,0.90845,1362.675
100611,1607,0.69645,1044.675
100611,1608,0.6673500000000001,1001.0250000000002
100611,1611,0.4737,710.5500000000001
100611,1612,0.5412000000000001,811.8000000000002
100611,1653,0.96985,1454.775
100611,1658,0.8208,1231.2
100611,1660,0.91885,1378.275
100611,1748,0.9874500000000002,1481.1750000000002
