MAZ,TAP,DISTWALK,walk_time
100618,1584,0.8896499999999999,17.793
100618,1588,0.4944,9.888
100618,1592,0.5019,10.038
100618,1605,0.81885,16.377
100618,1663,0.9509,19.018
100618,1664,0.98775,19.755
100619,1588,0.8684,17.368
100619,1592,0.90975,18.195
100620,1485,0.79155,15.831
100620,1551,0.2035,4.07
100620,1562,0.93625,18.725
100620,1592,0.9666,19.332
100620,1612,0.94835,18.967
100621,1551,0.7525499999999999,15.050999999999998
100621,1588,0.6985,13.97
100621,1592,0.4839,9.678
100621,1605,0.71285,14.257
100621,1612,0.90195,18.039
100621,1663,0.92625,18.525
100622,1551,0.8051499999999999,16.102999999999998
100622,1584,0.93455,18.691
100622,1588,0.5393,10.786
100622,1592,0.4458499999999999,8.917
100622,1605,0.7627999999999999,15.255999999999998
100622,1612,0.9519,19.038
100622,1663,0.8948500000000003,17.897000000000006
100623,1238,0.9301,18.602
100623,1551,0.82035,16.407
100623,1588,0.8336,16.672
100623,1592,0.63245,12.649
100623,1605,0.4787499999999999,9.575
100623,1608,0.97725,19.545
100623,1611,0.7836000000000001,15.672
100623,1612,0.4756999999999999,9.514
100623,1660,0.85745,17.149
100623,1662,0.92105,18.421
100624,1238,0.5892000000000001,11.784
100624,1333,0.8829500000000003,17.659000000000006
100624,1551,0.61005,12.201
100624,1562,0.8077,16.154
100624,1588,0.89305,17.861
100624,1592,0.6408,12.816
100624,1605,0.3238999999999999,6.478
100624,1606,0.8778500000000001,17.557000000000002
100624,1607,0.66545,13.309
100624,1608,0.63635,12.727
100624,1611,0.4427,8.854
100624,1612,0.1348,2.696
100624,1653,0.9388,18.776
100624,1658,0.7929999999999999,15.86
100624,1660,0.51325,10.265
100624,1662,0.7598,15.196
100624,1695,0.76945,15.389
100624,1748,0.9596,19.192
100625,1551,0.6111500000000001,12.223
100625,1584,0.9132,18.264
100625,1588,0.46775,9.355
100625,1592,0.292,5.84
100625,1605,0.57145,11.429
100625,1612,0.7605500000000001,15.211
100625,1662,0.91435,18.287
100625,1663,0.74095,14.819
100625,1664,0.9611,19.222
100625,1698,0.99425,19.885
100626,1238,0.7431,14.862
100626,1551,0.8493999999999999,16.988
100626,1559,0.6942999999999999,13.886
100626,1562,0.11665,2.333
100626,1607,0.7525000000000001,15.05
100626,1608,0.7906,15.812
100626,1611,0.74875,14.975
100627,1238,0.7805,15.61
100627,1551,0.649,12.98
100627,1559,0.73325,14.665
100627,1562,0.1556,3.112
100627,1607,0.79145,15.829
100627,1608,0.828,16.56
100627,1611,0.63515,12.703
100627,1612,0.8561,17.122
100627,1658,0.98225,19.645
100628,1238,0.66145,13.229
100628,1333,0.9584,19.168
100628,1551,0.76775,15.355
100628,1558,0.93645,18.729
100628,1559,0.61265,12.253
100628,1562,0.03495,0.6990000000000001
100628,1606,0.9501,19.002
100628,1607,0.67085,13.417
100628,1608,0.70895,14.179
100628,1611,0.6671,13.342
100628,1612,0.9776,19.552
100629,1238,0.5961000000000001,11.922
100629,1333,0.89305,17.861
100629,1551,0.7934500000000001,15.869000000000002
100629,1558,0.90315,18.063
100629,1559,0.57935,11.587
100629,1562,0.06065,1.213
100629,1606,0.8634000000000001,17.268
100629,1607,0.6376000000000001,12.752
100629,1608,0.6436,12.872
100629,1611,0.63115,12.623
100629,1612,0.9417,18.834
100629,1653,0.97515,19.503
100630,1238,0.71415,14.283
100630,1551,0.6435,12.87
100630,1559,0.72775,14.555
100630,1562,0.1500999999999999,3.002
100630,1605,0.97885,19.577
100630,1607,0.786,15.72
100630,1608,0.76165,15.233
100630,1611,0.5688,11.376
100630,1612,0.78975,15.795
100630,1658,0.9159,18.318
100631,1238,0.56765,11.353
100631,1333,0.8646,17.292
100631,1551,0.79155,15.831
100631,1558,0.96025,19.205
100631,1559,0.63645,12.729
100631,1562,0.0588,1.176
100631,1606,0.8562999999999998,17.125999999999998
100631,1607,0.6443,12.886
100631,1608,0.6152,12.304
100631,1611,0.5732999999999999,11.466
100631,1612,0.88385,17.677
100631,1653,0.9173,18.346
100631,1658,0.9801,19.602
100631,1748,0.9924,19.848
100632,1238,0.6264000000000001,12.528
100632,1333,0.91745,18.349
100632,1551,0.7316,14.632
100632,1559,0.69675,13.935
100632,1562,0.1191,2.382
100632,1606,0.9151,18.302
100632,1607,0.70305,14.061
100632,1608,0.6739499999999999,13.479
100632,1611,0.5132,10.264
100632,1612,0.8219,16.438
100632,1653,0.9776,19.552
100632,1658,0.92,18.4
100633,1238,0.3569499999999999,7.138999999999999
100633,1333,0.6538999999999999,13.078
100633,1559,0.81945,16.389
100633,1562,0.29945,5.989
100633,1604,0.8743500000000001,17.487000000000002
100633,1605,0.8890499999999999,17.781
100633,1606,0.62425,12.485
100633,1607,0.4336,8.672
100633,1608,0.4044999999999999,8.09
100633,1611,0.3908999999999999,7.818
100633,1612,0.6999500000000001,13.999
100633,1652,0.9737,19.474
100633,1653,0.73485,14.697
100633,1658,0.7977000000000001,15.954
100633,1748,0.7817000000000001,15.634
100634,1238,0.4461,8.922
100634,1333,0.7363500000000001,14.727
100634,1551,0.91195,18.239
100634,1559,0.9372,18.744
100634,1562,0.35955,7.191
100634,1604,0.98485,19.697
100634,1605,0.7711,15.422
100634,1606,0.73475,14.695
100634,1607,0.52275,10.455
100634,1608,0.4936,9.872
100634,1611,0.3321,6.642
100634,1612,0.5820000000000001,11.64
100634,1653,0.7965,15.93
100634,1658,0.7072,14.144
100634,1660,0.9595,19.19
100634,1748,0.8486,16.972
100635,1238,0.5971,11.942
100635,1333,0.8941000000000001,17.882
100635,1551,0.7615000000000001,15.23
100635,1558,0.9905,19.81
100635,1559,0.6667,13.334
100635,1562,0.0890499999999999,1.781
100635,1606,0.88575,17.715
100635,1607,0.67375,13.475
100635,1608,0.6446500000000001,12.893
100635,1611,0.54435,10.887
100635,1612,0.853,17.06
100635,1653,0.94675,18.935
100635,1658,0.95115,19.023
100636,1238,0.38575,7.715
100636,1333,0.6827000000000001,13.654000000000002
100636,1551,0.9729,19.458
100636,1559,0.8775999999999999,17.552
100636,1562,0.2998999999999999,5.997999999999998
100636,1604,0.92445,18.489
100636,1605,0.8307499999999999,16.615
100636,1606,0.6744,13.488
100636,1607,0.4624,9.248
100636,1608,0.4332499999999999,8.665
100636,1611,0.3329499999999999,6.659
100636,1612,0.64165,12.833
100636,1653,0.7353500000000001,14.707
100636,1658,0.73975,14.795
100636,1748,0.8105,16.21
100637,1238,0.31925,6.385
100637,1333,0.5305,10.61
100637,1551,0.9033,18.066
100637,1562,0.7255,14.51
100637,1588,0.97375,19.475
100637,1592,0.7215,14.43
100637,1604,0.7788,15.576
100637,1605,0.4046,8.092
100637,1606,0.5291,10.582
100637,1607,0.31615,6.323
100637,1608,0.287,5.74
100637,1611,0.0934,1.868
100637,1612,0.2154999999999999,4.31
100637,1652,0.87035,17.407
100637,1653,0.5894999999999999,11.79
100637,1658,0.4405,8.81
100637,1660,0.5932000000000001,11.864
100637,1662,0.84285,16.857
100637,1694,0.7685,15.37
100637,1695,0.8493999999999999,16.988
100637,1748,0.6071,12.142
100638,1238,0.3805,7.61
100638,1333,0.5942999999999999,11.886
100638,1551,0.8413,16.826
100638,1562,0.78675,15.735
100638,1588,0.9125,18.25
100638,1592,0.66025,13.205
100638,1604,0.84005,16.801
100638,1605,0.34335,6.867000000000001
100638,1606,0.59035,11.807
100638,1607,0.3773999999999999,7.547999999999999
100638,1608,0.34825,6.965
100638,1611,0.1546,3.092
100638,1612,0.15425,3.085
100638,1652,0.9342,18.684
100638,1653,0.65075,13.015
100638,1658,0.50395,10.079
100638,1660,0.5325,10.65
100638,1662,0.7822,15.644
100638,1694,0.8317500000000001,16.635
100638,1695,0.7887500000000001,15.775
100638,1748,0.67055,13.411
100639,1238,0.2569,5.138
100639,1333,0.4681,9.362
100639,1551,0.96545,19.309
100639,1562,0.6632999999999999,13.265999999999998
100639,1592,0.7839,15.678
100639,1603,0.96575,19.315
100639,1604,0.7163999999999999,14.328
100639,1605,0.46695,9.339
100639,1606,0.4667,9.334
100639,1607,0.2538,5.0760000000000005
100639,1608,0.22465,4.493
100639,1611,0.031,0.62
100639,1612,0.27785,5.557
100639,1652,0.808,16.16
100639,1653,0.52715,10.543
100639,1658,0.3781,7.562
100639,1660,0.6555500000000001,13.111
100639,1662,0.90525,18.105
100639,1694,0.7061,14.122
100639,1695,0.9118,18.236
100639,1748,0.54475,10.895
100640,1238,0.54295,10.859000000000002
100640,1333,0.7546999999999999,15.094
100640,1551,0.8158,16.316
100640,1562,0.94915,18.983
100640,1588,0.8291999999999999,16.584
100640,1592,0.57695,11.539
100640,1605,0.26005,5.2010000000000005
100640,1606,0.75275,15.055
100640,1607,0.53985,10.797
100640,1608,0.5107,10.214
100640,1611,0.31705,6.341
100640,1612,0.07095,1.419
100640,1653,0.8131999999999999,16.264
100640,1658,0.66435,13.287
100640,1660,0.4493999999999999,8.988
100640,1662,0.6959500000000001,13.919
100640,1663,0.9459,18.918
100640,1694,0.99215,19.843
100640,1695,0.70565,14.113
100640,1730,0.96375,19.275
100640,1748,0.8310000000000001,16.62
100641,1238,0.44195,8.839
100641,1333,0.6552,13.104
100641,1551,0.78025,15.605
100641,1562,0.8482000000000001,16.964000000000002
100641,1588,0.8511000000000001,17.022000000000002
100641,1592,0.59885,11.977
100641,1604,0.90145,18.029
100641,1605,0.2819,5.638
100641,1606,0.65175,13.035
100641,1607,0.4388500000000001,8.777000000000001
100641,1608,0.4096999999999999,8.193999999999999
100641,1611,0.21605,4.3210000000000015
100641,1612,0.0928,1.856
100641,1652,0.99505,19.901
100641,1653,0.7122,14.244000000000002
100641,1658,0.5648500000000001,11.297
100641,1660,0.4705,9.41
100641,1662,0.7202000000000001,14.404000000000002
100641,1663,0.9701,19.402
100641,1694,0.8926000000000001,17.852
100641,1695,0.72675,14.535
100641,1730,0.98485,19.697
100641,1748,0.7314499999999999,14.629
100642,1238,0.4962,9.924
100642,1333,0.78825,15.765
100642,1551,0.6468,12.936
100642,1562,0.71475,14.295
100642,1588,0.98605,19.721
100642,1592,0.7337999999999999,14.675999999999998
100642,1605,0.41685,8.337
100642,1606,0.7848499999999999,15.697
100642,1607,0.5724500000000001,11.449000000000002
100642,1608,0.54335,10.867
100642,1611,0.3497,6.994
100642,1612,0.2277499999999999,4.555
100642,1653,0.8458500000000001,16.917
100642,1658,0.6979,13.958
100642,1660,0.6062000000000001,12.124
100642,1662,0.8527999999999997,17.055999999999994
100642,1695,0.8624500000000002,17.249000000000002
100642,1748,0.8644999999999999,17.29
100643,1238,0.3109499999999999,6.218999999999999
100643,1333,0.60175,12.035
100643,1551,0.8320000000000001,16.64
100643,1562,0.5295,10.59
100643,1592,0.91755,18.351
100643,1604,0.8497,16.994
100643,1605,0.6006,12.012
100643,1606,0.5996,11.992
100643,1607,0.38725,7.745
100643,1608,0.3581,7.162000000000001
100643,1611,0.16445,3.289
100643,1612,0.4115,8.23
100643,1652,0.9416,18.832
100643,1653,0.6606,13.212
100643,1658,0.5117499999999999,10.235
100643,1660,0.7889999999999999,15.78
100643,1694,0.8397500000000001,16.795
100643,1748,0.6784,13.568
100644,1238,0.51625,10.325
100644,1333,0.8083,16.166
100644,1551,0.7269,14.538
100644,1562,0.6708999999999999,13.418
100644,1592,0.81395,16.279
100644,1605,0.497,9.94
100644,1606,0.8049,16.098
100644,1607,0.5925,11.85
100644,1608,0.5634,11.268
100644,1611,0.3697499999999999,7.395
100644,1612,0.3079,6.158
100644,1653,0.86585,17.317
100644,1658,0.7179500000000001,14.359000000000002
100644,1660,0.68505,13.701
100644,1662,0.93475,18.695
100644,1695,0.9413,18.826
100644,1748,0.88455,17.691
100645,1238,0.4941,9.882
100645,1333,0.7849,15.698
100645,1551,0.8906000000000001,17.812
100645,1562,0.4710499999999999,9.421
100645,1592,0.97615,19.523
100645,1605,0.6592,13.184
100645,1606,0.78275,15.655
100645,1607,0.57075,11.415
100645,1608,0.54165,10.833
100645,1611,0.3478,6.956
100645,1612,0.4700999999999999,9.402
100645,1653,0.8439500000000001,16.879
100645,1658,0.69495,13.899
100645,1660,0.8478,16.956
100645,1748,0.8615499999999999,17.230999999999998
100646,1238,0.4317499999999999,8.635
100646,1333,0.7216,14.432
100646,1551,0.9267,18.534
100646,1559,0.94355,18.871
100646,1562,0.4086999999999999,8.174
100646,1604,0.97045,19.409
100646,1605,0.7216,14.432
100646,1606,0.7203999999999999,14.408
100646,1607,0.5084,10.168
100646,1608,0.47925,9.585
100646,1611,0.2856000000000001,5.7120000000000015
100646,1612,0.5325,10.65
100646,1653,0.78175,15.635
100646,1658,0.6327499999999999,12.655
100646,1660,0.91,18.2
100646,1694,0.9607,19.214
100646,1748,0.79935,15.987
100647,1238,0.1881,3.762
100647,1333,0.48505,9.701
100647,1551,0.9549,19.098
100647,1559,0.9386,18.772
100647,1562,0.4383500000000001,8.767000000000001
100647,1603,0.9763,19.526
100647,1604,0.7268,14.536
100647,1605,0.7234499999999999,14.469
100647,1606,0.47675,9.535
100647,1607,0.26475,5.295
100647,1608,0.2355999999999999,4.712
100647,1611,0.2253,4.506
100647,1612,0.5344,10.688
100647,1652,0.8262,16.524
100647,1653,0.5377,10.754
100647,1658,0.6321,12.642
100647,1660,0.91185,18.237
100647,1694,0.8583999999999999,17.168
100647,1748,0.61285,12.257
100648,1238,0.16445,3.289
100648,1333,0.37455,7.491
100648,1562,0.57085,11.417
100648,1592,0.8763,17.526
100648,1603,0.8732999999999999,17.465999999999998
100648,1604,0.624,12.48
100648,1605,0.5594,11.188
100648,1606,0.37425,7.485
100648,1607,0.16135,3.227
100648,1608,0.1322,2.644
100648,1611,0.06145,1.229
100648,1612,0.3703000000000001,7.4060000000000015
100648,1652,0.71445,14.289
100648,1653,0.4347,8.693999999999999
100648,1658,0.4682,9.364
100648,1660,0.748,14.96
100648,1662,0.99765,19.953
100648,1694,0.72325,14.465
100648,1748,0.49275,9.855
100649,1238,0.24915,4.9830000000000005
100649,1333,0.5389999999999999,10.78
100649,1551,0.8938499999999999,17.877
100649,1559,0.99965,19.993
100649,1562,0.46785,9.357
100649,1592,0.97935,19.587
100649,1604,0.7878499999999999,15.757
100649,1605,0.6624,13.248
100649,1606,0.5378,10.755999999999998
100649,1607,0.3258,6.516
100649,1608,0.2966499999999999,5.933
100649,1611,0.16425,3.285
100649,1612,0.4732999999999999,9.466
100649,1652,0.8788500000000001,17.577
100649,1653,0.5991500000000001,11.983
100649,1658,0.57105,11.421
100649,1660,0.8507999999999999,17.016
100649,1694,0.8260500000000001,16.521
100649,1748,0.6572,13.144
100650,1238,0.3089,6.178
100650,1333,0.60585,12.117
100650,1559,0.8207000000000001,16.414
100650,1562,0.3176,6.352
100650,1604,0.8476000000000001,16.952
100650,1605,0.84405,16.881
100650,1606,0.59755,11.951
100650,1607,0.3855,7.71
100650,1608,0.3563999999999999,7.127999999999999
100650,1611,0.3458999999999999,6.917999999999998
100650,1612,0.65495,13.099
100650,1652,0.947,18.94
100650,1653,0.6585,13.17
100650,1658,0.7527,15.054
100650,1694,0.9792,19.584
100650,1748,0.73365,14.673
100651,1238,0.3697499999999999,7.395
100651,1333,0.65995,13.199000000000002
100651,1551,0.9891,19.782
100651,1559,0.8815500000000001,17.631
100651,1562,0.3470499999999999,6.941
100651,1604,0.90845,18.169
100651,1605,0.7834,15.668
100651,1606,0.6584,13.168
100651,1607,0.4463999999999998,8.927999999999997
100651,1608,0.41725,8.345
100651,1611,0.2856000000000001,5.7120000000000015
100651,1612,0.5942999999999999,11.886
100651,1652,0.99985,19.997
100651,1653,0.7201500000000001,14.403
100651,1658,0.6924,13.848
100651,1660,0.9718,19.436
100651,1694,0.94685,18.937
100651,1748,0.7782,15.564
100652,1238,0.2342,4.684
100652,1333,0.4436,8.872
100652,1559,0.78285,15.657
100652,1562,0.7822,15.644
100652,1603,0.63305,12.661
100652,1604,0.38375,7.675
100652,1605,0.87905,17.581
100652,1606,0.13405,2.681
100652,1607,0.3589,7.178
100652,1608,0.32975,6.595
100652,1611,0.3811,7.622000000000001
100652,1612,0.68995,13.799
100652,1652,0.5471,10.942
100652,1653,0.6820999999999999,13.642
100652,1658,0.7661,15.322
100652,1665,0.93525,18.705
100652,1694,0.95135,19.027
100652,1748,0.7058,14.116
100653,1238,0.14235,2.847
100653,1333,0.35175,7.035
100653,1559,0.8751,17.502
100653,1562,0.69035,13.807
100653,1603,0.72495,14.499
100653,1604,0.4756,9.512
100653,1605,0.7872000000000001,15.744000000000002
100653,1606,0.2259,4.518
100653,1607,0.267,5.34
100653,1608,0.2379,4.758
100653,1611,0.2892,5.784
100653,1612,0.5981,11.962
100653,1652,0.5744,11.488
100653,1653,0.5902000000000001,11.804
100653,1658,0.67425,13.485
100653,1660,0.954,19.08
100653,1694,0.8595,17.19
100653,1748,0.6139,12.278
100654,1238,0.16425,3.285
100654,1333,0.37365,7.473
100654,1559,0.85395,17.079
100654,1562,0.7915,15.83
100654,1603,0.6235999999999999,12.472
100654,1604,0.37425,7.485
100654,1605,0.8091000000000002,16.182000000000002
100654,1606,0.12455,2.491
100654,1607,0.28895,5.779
100654,1608,0.2598000000000001,5.1960000000000015
100654,1611,0.31115,6.223
100654,1612,0.62,12.4
100654,1652,0.53765,10.753
100654,1653,0.61215,12.243
100654,1658,0.69615,13.923
100654,1660,0.97595,19.519
100654,1665,0.9258,18.516
100654,1694,0.8814,17.628
100654,1748,0.63585,12.717
100655,1238,0.14235,2.847
100655,1333,0.35175,7.035
100655,1559,0.8751,17.502
100655,1562,0.69035,13.807
100655,1603,0.72495,14.499
100655,1604,0.4756,9.512
100655,1605,0.7872000000000001,15.744000000000002
100655,1606,0.2259,4.518
100655,1607,0.267,5.34
100655,1608,0.2379,4.758
100655,1611,0.2892,5.784
100655,1612,0.5981,11.962
100655,1652,0.5744,11.488
100655,1653,0.5902000000000001,11.804
100655,1658,0.67425,13.485
100655,1660,0.954,19.08
100655,1694,0.8595,17.19
100655,1748,0.6139,12.278
100656,1238,0.38885,7.777
100656,1333,0.6768500000000001,13.537
100656,1558,0.8931000000000002,17.862000000000005
100656,1559,0.5692999999999999,11.386
100656,1562,0.42575,8.515
100656,1603,0.98905,19.781
100656,1604,0.73955,14.791
100656,1606,0.48945,9.789
100656,1607,0.5912499999999999,11.825
100656,1608,0.5621,11.242
100656,1611,0.61345,12.269
100656,1612,0.9225,18.45
100656,1652,0.89955,17.991
100656,1653,0.91445,18.289
100656,1658,0.99935,19.987
100656,1748,0.93905,18.781
100657,1238,0.15785,3.157
100657,1333,0.4458499999999999,8.917
100657,1559,0.78095,15.619000000000002
100657,1562,0.5962,11.924
100657,1603,0.8186500000000001,16.373
100657,1604,0.5691499999999999,11.383
100657,1605,0.8811,17.622
100657,1606,0.3191,6.3820000000000014
100657,1607,0.36075,7.215
100657,1608,0.3316499999999999,6.632999999999999
100657,1611,0.38295,7.659
100657,1612,0.692,13.84
100657,1652,0.66855,13.371
100657,1653,0.6839500000000001,13.679
100657,1658,0.7684,15.368
100657,1694,0.9536,19.072
100657,1748,0.70805,14.161
100658,1238,0.37785,7.557
100658,1333,0.6658999999999999,13.318
100658,1558,0.88475,17.695
100658,1559,0.56095,11.219
100658,1562,0.5734,11.468
100658,1603,0.84895,16.979
100658,1604,0.59945,11.989
100658,1606,0.34935,6.987
100658,1607,0.5808,11.616
100658,1608,0.55165,11.033
100658,1611,0.603,12.06
100658,1612,0.91205,18.241
100658,1652,0.7624500000000001,15.249
100658,1653,0.904,18.08
100658,1658,0.9884,19.768
100658,1748,0.9281,18.562
100659,1238,0.3918500000000001,7.8370000000000015
100659,1333,0.6073999999999999,12.148
100659,1558,0.978,19.56
100659,1559,0.6705,13.41
100659,1562,0.8817999999999999,17.636
100659,1603,0.4758,9.516
100659,1604,0.2264499999999999,4.529
100659,1606,0.1038,2.076
100659,1607,0.51655,10.331
100659,1608,0.4873999999999999,9.748
100659,1611,0.5387500000000001,10.775
100659,1612,0.8476000000000001,16.952
100659,1652,0.51475,10.295
100659,1653,0.8397500000000001,16.795
100659,1658,0.9303,18.606
100659,1665,0.78,15.6
100659,1748,0.8699999999999999,17.4
100660,1238,0.3918500000000001,7.8370000000000015
100660,1333,0.6073999999999999,12.148
100660,1558,0.978,19.56
100660,1559,0.6705,13.41
100660,1562,0.8817999999999999,17.636
100660,1603,0.4758,9.516
100660,1604,0.2264499999999999,4.529
100660,1606,0.1038,2.076
100660,1607,0.51655,10.331
100660,1608,0.4873999999999999,9.748
100660,1611,0.5387500000000001,10.775
100660,1612,0.8476000000000001,16.952
100660,1652,0.51475,10.295
100660,1653,0.8397500000000001,16.795
100660,1658,0.9303,18.606
100660,1665,0.78,15.6
100660,1748,0.8699999999999999,17.4
100661,1238,0.29605,5.921
100661,1333,0.5054000000000001,10.108
100661,1559,0.7339,14.678
100661,1562,0.8431000000000001,16.862000000000002
100661,1603,0.57125,11.425
100661,1604,0.3218999999999999,6.438
100661,1605,0.94085,18.817
100661,1606,0.0722,1.444
100661,1607,0.4206999999999999,8.414
100661,1608,0.39155,7.831
100661,1611,0.4428999999999998,8.857999999999997
100661,1612,0.75175,15.035
100661,1652,0.4852999999999999,9.706
100661,1653,0.7439,14.878
100661,1658,0.8279500000000001,16.559
100661,1665,0.8734500000000001,17.469
100661,1748,0.7676000000000001,15.352
100662,1238,0.2264499999999999,4.529
100662,1333,0.43585,8.717
100662,1559,0.7968,15.936
100662,1562,0.8529,17.058
100662,1603,0.5614,11.228
100662,1604,0.3121,6.242000000000001
100662,1605,0.8713,17.426
100662,1606,0.0624,1.248
100662,1607,0.3511499999999999,7.023
100662,1608,0.322,6.44
100662,1611,0.3733499999999999,7.467
100662,1612,0.6822,13.644
100662,1652,0.47545,9.509
100662,1653,0.67435,13.487
100662,1658,0.75835,15.167
100662,1665,0.8636000000000001,17.272000000000002
100662,1694,0.9436,18.872
100662,1748,0.6980500000000001,13.961
100663,1238,0.53315,10.663
100663,1333,0.8176499999999999,16.352999999999998
100663,1558,0.75795,15.159
100663,1559,0.4501,9.002
100663,1562,0.66195,13.239
100663,1603,0.6952499999999999,13.905
100663,1604,0.44575,8.915
100663,1606,0.3233,6.466
100663,1607,0.7360499999999999,14.720999999999998
100663,1608,0.7069,14.138
100663,1611,0.75825,15.165
100663,1652,0.7363999999999999,14.728
100664,1238,0.4391,8.782
100664,1333,0.72715,14.543
100664,1558,0.8357000000000001,16.714000000000002
100664,1559,0.5119,10.238
100664,1562,0.6346499999999999,12.693
100664,1603,0.7878499999999999,15.757
100664,1604,0.53835,10.767
100664,1606,0.2886499999999999,5.773
100664,1607,0.64205,12.841
100664,1608,0.6129,12.258
100664,1611,0.66425,13.285
100664,1612,0.9733,19.466
100664,1652,0.70175,14.035
100664,1653,0.96525,19.305
100664,1748,0.9893,19.786
100665,1238,0.34345,6.869
100665,1333,0.62795,12.559
100665,1558,0.94945,18.989
100665,1559,0.62015,12.403
100665,1562,0.7817999999999999,15.636
100665,1603,0.63305,12.661
100665,1604,0.38355,7.671
100665,1606,0.13365,2.673
100665,1607,0.5464,10.928
100665,1608,0.51725,10.345
100665,1611,0.5686,11.372
100665,1612,0.87765,17.553
100665,1652,0.5467500000000001,10.935
100665,1653,0.8695999999999999,17.392
100665,1658,0.9505,19.01
100665,1665,0.93815,18.763
100665,1748,0.89015,17.803
100666,1238,0.53315,10.663
100666,1333,0.8176499999999999,16.352999999999998
100666,1558,0.75795,15.159
100666,1559,0.4501,9.002
100666,1562,0.66195,13.239
100666,1603,0.6952499999999999,13.905
100666,1604,0.44575,8.915
100666,1606,0.3233,6.466
100666,1607,0.7360499999999999,14.720999999999998
100666,1608,0.7069,14.138
100666,1611,0.75825,15.165
100666,1652,0.7363999999999999,14.728
100667,1238,0.16425,3.285
100667,1333,0.37365,7.473
100667,1559,0.85395,17.079
100667,1562,0.7915,15.83
100667,1603,0.6235999999999999,12.472
100667,1604,0.37425,7.485
100667,1605,0.8091000000000002,16.182000000000002
100667,1606,0.12455,2.491
100667,1607,0.28895,5.779
100667,1608,0.2598000000000001,5.1960000000000015
100667,1611,0.31115,6.223
100667,1612,0.62,12.4
100667,1652,0.53765,10.753
100667,1653,0.61215,12.243
100667,1658,0.69615,13.923
100667,1660,0.97595,19.519
100667,1665,0.9258,18.516
100667,1694,0.8814,17.628
100667,1748,0.63585,12.717
100668,1238,0.2087,4.174
100668,1333,0.1554,3.108
100668,1562,0.84005,16.801
100668,1603,0.8459,16.918
100668,1604,0.5982999999999999,11.966
100668,1605,0.85115,17.023
100668,1606,0.34285,6.857
100668,1607,0.33735,6.747000000000001
100668,1608,0.1659,3.318
100668,1611,0.35245,7.049
100668,1612,0.66465,13.293
100668,1652,0.42345,8.469
100668,1653,0.49015,9.803
100668,1658,0.4779,9.558
100668,1660,0.75765,15.153
100668,1665,0.8832000000000001,17.664
100668,1694,0.66315,13.263
100668,1748,0.4176,8.352
100669,1238,0.2508,5.016
100669,1333,0.1915,3.83
100669,1562,0.8777999999999997,17.555999999999994
100669,1603,0.8093999999999999,16.188
100669,1604,0.56185,11.237
100669,1605,0.88765,17.753
100669,1606,0.3121499999999999,6.242999999999999
100669,1607,0.3754499999999999,7.508999999999999
100669,1608,0.2023499999999999,4.047
100669,1611,0.3888999999999999,7.778
100669,1612,0.7011000000000001,14.022
100669,1652,0.38695,7.739
100669,1653,0.52665,10.533
100669,1658,0.5144,10.288
100669,1660,0.7941499999999999,15.883
100669,1665,0.8467,16.934
100669,1694,0.69965,13.993
100669,1748,0.4540499999999999,9.081
100670,1238,0.44225,8.845
100670,1333,0.1440499999999999,2.881
100670,1603,0.85685,17.137
100670,1604,0.6092500000000001,12.185
100670,1606,0.3596,7.192
100670,1607,0.5669500000000001,11.339
100670,1608,0.3938500000000001,7.877000000000002
100670,1611,0.5804,11.608
100670,1612,0.8926000000000001,17.852
100670,1652,0.19605,3.921
100670,1653,0.4962,9.924
100670,1658,0.4839,9.678
100670,1660,0.7636999999999999,15.274
100670,1665,0.66055,13.211
100670,1681,0.99725,19.945
100670,1694,0.6691499999999999,13.383
100670,1748,0.4236000000000001,8.472000000000001
100671,1238,0.32795,6.559
100671,1333,0.03575,0.715
100671,1562,0.9593,19.186
100671,1603,0.96515,19.303
100671,1604,0.7176,14.352
100671,1605,0.97045,19.409
100671,1606,0.4623,9.246
100671,1607,0.4566,9.132
100671,1608,0.2851499999999999,5.702999999999999
100671,1611,0.4716999999999999,9.434
100671,1612,0.7839,15.678
100671,1652,0.30435,6.0870000000000015
100671,1653,0.38845,7.769
100671,1658,0.3762,7.524
100671,1660,0.65595,13.119000000000002
100671,1662,0.90565,18.113
100671,1665,0.76885,15.377
100671,1694,0.5614,11.228
100671,1695,0.9122,18.244
100671,1748,0.31585,6.317
100672,1238,0.45275,9.055
100672,1333,0.1605,3.21
100672,1604,0.8389,16.778
100672,1606,0.59245,11.849
100672,1607,0.5326500000000001,10.653
100672,1608,0.40995,8.199
100672,1611,0.6009,12.018
100672,1612,0.90925,18.185
100672,1652,0.17975,3.595
100672,1653,0.2633,5.266
100672,1658,0.25105,5.021
100672,1660,0.5307999999999999,10.616
100672,1662,0.7805,15.61
100672,1665,0.6445000000000001,12.89
100672,1681,0.9812,19.624
100672,1694,0.4363,8.726
100672,1695,0.78705,15.741
100672,1748,0.1907,3.814
100673,1238,0.4777999999999999,9.556
100673,1333,0.1796,3.592
100673,1603,0.8215,16.43
100673,1604,0.57395,11.479
100673,1606,0.32425,6.485
100673,1607,0.6025,12.05
100673,1608,0.4293999999999999,8.588
100673,1611,0.61595,12.319
100673,1612,0.92815,18.563
100673,1652,0.1605,3.21
100673,1653,0.5317000000000001,10.634
100673,1658,0.51945,10.389
100673,1660,0.7992000000000001,15.984000000000002
100673,1665,0.625,12.5
