MAZ,TAZ,level_0,index,MAZ_ORIGINAL,TAZ_ORIGINAL,DistID,DistName,CountyID,CountyName,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_lgt,man_hvy,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,util,emp_total,publicEnrollGradeKto8,privateEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGrade9to12,comm_coll_enroll,EnrollGradeKto8,EnrollGrade9to12,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,hstallsoth,hstallssam,dstallsoth,dstallssam,mstallsoth,mstallssam,park_area,hparkcost,numfreehrs,dparkcost,mparkcost,ech_dist,hch_dist,parkarea,MAZ_X,MAZ_Y,TotInt,EmpDen,RetEmpDen,DUDen,PopDen,IntDenBin,EmpDenBin,DuDenBin,PopEmpDenPerMi,mgra,mgraParkArea,lsWgtAvgCostM,lsWgtAvgCostD,lsWgtAvgCostH,TERMINALTIME
100357,357,356,16077,10362,362,1,Downtown SF,1,San Francisco,19.426,2648,2851,0,45,6,83,0,0,3,127,121,71,66,0,0,0,0,0,0,0,0,34,129,11,20,60,315,0,0,1144,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,333.0,333.0,330.0,330.0,330.0,330.0,0.0,4.6,0,3.745,74.893333333,1,1,1,4776323.0,3738622.0,90,105.48991552596495,12.570469758534589,56.17254304907625,84.27077126647282,2,3,3,33704.4359419295,100357,1,113.07903798137423,6.446867545527383,4.414949581976057,1
100358,358,357,8536,10363,363,1,Downtown SF,1,San Francisco,14.088,907,1272,0,30,0,247,0,0,1,48,5,5,691,8,0,3,0,3,0,0,0,36,138,29,15,60,18,10,0,1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,312.0,312.0,309.0,309.0,309.0,309.0,0.0,5.756,0,4.11,82.204,1,1,1,4777329.0,3739545.0,75,129.45517484047056,25.488573792473826,55.35362757125332,80.39142963110895,1,3,3,32685.18428099681,100358,1,151.6302294095359,8.09380840971398,4.572131236976482,1
100379,379,378,9860,10384,384,1,Downtown SF,1,San Francisco,17.962,1065,1806,0,13,6,14,0,0,1,11,3,0,0,1,0,0,0,0,0,0,0,6,10,0,4,10,0,0,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,1,1,1,4776614.0,3743564.0,237,50.3505986426657,4.480520998722584,53.26251219496642,97.45558269090569,3,3,3,35344.391320631716,100379,1,162.2039213109041,8.951020258914,4.791455021993598,1
100380,380,379,6050,10385,385,1,Downtown SF,1,San Francisco,15.167,753,1409,0,0,7,14,0,0,5,22,0,22,0,3,0,0,0,0,15,0,0,15,14,14,0,7,9,0,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.89,0,0.0,0.0,1,1,4,4776549.0,3744068.0,261,38.352794730234656,3.7407516765407496,48.6446413360495,92.66910385524712,3,3,3,35522.96174489038,100380,4,0.0,0.0,0.8899999856948853,1
100381,381,380,6811,10386,386,1,Downtown SF,1,San Francisco,22.733,607,1299,0,0,0,10,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,29,3,3,0,30,0,3,0,118,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2500.0,0.7120000000000001,0,0.0,0.0,1,1,4,4775752.0,3744500.0,265,25.71766584591975,2.700522128814069,43.515611609736936,82.54150067095017,3,2,3,35620.61842650353,100381,4,0.0,0.0,0.7120000123977661,1
100382,382,381,5486,10387,387,1,Downtown SF,1,San Francisco,15.257,583,845,0,4,5,74,0,0,2,6,0,0,0,2,0,0,0,0,0,0,0,11,15,0,2,18,2,0,0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4774861.0,3745108.0,242,26.371947203414386,9.911591688339056,35.124332421273685,64.0518029800639,3,2,3,35667.618972699966,100382,4,0.0,0.0,0.0,1
100383,383,382,13911,10388,388,1,Downtown SF,1,San Francisco,22.70300000000001,1108,1869,0,10,4,41,0,0,0,20,0,0,2,17,0,4,0,4,0,0,0,25,93,13,6,20,10,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4774689.0,3744395.0,227,17.737779028654856,2.3373322309979065,43.3274991644532,75.27397139791375,3,2,3,35211.711700604545,100383,4,0.0,0.0,0.0,1
100384,384,383,16161,10389,389,1,Downtown SF,1,San Francisco,23.756999999999998,1026,1733,0,63,5,275,0,0,0,31,0,4,67,0,0,8,0,8,0,0,0,18,45,12,0,76,0,6,0,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4773828.0,3744759.0,205,25.273556138255948,11.043958167626492,37.76590226229248,66.69501058828556,3,2,3,34446.44108484643,100384,4,0.0,0.0,0.0,1
100385,385,384,3409,10390,390,1,Downtown SF,1,San Francisco,15.469000000000001,415,712,0,14,4,80,0,0,0,5,0,24,12,0,0,13,0,13,0,0,0,43,40,16,0,28,0,0,0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0,0.0,0.0,1,1,4,4773992.0,3743796.0,188,23.137631912549747,3.572410509825052,41.807905434455684,71.55338963816426,3,2,3,34675.5791671096,100385,4,0.0,0.0,0.0,1
100386,386,385,17125,10391,391,1,Downtown SF,1,San Francisco,21.903000000000002,1009,1915,0,7,6,59,0,0,10,36,0,69,0,2,0,4,0,4,0,0,0,23,148,3,2,104,2,0,0,553,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,189.0,189.0,185.0,185.0,185.0,185.0,0.0,3.186666667,0,2.22,44.4,1,1,1,4775040.0,3743406.0,195,33.02838596441217,3.0827308026706137,54.35094670785119,92.16021241114751,3,3,3,34844.26783748327,100386,1,65.03887356110721,4.3556669435757565,3.531522129310062,1
100387,387,386,16965,10392,392,1,Downtown SF,1,San Francisco,21.91800000000001,1209,2115,0,3,5,202,0,0,7,78,0,69,0,0,0,15,0,15,0,0,0,43,52,12,8,65,30,0,4,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.0,55.0,50.0,50.0,50.0,50.0,0.0,2.816666667,0,1.333333333,26.666666666999998,1,1,1,4774066.0,3742977.0,164,30.618154192949795,3.8254530660705366,49.12687095374793,80.56906468399018,3,3,3,34268.90204122493,100387,1,77.61772388760316,4.896423945950908,3.903431844066324,1
100388,388,387,11615,10393,393,1,Downtown SF,1,San Francisco,22.33,1174,1967,1,17,211,168,2,0,15,133,3,62,1,27,0,9,0,9,5,4,0,100,145,45,61,125,27,21,2,1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,297.0,297.0,293.0,293.0,293.0,293.0,0.0,3.3683333330000003,0,4.685,93.705,1,1,1,4774122.0,3742320.0,134,39.13950900371079,4.415719168181477,55.31331804662842,89.18564633851736,3,3,3,34161.13617118145,100388,1,95.34005678661785,5.909114323732362,4.216676375267235,1
100389,389,388,7977,10394,394,1,Downtown SF,1,San Francisco,23.32,1166,1944,0,8,15,147,0,0,1,163,0,88,308,34,0,0,0,0,0,0,0,60,122,4,3,74,4,100,0,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.0,126.0,122.0,122.0,122.0,122.0,0.0,4.353333333,0,5.031666667,100.633333333,1,1,1,4775181.0,3742086.0,128,51.035646629057425,4.895746089564584,63.74913060822962,101.56793369856493,2,3,3,34254.788213075284,100389,1,129.23338310048163,8.462240900156452,5.157078095304907,1
100390,390,389,8601,10395,395,1,Downtown SF,1,San Francisco,15.298,747,1170,0,4,0,102,0,0,10,18,6,1382,5,25,0,1,0,1,0,0,0,16,53,6,7,65,16,17,0,1794,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102.0,102.0,100.0,100.0,100.0,100.0,0.0,2.52,0,4.033333333,80.666666667,1,1,1,4774224.0,3741468.0,112,44.75984837579771,4.990163619787919,61.478815795787156,97.87630152104026,2,3,3,34248.31725482007,100390,1,114.13738733893265,7.602274820571448,5.1208348205208125,1
100391,391,390,8214,10396,396,1,Downtown SF,1,San Francisco,13.084000000000001,746,1348,0,0,3,24,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,16,2,2,5,4,0,0,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,1,1,1,4776295.0,3742711.0,173,70.45357599886249,5.574908763448505,61.697236835869,104.9951024535128,3,3,3,34954.33306974297,100391,1,192.60331425659803,10.257988901162829,5.167199709789112,1
100392,392,391,10827,10397,397,1,Downtown SF,1,San Francisco,18.686,317,511,0,20,2,67,25,0,16,42,0,13,603,68,0,0,0,0,0,0,0,12,19,5,2,161,0,0,0,1099,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,385.0,385.0,382.0,382.0,382.0,382.0,5000.0,4.668,0,7.226,144.52,1,1,1,4776586.0,3742404.0,154,98.3120542463996,16.451839521067825,58.978832908260664,99.9748010812627,3,3,3,34877.40562131067,100392,1,263.0703082970011,12.186358716653507,5.4496578040194725,1
100393,393,392,3588,10398,398,1,Downtown SF,1,San Francisco,12.071,855,1476,0,0,0,27,0,0,0,35,0,4,0,0,0,0,0,0,0,0,0,4,2,0,5,6,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,5000.0,1.78,0,0.0,0.0,1,1,1,4776266.0,3743036.0,195,57.49508424258782,4.882985696109807,56.22662605544205,98.30165400778813,3,3,3,34983.12033002763,100393,1,259.9908518041297,11.644211802301195,5.353074284108097,1
100394,394,393,7357,10399,399,1,Downtown SF,1,San Francisco,12.544,656,1649,0,3,4,35,6,0,1,12,0,440,0,32,0,20,0,20,0,0,0,4,75,9,7,56,42,0,0,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2500.0,1.78,0,0.0,0.0,1,1,1,4777376.0,3743663.0,256,116.00142514109108,10.661151623627829,44.91091814082333,86.03551468464536,3,3,3,33829.21864514648,100394,1,181.42263963008025,10.037945045371574,4.700756240791877,1
100395,395,394,12429,10400,400,1,Downtown SF,1,San Francisco,12.732999999999999,879,1412,0,9,3,24,0,0,0,48,0,61,0,0,0,12,0,12,0,0,0,5,35,0,53,94,65,0,0,470,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,1,1,1,4777759.0,3742943.0,191,191.5216027723092,24.64688870809812,43.99426161804982,79.26502340274456,3,3,3,33707.34289491107,100395,1,206.7306201307232,10.426042428934137,4.683858509654119,1
100396,396,395,35752,10401,401,1,Downtown SF,1,San Francisco,78.682,1180,1750,8,170,270,973,2,0,8,3703,237,258,88,389,153,649,0,649,10,0,1,6186,791,199,939,267,36,38,17,15617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3853.0,3853.0,3850.0,3850.0,3850.0,3850.0,47500.0,7.528333333,0,18.669166667,373.38333333300005,1,1,1,4781731.0,3744191.0,76,269.6514899808261,20.75336788670668,10.58300813557634,18.067596074148646,1,3,3,33356.14518579525,100396,1,340.7586078988753,14.313682705156644,6.959298895018697,1
100397,397,396,8119,10402,402,1,Downtown SF,1,San Francisco,15.239,833,1340,0,163,13,487,15,0,27,58,5,241,906,19,0,29,0,29,6,0,0,97,161,26,113,902,7,0,0,3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,494.0,494.0,493.0,493.0,493.0,493.0,0.0,7.615,0,19.1075,382.1275,1,1,1,4777189.0,3741244.0,102,199.15691814926967,30.87925337554879,55.352557317600706,86.66623714898434,2,3,3,33486.72325414245,100397,1,224.771706475754,9.870484037696958,5.135957251822222,1
100398,398,397,24454,10403,403,1,Downtown SF,1,San Francisco,22.923000000000002,154,295,0,168,335,680,174,0,24,5544,51,482,378,214,83,39,0,39,4,6,0,5402,2281,349,1661,683,45,464,14,19497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1569.0,1569.0,1565.0,1565.0,1565.0,1565.0,0.0,7.421,0,13.974,279.495,1,1,1,4779450.0,3742339.0,153,414.80767805528785,37.64915141184317,23.507559475283475,41.95462462017342,3,3,3,33826.09925911996,100398,1,247.18126159474969,11.384022336840316,5.817228538154343,1
100399,399,398,12109,10404,404,1,Downtown SF,1,San Francisco,19.88,83,109,1,82,103,524,53,0,33,4764,385,120,148,2011,5,74,25,74,10,50,0,5664,536,301,1062,615,200,45,0,18695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1074.0,1074.0,1071.0,1071.0,1071.0,1071.0,0.0,6.593333333,0,11.073333332999999,221.461666667,1,1,1,4779565.0,3741443.0,118,396.9028316854403,42.34075973206408,19.89538946060685,31.671988193727326,2,3,3,32916.068861556065,100399,1,247.5535357804874,12.04380858792571,6.664375267391735,1
100400,400,399,9153,10405,405,1,Downtown SF,1,San Francisco,13.978,719,1562,0,10,6,186,0,0,8,864,32,82,0,54,0,49,0,49,0,0,0,1256,234,24,94,386,40,22,5,3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,2500.0,1.78,0,0.0,0.0,1,1,1,4778462.0,3742755.0,186,240.970034280766,26.762537911668698,40.09231215464387,72.81352398287433,3,3,3,33707.986181191205,100400,1,236.181797305917,11.75292725721194,5.520454755971802,1
100409,409,408,6018,10415,415,1,Downtown SF,1,San Francisco,26.488000000000003,1111,1111,0,38,31,189,106,0,4,38,5,21,0,28,0,16,0,16,0,0,0,320,36,254,6,75,141,0,0,1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,1,1,1,4779902.0,3739174.0,125,233.5778897533341,29.87807147860752,18.632762664085735,28.634420864904012,2,3,3,31870.515077324864,100409,1,153.9418500497548,7.717792873696765,4.4388178531289855,1
100410,410,409,9959,10416,416,1,Downtown SF,1,San Francisco,26.406,1381,2115,0,51,7,82,0,0,8,262,96,30,0,126,3,25,0,25,0,500,0,625,218,81,32,123,40,13,0,2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,273.0,273.0,270.0,270.0,270.0,270.0,0.0,5.468,0,5.2,104.0,1,1,1,4780323.0,3738697.0,127,119.58427247683449,18.404935910570774,20.285499624342602,31.375361427953468,2,3,3,31595.133253546363,100410,1,153.62716949611868,8.141485005180758,5.156426659800139,1
100411,411,410,15177,10417,417,1,Downtown SF,1,San Francisco,41.317,911,1821,0,5,75,25,20,0,0,48,0,56,5,18,0,42,0,42,0,2,0,122,47,43,37,120,10,218,0,992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,312.0,312.0,304.0,304.0,304.0,304.0,20000.0,3.6239999999999997,0,2.147,42.94,1,1,1,4778457.0,3737454.0,94,79.27709155439327,17.332523875125506,29.838653186074207,45.307866532794726,2,3,3,32265.281161964427,100411,1,73.35170960604856,4.760518555140546,4.110848475502717,1
100412,412,411,22301,10418,418,1,Downtown SF,1,San Francisco,46.912,977,1688,0,81,261,201,14,0,17,116,44,56,24,186,0,222,0,222,42,13,0,322,246,145,158,265,49,75,0,2894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,1,1,1,4776331.0,3735591.0,116,64.96989236708804,10.81473891355283,17.076354843481038,27.39376582285265,2,3,3,32838.72982323772,100412,1,61.77385662694309,3.1127888684366884,3.7866835640088863,1
100413,413,412,14808,10419,419,1,Downtown SF,1,San Francisco,77.551,2330,4388,0,58,257,81,10,0,3,147,121,59,9,706,0,67,10,67,0,11,0,335,435,107,42,50,0,4,0,2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,244.99999997,244.99999997,240.0,240.0,240.0,240.0,0.0,3.1387231910000004,0,1.88,37.591666667,1,1,1,4783098.0,3739156.0,77,101.93902396465036,12.91519353998717,20.906989667308267,36.90400448850626,1,3,3,31849.05386361436,100413,1,86.16810828206829,7.325011065123948,4.4627096014728185,1
100417,417,416,12908,10423,423,1,Downtown SF,1,San Francisco,15.51,1300,1765,0,28,0,128,28,0,1,64,3,790,152,6,0,4,0,4,0,0,0,62,41,10,5,82,0,0,0,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,236.0,236.0,234.0,234.0,234.0,234.0,0.0,4.712,0,8.408,168.16,1,1,1,4775249.0,3741223.0,87,69.5052498692729,5.445686443106909,74.39520937121904,115.17550250624102,2,3,3,34800.99645757621,100417,1,124.93264421436676,6.982076349156686,4.882669890277568,1
100418,418,417,8441,10424,424,1,Downtown SF,1,San Francisco,15.373,1361,2197,0,55,6,86,0,0,0,37,0,33,37,1,0,0,0,0,6,0,0,18,31,10,8,54,78,13,0,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,339.0,339.0,338.0,338.0,338.0,338.0,0.0,5.195,0,8.795,175.9,1,1,1,4774789.0,3740830.0,79,69.33578396508224,5.858307566762246,69.93471636807391,108.07735211984638,1,3,3,34481.94534761402,100418,1,148.0771940478285,7.579977314493936,5.496493895274915,1
100419,419,418,8016,10425,425,1,Downtown SF,1,San Francisco,15.252,1812,2568,0,7,0,244,0,0,0,10,0,0,145,6,0,0,0,0,0,0,0,13,29,9,15,66,5,0,0,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,243.0,243.0,240.0,240.0,240.0,240.0,0.0,2.835,0,2.9,58.005,1,1,1,4776226.0,3741148.0,98,97.71206591737604,16.13054319250417,72.19778401854424,109.31417785652924,2,3,3,34857.013450908235,100419,1,222.89700870200488,10.37778750707443,5.846269758821857,1
100541,541,540,45376,10549,549,1,Downtown SF,1,San Francisco,38.979,389,729,14,93,165,741,78,0,70,1940,62,227,335,992,392,318,0,318,0,8,0,3770,260,326,1236,376,831,39,53,12675,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1323.0,1323.0,1312.0,1312.0,1312.0,1312.0,0.0,4.254117647,0,7.672941176,153.454117647,1,1,1,4779502.0,3743521.0,192,338.12574161142686,21.690740228572448,26.13371755868209,51.55370381935462,3,3,3,32909.715157803286,100541,1,196.50887086244816,11.428380846375484,6.158620138373872,1
100542,542,541,8831,10550,550,1,Downtown SF,1,San Francisco,13.572000000000001,1219,2773,0,2,0,416,1,0,0,86,0,69,0,8,0,61,0,61,0,0,0,78,232,16,60,220,48,1,0,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,637.0,637.0,635.0,635.0,635.0,635.0,5000.0,3.14,0,8.87,177.4,1,1,1,4778396.0,3743413.0,224,228.87090624764247,25.771041423279165,36.19363349256738,68.31160940561459,3,3,3,33885.161810558675,100542,1,202.688372127926,11.206501641769467,5.283613102812484,1
100543,543,542,4266,10551,551,1,Downtown SF,1,San Francisco,6.722,506,1186,0,0,0,105,0,0,0,184,0,13,0,0,0,30,0,30,0,0,0,2,38,6,13,50,23,0,0,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,1,1,1,4778113.0,3743875.0,257,112.71387728172422,10.563008577083792,41.08203210908291,80.53661755003299,3,3,3,34032.70749066052,100543,1,203.1875815462677,11.011154819768974,5.410708638941518,1
100552,552,551,7849,10561,561,1,Downtown SF,1,San Francisco,49.38800000000001,401,745,0,0,98,147,0,0,3,24,3492,15,0,2,0,42,0,42,0,6,0,110,324,296,32,148,173,32,0,5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.129328618000002,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.78,0,0.0,0.0,3,3,1,4775062.0,3735097.0,132,57.16895014319187,8.107426451444935,18.440022129653734,31.86222663368915,3,3,3,31918.510089002037,100552,1,53.83391764950938,2.8240153071210137,2.9662554708541036,1
100555,555,554,15467,10564,564,1,Downtown SF,1,San Francisco,45.856,1444,2454,0,55,333,160,10,0,13,256,447,146,410,77,0,86,0,86,2,0,0,196,119,28,27,424,241,0,8,3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.7618543,0,0,392.0,392.0,386.0,386.0,386.0,386.0,0.0,3.556666667,0,2.944444444,58.878888888999995,1,1,1,4776189.0,3737180.0,95,80.61128728650962,6.8669076044240125,35.50352784428476,53.87881351163455,2,3,3,33092.29882698955,100555,1,71.19637279361775,4.508006117607326,3.75663068182388,1
100556,556,555,16744,10565,565,1,Downtown SF,1,San Francisco,29.165,786,1408,0,25,187,42,10,0,16,73,1213,524,8,407,0,44,0,44,289,0,0,146,120,82,62,166,143,73,0,3700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.97814572,0,0,450.0,450.0,446.0,446.0,446.0,446.0,0.0,4.731428571,0,4.071428571,81.428571429,1,1,1,4775242.0,3736344.0,119,89.96312026041244,5.387688118231576,28.827512826755395,42.23361376362704,2,3,3,32648.85268507709,100556,1,75.88041195663088,3.533435492163266,3.4924489332090984,1
100557,557,556,16319,10566,566,1,Downtown SF,1,San Francisco,27.029,1574,2390,0,24,35,130,15,0,0,81,11,40,73,25,0,14,0,14,0,0,0,91,38,40,85,148,112,3,0,999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143.0,143.0,138.0,138.0,138.0,138.0,0.0,3.842857143,0,2.611428571,52.228571429,1,1,1,4777108.0,3737993.0,89,109.13869430967964,13.642063247178692,44.69449787622354,67.69824648936799,2,3,3,32038.07804161,100557,1,104.98729337251713,5.907875034951473,3.9846275621276472,1
100558,558,557,15441,10567,567,1,Downtown SF,1,San Francisco,32.482,161,163,0,0,42,47,0,0,0,313,0,8,0,21,0,35,0,35,3,0,0,361,93,58,6,23,1,10,0,1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445583039,0,0,106.0,106.0,100.0,100.0,100.0,100.0,0.0,2.24,0,0.6785714290000001,13.571428570999998,3,3,1,4777911.0,3733109.0,137,35.32918570464435,7.805894080320225,5.920843385644138,10.422080692581586,3,3,2,29999.029800184522,100558,1,25.403207725822806,2.18266948218874,4.115653108739911,1
100559,559,558,8112,10568,568,1,Downtown SF,1,San Francisco,33.374,7,7,0,92,61,801,145,0,11,131,7,75,646,3337,0,25,0,25,18,0,0,73,2125,1853,15,195,36,0,0,9734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2670.0,2670.0,2667.0,2667.0,2667.0,2667.0,0.0,2.968,0,7.152,143.04,1,1,1,4778409.0,3739092.0,101,200.12712001171886,35.13180011371282,41.40338506687456,57.85946783391969,2,3,3,32759.432085555585,100559,1,140.0996712692564,7.546605148426309,4.013869325908966,1
100562,562,561,20006,10571,571,1,Downtown SF,1,San Francisco,52.903999999999996,763,1441,0,226,914,348,5,0,9,338,0,238,0,932,0,97,0,97,0,26,0,778,164,146,149,636,171,14,0,5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,635.0,635.0,629.0,629.0,629.0,629.0,0.0,5.0680000000000005,0,5.388999999999999,107.78,1,1,1,4781545.0,3737299.0,94,52.944101348283844,8.167049797385104,27.806402486626464,45.927644742942114,2,3,3,31634.86043073983,100562,1,117.74398259245257,8.576743978189874,4.2973481993385825,1
100563,563,562,17954,10572,572,1,Downtown SF,1,San Francisco,55.966,294,302,0,16,42,55,15,0,3,24,17,5,0,56,0,154,0,154,0,5,0,316,626,394,25,106,52,0,0,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,403.0,403.0,395.0,395.0,395.0,395.0,0.0,3.424,0,1.314,26.28,1,1,1,4777428.0,3734856.0,113,61.22890094549145,10.31156799289295,10.607034075766231,18.788866679357827,2,3,3,31358.536117046933,100563,1,37.59121775224757,2.9581722765141074,4.4617983280738605,1
100570,570,569,2361,10581,581,1,Downtown SF,1,San Francisco,26.474,275,321,0,29,53,987,6,0,24,2600,425,37,122,1018,16,202,0,202,0,0,5,5233,86,462,401,425,62,48,407,12824,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,815.999999956,815.999999956,814.0,814.0,814.0,814.0,0.0,7.679801202999999,0,13.748,274.98,1,1,1,4781893.0,3742310.0,92,453.6836357290429,32.99425232355872,11.782455231736634,18.940310858661203,2,3,3,32168.96128314541,100570,1,274.7749346301439,13.763027535267735,7.085398561821654,1
100575,575,574,12186,10586,586,1,Downtown SF,1,San Francisco,45.312,2593,4514,0,60,99,152,15,0,0,308,64,76,0,82,0,0,15,0,0,0,0,281,112,1069,83,122,18,5,0,2603,0.0,0.0,170.7173327,0.0,0.0,0.0,0.0,0.0,0,0,924.880038598,924.880038598,921.5380891000001,921.5380891000001,921.5380891000001,921.5380891000001,0.0,3.122720933,0,4.003029962,80.057179433,3,3,1,4782177.0,3736386.0,63,35.7053731959168,5.507795997366947,13.503237279309905,22.76804574437775,1,3,3,31532.209164818043,100575,1,113.6744055325374,12.627764905550544,2.8655831899313613,1
100576,576,575,31574,10588,588,1,Downtown SF,1,San Francisco,28.23,48,67,0,62,336,741,48,0,34,7841,214,388,197,755,22,78,7,78,7,45,10,8259,226,671,1783,357,100,57,79,23125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1071.0,1071.0,1068.0,1068.0,1068.0,1068.0,0.0,11.27,0,18.876923077,377.540769231,1,1,1,4780537.0,3742501.0,133,440.90318095802064,28.138154761138505,15.437494367992175,27.45072797724025,3,3,3,32602.06361593576,100576,1,343.75786247130867,15.45723336411088,7.4997424343420604,1
100577,577,576,33200,10590,590,1,Downtown SF,1,San Francisco,53.982,828,1060,0,681,67,1107,112,0,160,693,86,244,2688,649,2,85,0,85,3,1905,0,1573,411,920,379,359,158,34,0,12614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5518.030000336999,0,0,1987.00000004,1987.00000004,1978.00000004,1978.00000004,1978.00000004,1978.00000004,10000.0,3.412265348,0,7.218571428,144.371428574,1,1,1,4779495.0,3740104.0,119,356.0816012317167,40.44842186297153,22.066974595842954,31.90916089299461,2,3,3,32139.525544043812,100577,1,182.9161033157563,10.140990086831977,5.724913836728808,1
100578,578,577,197,10592,592,1,Downtown SF,1,San Francisco,123.835,64,183,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,2,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4790806.0,3748026.0,15,0.12112892154883514,0.01615052287317802,0.5168167319416966,1.4777728428957888,1,1,1,34696.98471689113,100578,4,0.0,0.0,0.0,1
