OMAZ,DMAZ,DISTBIKE
16765,16785,1.1695
16765,16786,1.379666667
16765,16787,1.382333333
16765,16780,0.5695
16765,16781,1.430166667
16765,16782,1.700333333
16765,16783,0.706833333
16765,16792,0.853833333
16766,16761,1.256166667
16766,16762,1.749333333
16766,16763,1.8175
16763,16856,0.350166667
16766,16764,0.675166667
16763,16857,0.496
16765,16788,1.346666667
16765,16789,1.774
16765,16790,2.0035
16766,16759,1.192333333
16765,16791,1.200166667
16766,16760,1.192333333
16766,16769,1.521333333
16766,16770,0.83
16766,16771,1.0855
16766,16772,0.7245
16766,16765,0.7525
16766,16766,0.171666667
16766,16768,1.695
16766,16779,1.491166667
16766,16780,1.285
16766,16773,0.5305
16766,16774,1.411333333
16766,16775,1.103666667
16766,16785,1.113
16766,16786,1.155
16766,16787,0.996166667
16766,16788,0.888333333
16766,16781,1.3585
16766,16782,1.619333333
16766,16783,1.256166667
16766,16784,0.885833333
16764,16856,1.587666667
16764,16857,1.631
16766,16789,1.659
16766,16790,1.747333333
16766,16791,0.753333333
16766,16792,0.439
16763,16766,1.325
16763,16768,0.478833333
16763,16769,0.2465
16763,16762,0.402166667
16763,16763,0.077333333
16763,16764,1.697
16763,16765,1.757833333
16763,16774,1.993333333
16763,16775,1.5265
16763,16770,0.466833333
16763,16771,0.32
16763,16772,0.6005
16763,16773,1.621833333
16763,16782,0.6585
16763,16784,1.2705
16763,16785,1.333666667
16763,16779,1.9215
16763,16780,1.968166667
16763,16781,1.049666667
16763,16790,0.451666667
16764,16759,1.199166667
16763,16791,0.8105
16764,16760,1.199166667
16763,16792,1.1045
16764,16761,1.263
16764,16762,1.191166667
16763,16786,1.016
16763,16787,1.001
16763,16788,0.957166667
16763,16789,0.259
16764,16768,1.300166667
16764,16769,1.3995
16764,16770,1.254166667
16764,16763,1.472166667
16764,16764,0.139333333
16764,16765,0.747666667
16764,16766,0.679666667
16764,16775,0.4965
16764,16771,1.326833333
16764,16772,1.138166667
16764,16773,0.321666667
16764,16774,1.259833333
16764,16783,1.263
16764,16784,0.278666667
16764,16785,0.505833333
16764,16786,0.714333333
16764,16779,1.019833333
16764,16780,1.195833333
16764,16781,0.762833333
16764,16782,1.035666667
16765,16760,0.643
16764,16791,1.0995
16765,16761,0.706833333
16764,16792,0.774
16765,16762,1.9955
16765,16763,1.861333333
16762,16856,0.454833333
16764,16787,0.829
16764,16788,0.906666667
16764,16789,1.396333333
16765,16759,0.643
16764,16790,1.278833333
16707,16707,0.2505
16698,16701,1.555833333
16698,16704,1.24
16698,16698,0.091166667
16698,16699,1.794666667
16698,16707,0.685
16707,16438,0.975
16707,16439,0.501166667
16707,16440,1.371666667
16707,16441,1.371666667
16707,16437,1.983333333
16704,16438,1.53
16704,16439,1.056
16704,16440,1.900666667
16704,16441,1.900666667
16701,16438,1.845833333
16701,16439,1.371833333
16705,16704,1.421666667
16705,16705,0.2555
16705,16706,0.6485
16706,16702,1.416
16706,16699,1.762333333
16706,16700,1.592166667
16706,16705,0.6485
16706,16706,0.2155
16707,16704,1.235833333
16707,16698,0.685666667
16707,16699,1.109666667
16707,16700,1.6285
16707,16701,0.870833333
16704,16698,1.241
16704,16707,1.131
16704,16704,0.353
16704,16705,1.421666667
16705,16700,0.964166667
16705,16701,1.529333333
16705,16702,1.309
16705,16699,1.091166667
16701,16705,1.621333333
16701,16707,0.870833333
16701,16700,1.157166667
16701,16701,0.319166667
16701,16702,1.53
16702,16699,1.091666667
16702,16700,0.814166667
16702,16705,0.9905
16702,16706,1.065166667
16702,16701,1.53
16702,16702,0.3485
16699,16702,1.091666667
16699,16705,1.274333333
16699,16698,1.831166667
16699,16699,0.319166667
16699,16700,0.718833333
16699,16701,0.638166667
16699,16706,1.858833333
16699,16707,1.109666667
16700,16705,1.099666667
16700,16706,1.606166667
16700,16699,0.718833333
16700,16700,0.3595
16700,16701,1.157166667
16700,16702,0.814166667
16700,16707,1.6285
16701,16698,1.555833333
16701,16699,0.638166667
16698,16437,1.48
16698,16438,0.657833333
16698,16439,0.183833333
16698,16440,1.028166667
16698,16441,1.028166667
16699,16439,1.610666667
18639,16466,2.089
18639,16468,1.914
18639,16476,0.8685
18639,16471,1.079833333
18639,16470,1.392166667
18639,16472,0.7925
18639,16483,1.796666667
18639,16485,0.724833333
18639,16479,0.976666667
18639,16481,1.592166667
18639,16490,0.7425
18639,16493,1.600333333
18639,16486,0.708
18639,16501,0.7925
18639,16502,0.818333333
18639,18639,0.169666667
21785,21785,0.282
21785,21792,1.299166667
21785,21793,1.720333333
21786,21773,1.739
21786,21774,0.728666667
21786,21792,1.777333333
21786,21786,0.314666667
21786,21793,1.083833333
21793,21792,1.121666667
21793,21793,0.227166667
21792,21785,1.299166667
21792,21786,1.777333333
21792,21793,1.121666667
21792,21792,0.175166667
21793,21774,1.8125
21793,21786,1.083833333
21793,21785,1.720333333
21773,21774,1.010333333
21773,21773,0.097833333
21773,21786,1.739
21774,21773,1.010333333
21774,21774,0.364333333
21774,21786,0.728666667
21774,21793,1.8125
