MAZ,TAZ,COUNTY,DISTRICT,SD,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,totint,popden,retempden,access_dist_transit
100959,3715,1,1,1,29,93,7.219,2.8876000000000004,4.3314,0,27,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,37.0,15.1423,0.0,0.333
100960,3598,1,1,1,122,381,29.3649,11.74596,17.61894,20,82,0,0,18,2,0,0,0,0,4,0,0.0,0.0,1,1,53.0,14.5109,0.1147,0.333
100961,3598,1,1,1,135,430,28.28,11.312,16.968,29,98,0,0,27,2,0,0,0,0,4,0,0.0,0.0,1,1,73.0,14.9153,0.0926,0.333
100962,3670,1,1,1,45,127,15.4034,6.16136,9.24204,7,23,0,0,6,1,0,0,0,0,4,0,0.0,0.0,1,1,76.0,14.3704,0.2043,0.333
100963,3670,1,1,1,242,766,33.3608,13.34432,20.01648,23,165,0,4,15,4,0,0,0,0,4,0,0.0,0.0,1,1,79.0,13.8476,0.0815,0.333
100964,3715,1,1,1,78,269,11.7552,4.7020800000000005,7.05312,4,78,0,0,3,1,0,0,0,0,4,0,0.0,0.0,1,1,60.0,14.5871,0.0465,0.333
100965,3715,1,1,1,27,86,5.9517,2.38068,3.57102,5,10,0,2,3,0,0,0,0,0,4,0,0.0,0.0,1,1,37.0,15.1423,0.0,0.333
100966,3378,1,1,1,0,0,2.1059,0.8423600000000001,1.26354,14,0,4,3,7,0,0,0,1,1,4,0,0.0,0.0,1,1,226.0,36.8313,1.6323,0.333
100967,3378,1,1,1,89,294,6.2027,2.4810800000000004,3.72162,7,71,0,0,6,1,0,0,0,0,4,0,0.0,0.0,1,1,206.0,39.2244,1.5661,0.333
100968,3378,1,1,1,42,154,2.3917,0.95668,1.43502,3,45,0,0,3,0,0,0,0,0,4,0,0.0,0.0,1,1,216.0,39.7598,1.5717,0.333
100969,3378,1,1,1,0,0,1.1607,0.46428,0.69642,64,0,61,3,0,0,0,0,1,1,4,0,0.0,0.0,1,1,234.0,37.1168,1.6095,0.333
100970,3378,1,1,1,115,372,3.9977,1.59908,2.39862,13,91,0,0,12,1,0,0,0,0,4,0,0.0,0.0,1,1,205.0,42.9064,1.363,0.333
100971,3378,1,1,1,219,749,10.2924,4.116960000000001,6.17544,72,178,0,3,67,2,0,0,0,0,4,0,0.0,0.0,1,1,206.0,39.2244,1.5661,0.333
100972,3378,1,1,1,0,0,1.1601,0.46404,0.6960599999999999,17,0,17,0,0,0,0,0,1,1,4,0,0.0,0.0,1,1,222.0,33.7468,1.5569,0.333
100973,3378,1,1,1,172,634,7.9608,3.18432,4.776479999999999,23,168,0,0,21,2,0,0,0,0,4,0,0.0,0.0,1,1,214.0,40.5428,1.7754,0.333
100974,3378,1,1,1,0,0,0.9704,0.38816,0.58224,22,0,22,0,0,0,0,0,1,1,4,0,0.0,0.0,1,1,226.0,35.6944,1.6615,0.333
100975,3378,1,1,1,218,755,9.8392,3.93568,5.903519999999999,27,199,0,0,25,2,0,0,0,0,4,0,0.0,0.0,1,1,185.0,44.2167,1.7185,0.333
100976,3437,1,1,1,0,0,11.3119,4.52476,6.78714,75,0,6,18,51,0,0,0,0,0,4,0,0.0,0.0,1,1,193.0,44.3052,1.7163,0.333
100977,3437,1,1,1,74,277,4.7268,1.89072,2.83608,13,72,0,0,12,1,0,0,0,0,4,0,0.0,0.0,1,1,168.0,44.6685,1.7271,0.333
100978,3437,1,1,1,171,579,9.9862,3.99448,5.99172,19,148,0,0,17,2,0,0,0,0,4,0,0.0,0.0,1,1,174.0,45.6761,1.5712,0.333
100979,3437,1,1,1,45,146,3.9496,1.57984,2.36976,18,42,0,8,9,1,0,0,0,0,4,0,0.0,0.0,1,1,158.0,43.5448,1.2121,0.333
100980,3437,1,1,1,194,657,9.0485,3.6194000000000006,5.4291,36,152,0,0,34,2,0,0,0,0,4,0,0.0,0.0,1,1,193.0,46.5619,1.8934,0.333
100981,3437,1,1,1,209,681,9.1348,3.65392,5.48088,52,159,16,0,34,2,0,0,0,0,4,0,0.0,0.0,1,1,179.0,41.4868,1.6534,0.333
100982,3363,1,1,1,58,198,12.1105,4.844200000000001,7.266299999999999,68,59,31,15,14,8,0,0,1,1,4,0,0.0,0.0,1,1,142.0,26.7142,1.192,0.333
100983,3363,1,1,1,242,726,9.6401,3.85604,5.78406,15,135,0,0,13,2,0,0,0,0,4,0,0.0,0.0,1,1,165.0,29.5026,1.3309,0.333
100984,3363,1,1,1,312,963,18.2545,7.3018,10.9527,45,223,10,5,27,3,0,0,0,0,4,48,0.0,0.0,1,1,165.0,29.5026,1.3309,0.333
100985,3363,1,1,1,0,0,34.2241,13.68964,20.53446,43,0,21,22,0,0,0,0,0,0,4,0,0.0,0.0,1,1,153.0,34.9075,1.4114,0.333
100986,3375,1,1,1,104,343,13.3467,5.33868,8.00802,88,92,0,0,87,1,0,0,0,0,4,0,0.0,0.0,1,1,197.0,38.8823,1.4283,0.333
100987,3363,1,1,1,73,210,3.1867,1.27468,1.91202,28,43,6,0,21,1,0,0,0,0,4,0,0.0,0.0,1,1,150.0,33.9661,1.1932,0.333
100988,3363,1,1,1,0,0,4.5898,1.83592,2.75388,242,0,43,2,197,0,0,0,0,0,4,0,0.0,0.0,1,1,121.0,29.0177,1.0408,0.333
100989,3363,1,1,1,120,353,6.2043,2.48172,3.72258,92,85,80,2,9,1,0,0,1,1,4,0,0.0,0.0,1,1,177.0,30.664,1.4894,0.333
100990,3375,1,1,1,0,0,0.9364,0.37456,0.56184,19,0,16,0,0,3,0,0,1,1,4,0,0.0,0.0,1,1,193.0,30.824,1.6855,0.333
100991,3375,1,1,1,254,774,11.1338,4.45352,6.680280000000001,54,171,9,0,43,2,0,0,0,0,4,0,0.0,0.0,1,1,172.0,34.1596,1.833,0.333
100992,3375,1,1,1,307,855,8.3306,3.3322400000000005,4.99836,15,180,0,0,12,3,0,0,0,0,4,0,0.0,0.0,1,1,197.0,38.8823,1.4283,0.333
100993,3375,1,1,1,250,759,11.1039,4.44156,6.66234,34,182,0,0,32,2,0,0,0,0,4,0,0.0,0.0,1,1,177.0,40.4513,1.6668,0.333
100994,3375,1,1,1,34,94,5.4333,2.17332,3.25998,11,14,0,0,11,0,0,0,0,0,4,0,0.0,0.0,1,1,158.0,43.5448,1.2121,0.333
100995,3375,1,1,1,153,460,5.6389,2.25556,3.38334,19,113,0,0,17,2,0,0,0,0,4,0,0.0,0.0,1,1,150.0,37.3696,1.1648,0.333
100996,3375,1,1,1,3,7,3.1189,1.24756,1.87134,169,3,113,53,3,0,0,0,0,0,4,0,0.0,0.0,1,1,150.0,33.9661,1.1932,0.333
100997,3375,1,1,1,88,314,5.3413,2.1365200000000004,3.20478,39,95,3,10,25,1,0,0,0,0,4,0,0.0,0.0,1,1,196.0,38.5014,1.8872,0.333
100998,3502,1,1,1,95,319,11.7873,4.71492,7.07238,32,82,14,2,15,1,0,0,0,0,4,0,0.0,0.0,1,1,169.0,40.6531,1.6185,0.333
100999,3502,1,1,1,22,72,4.2195,1.6878000000000002,2.5317,6,21,6,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,141.0,40.8292,0.8825,0.333
101000,3502,1,1,1,40,127,4.2189,1.68756,2.53134,0,31,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,173.0,41.4616,1.6848,0.333
101001,3502,1,1,1,105,338,8.2467,3.2986800000000005,4.9480200000000005,6,64,0,2,3,1,0,0,0,0,4,0,0.0,0.0,1,1,117.0,36.0573,0.7761,0.333
101002,3502,1,1,1,159,531,9.2414,3.69656,5.54484,31,159,0,0,29,2,0,0,0,0,4,29,0.0,0.0,1,1,74.0,28.2901,0.7513,0.333
101003,3502,1,1,1,54,183,7.2148,2.8859200000000005,4.32888,7,45,0,0,6,1,0,0,0,0,4,0,0.0,0.0,1,1,44.0,27.563,0.8379,0.333
101004,3502,1,1,1,69,251,2.8397,1.13588,1.70382,11,60,0,0,10,1,0,0,0,0,4,0,0.0,0.0,1,1,97.0,37.0877,0.606,0.333
101005,3590,1,1,1,42,146,18.5071,7.402840000000001,11.10426,79,35,0,0,78,1,0,0,0,0,4,0,0.0,0.0,1,1,63.0,23.2145,0.7047,0.333
101006,3502,1,1,1,10,33,1.4768,0.59072,0.8860799999999999,3,11,0,0,3,0,0,0,0,0,4,0,0.0,0.0,1,1,88.0,35.3115,0.5074,0.333
101007,3502,1,1,1,91,289,9.9057,3.96228,5.94342,25,54,8,4,8,5,0,0,0,0,4,0,0.0,0.0,1,1,149.0,39.5648,1.3246,0.333
101008,3502,1,1,1,55,159,4.294,1.7176,2.5764,51,33,0,32,9,10,0,0,0,0,4,0,0.0,0.0,1,1,145.0,37.5138,0.9275,0.333
101009,3502,1,1,1,43,142,4.9914,1.99656,2.9948399999999995,0,35,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,100.0,36.1078,0.4016,0.333
101010,3502,1,1,1,39,147,5.3623,2.1449200000000004,3.21738,3,38,0,0,3,0,0,0,0,0,4,0,0.0,0.0,1,1,86.0,34.6208,0.6268,0.333
101011,3502,1,1,1,26,84,6.3161,2.52644,3.78966,0,27,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,86.0,34.6208,0.6268,0.333
101012,3590,1,1,1,52,169,9.3202,3.72808,5.59212,9,45,3,2,3,1,0,0,0,0,4,0,0.0,0.0,1,1,80.0,30.7247,0.6232,0.333
101013,3590,1,1,1,22,66,3.0028,1.2011200000000002,1.80168,0,23,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,36.0,29.4566,0.3467,0.333
101014,3590,1,1,1,99,353,21.8088,8.72352,13.08528,4,102,0,0,3,1,0,0,0,0,4,0,0.0,0.0,1,1,75.0,25.9653,0.3863,0.333
101015,3590,1,1,1,100,328,24.4463,9.77852,14.66778,13,81,0,0,12,1,0,0,0,0,4,0,0.0,0.0,1,1,25.0,18.3477,0.3051,0.333
101016,3505,1,1,1,94,315,8.241,3.2964,4.944599999999999,34,96,8,5,16,5,0,0,0,0,4,0,0.0,0.0,1,1,131.0,32.0303,0.9536,0.333
101017,3505,1,1,1,108,405,6.2296,2.49184,3.73776,16,114,0,0,15,1,0,0,0,0,4,0,0.0,0.0,1,1,80.0,26.0672,1.1586,0.333
101018,3505,1,1,1,5,20,0.9191,0.36764,0.55146,0,6,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,81.0,26.4685,1.0534,0.333
101019,3505,1,1,1,77,272,6.4024,2.56096,3.84144,10,65,0,0,9,1,0,0,0,0,4,0,0.0,0.0,1,1,89.0,23.7603,0.9444,0.333
101020,3553,1,1,1,91,312,19.3758,7.750320000000001,11.62548,15,76,0,0,14,1,0,0,0,0,4,0,0.0,0.0,1,1,80.0,21.3123,1.0466,0.333
101021,3553,1,1,1,38,129,7.7318,3.09272,4.63908,1,43,0,0,0,1,0,0,0,0,4,0,0.0,0.0,1,1,75.0,21.1254,1.073,0.333
101022,3553,1,1,1,54,201,3.3167,1.32668,1.99002,4,47,0,0,3,1,0,0,0,0,4,0,0.0,0.0,1,1,66.0,23.7296,1.0732,0.333
101023,3505,1,1,1,82,274,4.4713,1.78852,2.68278,39,83,14,2,22,1,0,0,0,0,4,0,0.0,0.0,1,1,141.0,40.8292,0.8825,0.333
101024,3505,1,1,1,146,512,9.2758,3.71032,5.56548,12,121,0,0,10,2,0,0,0,0,4,0,0.0,0.0,1,1,111.0,40.1832,0.8978,0.333
101025,3505,1,1,1,119,403,6.1825,2.4730000000000003,3.7095,15,97,0,0,13,2,0,0,0,0,4,0,0.0,0.0,1,1,99.0,29.2783,0.9745,0.333
101026,3505,1,1,1,102,339,9.1784,3.67136,5.50704,18,80,0,0,17,1,0,0,0,0,4,0,0.0,0.0,1,1,84.0,27.6176,1.0701,0.333
101027,3553,1,1,1,113,426,12.5339,5.01356,7.520339999999999,22,101,0,0,21,1,0,0,0,0,4,62,0.0,0.0,1,1,64.0,22.0382,1.1787,0.333
101028,3553,1,1,1,75,280,29.7065,11.8826,17.8239,7,94,0,0,6,1,0,0,0,0,4,0,0.0,0.0,1,1,49.0,19.717,1.4246,0.333
101029,3640,1,1,1,51,152,29.4316,11.77264,17.65896,14,40,0,0,13,1,0,0,0,0,4,0,0.0,0.0,1,1,41.0,22.5545,0.232,0.333
101030,3640,1,1,1,24,76,13.5899,5.435960000000001,8.15394,3,22,0,0,3,0,0,0,0,0,4,0,0.0,0.0,1,1,36.0,13.6598,0.1558,0.333
101031,3626,1,1,1,18,55,2.2379,0.89516,1.3427399999999998,3,14,0,0,3,0,0,0,0,0,4,0,0.0,0.0,1,1,56.0,10.3725,0.0498,0.333
101032,3619,1,1,1,35,121,7.3164,2.9265600000000003,4.38984,1,28,0,0,0,1,0,0,0,0,4,0,0.0,0.0,1,1,75.0,10.9989,0.0609,0.333
101033,3626,1,1,1,65,229,119.5148,47.80592,71.70888,63,62,0,0,62,1,0,0,0,0,4,0,0.0,0.0,1,1,59.0,10.3757,0.0458,0.333
101034,3626,1,1,1,410,1382,73.917,29.5668,44.3502,38,383,0,30,0,8,0,0,0,0,4,0,0.0,0.0,1,1,15.0,21.134,0.4876,0.333
101035,3626,1,1,1,0,0,58.763,23.5052,35.2578,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,15.0,4.0803,2.6308,0.333
101036,3619,1,1,1,105,385,29.4712,11.78848,17.68272,10,106,0,0,9,1,0,0,0,0,4,0,0.0,0.0,1,1,48.0,9.1056,0.0569,0.333
101037,3619,1,1,1,115,426,30.6447,12.25788,18.38682,37,119,6,0,22,2,0,7,0,0,4,0,0.0,0.0,1,1,86.0,12.4091,0.3869,0.333
101038,3619,1,1,1,77,273,16.8708,6.74832,10.12248,25,82,0,4,17,4,0,0,0,0,4,0,0.0,0.0,1,1,46.0,8.8217,0.0544,0.333
101039,3619,1,1,1,73,262,24.5996,9.83984,14.759759999999998,64,54,10,0,16,34,4,0,0,0,4,0,0.0,0.0,1,1,116.0,11.7248,0.0514,0.333
101040,3704,1,1,1,0,0,130.7285,52.2914,78.4371,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,6.0,1.9756,0.0749,0.333
101041,3705,1,1,1,108,290,16.0616,6.42464,9.636959999999998,28,48,11,10,4,1,2,0,0,0,4,0,0.0,0.0,1,1,101.0,10.2774,0.0565,0.333
101042,3705,1,1,1,63,176,13.5311,5.41244,8.11866,4,42,0,0,3,1,0,0,0,0,4,0,0.0,0.0,1,1,50.0,13.9676,0.0861,0.333
101043,3796,1,1,1,19,45,5.4218,2.16872,3.25308,0,12,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,87.0,13.6781,0.2019,0.333
101044,3796,1,1,1,258,669,67.4008,26.960320000000003,40.44048,27,128,0,22,0,5,0,0,0,0,4,0,0.0,0.0,1,1,47.0,17.8627,0.0,0.333
101045,3687,1,1,1,0,0,108.3248,43.32992,64.99488,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,16.0,3.8196,2.9297,0.333
101046,3687,1,1,1,150,395,6.6099,2.64396,3.96594,25,90,0,20,3,2,0,0,0,0,4,0,0.0,0.0,1,1,33.0,7.2188,3.3663,0.333
101047,3705,1,1,1,26,64,5.2162,2.08648,3.12972,3,8,0,0,3,0,0,0,0,0,4,0,0.0,0.0,1,1,89.0,12.4041,0.0788,0.333
101048,3705,1,1,1,119,320,23.4151,9.36604,14.04906,20,59,0,0,18,2,0,0,0,0,4,0,0.0,0.0,1,1,95.0,12.6728,0.0713,0.333
101049,3705,1,1,1,23,68,5.1464,2.05856,3.08784,11,7,0,5,6,0,0,0,0,0,4,0,0.0,0.0,1,1,90.0,11.3244,0.0664,0.333
101050,3705,1,1,1,39,98,9.9238,3.96952,5.95428,4,17,0,0,3,1,0,0,0,0,4,0,0.0,0.0,1,1,98.0,10.9024,0.1268,0.333
101051,3796,1,1,1,95,249,20.6386,8.25544,12.38316,7,36,0,0,6,1,0,0,0,0,4,0,0.0,0.0,1,1,109.0,10.0766,0.5159,0.333
101052,3796,1,1,1,9,33,1.6155,0.6462,0.9693,0,6,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,81.0,10.3844,0.1135,0.333
101053,3796,1,1,1,20,45,3.1382,1.25528,1.88292,0,8,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,87.0,10.4735,0.6719,0.333
101054,3796,1,1,1,32,66,6.3507,2.54028,3.81042,0,14,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,101.0,9.2905,1.2825,0.333
101055,3796,1,1,1,89,222,23.8585,9.5434,14.3151,13,40,0,0,12,1,0,0,0,0,4,0,0.0,0.0,1,1,79.0,9.7215,0.7282,0.333
101056,3796,1,1,1,14,34,2.969,1.1876,1.7814,0,2,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,1,101.0,9.2905,1.2825,0.333
101057,3849,1,1,1,0,0,20.6559,8.26236,12.39354,34,0,29,2,0,2,0,1,0,0,4,7,0.0,0.0,1,1,102.0,9.2065,1.4675,0.333
101058,3849,1,1,1,650,1761,37.7191,15.08764,22.63146,31,301,0,0,22,9,0,0,0,0,4,0,0.0,0.0,1,1,19.0,11.3615,0.4436,0.333
101059,3849,1,1,1,0,0,11.738,4.6952,7.0428,401,0,86,30,285,0,0,0,0,0,4,0,0.0,0.0,1,1,90.0,8.4959,1.4681,0.333
101060,3849,1,1,1,0,0,35.9526,14.38104,21.57156,610,0,106,497,0,1,0,6,0,0,4,0,0.0,0.0,1,1,62.0,13.464,2.2532,0.333
101061,3093,1,1,1,60,147,93.1826,37.27304,55.90955999999999,10,21,0,9,0,1,0,0,0,0,4,0,0.0,0.0,1,1,3.0,1.5775,0.0,0.333
101062,3093,1,1,1,77,219,49.1296,19.651840000000004,29.47776,6,34,0,2,3,1,0,0,0,0,4,0,0.0,0.0,1,1,16.0,8.529,0.0,0.333
101063,3098,1,1,1,52,136,62.7288,25.091520000000003,37.63728,6,26,0,2,3,1,0,0,0,0,4,0,0.0,0.0,1,1,23.0,6.7719,4.5696,0.333
101064,3093,1,1,1,40,109,131.7225,52.689,79.03349999999999,6,18,0,2,3,1,0,0,0,0,4,0,0.0,0.0,1,1,9.0,1.0776,0.0,0.333
101065,3098,1,1,1,173,637,18.1162,7.24648,10.86972,4,189,0,2,0,2,0,0,1,1,4,0,0.0,0.0,1,1,15.0,33.6947,12.4,0.333
101066,3131,1,1,1,120,330,28.6151,11.446040000000002,17.16906,4,39,0,2,0,2,0,0,0,0,4,0,0.0,0.0,1,1,26.0,7.8285,0.0,0.333
101067,3093,1,1,1,43,110,71.5034,28.60136,42.90204,8,19,0,7,0,1,0,0,0,0,4,0,0.0,0.0,1,1,9.0,1.0776,0.0,0.333
101068,3131,1,1,1,63,163,24.5982,9.83928,14.758919999999998,4,19,0,0,3,1,0,0,0,0,4,0,0.0,0.0,1,1,30.0,15.6265,0.0937,0.333
101069,3131,1,1,1,0,0,8.976,3.5904000000000007,5.3856,43,0,0,0,43,0,0,0,0,0,4,0,0.0,0.0,1,1,50.0,15.848,5.5594,0.333
101070,3176,1,1,1,156,616,15.6277,6.251080000000001,9.37662,10110,210,382,12,9697,19,0,0,1,1,4,0,310.25,54.75,1,1,69.0,15.3108,4.3421,0.333
101071,3176,1,1,1,16,72,6.6608,2.66432,3.99648,91,23,91,0,0,0,0,0,2,2,4,0,0.0,0.0,1,1,80.0,13.5024,3.7461,0.333
101072,3176,1,1,1,0,0,4.2368,1.69472,2.54208,0,0,0,0,0,0,0,0,2,2,4,0,0.0,0.0,1,1,90.0,13.177,3.1977,0.333
101073,3176,1,1,1,491,1457,14.5005,5.8002,8.7003,113,282,18,88,0,7,0,0,1,1,4,0,0.0,0.0,1,1,72.0,16.2408,3.9079,0.333
101074,3112,1,1,1,0,0,120.4015,48.1606,72.2409,207,0,165,20,1,21,0,0,1,1,4,0,29744.05,5248.95,1,1,53.0,13.8777,5.094,0.333
101075,3112,1,1,1,0,0,18.0936,7.237439999999999,10.85616,0,0,0,0,0,0,0,0,1,1,4,0,0.0,0.0,1,1,44.0,11.5003,3.4986,0.333
101076,3098,1,1,1,0,588,8.7812,3.51248,5.26872,0,272,0,0,0,0,0,0,1,1,4,0,0.0,0.0,1,1,31.0,14.994,4.6779,0.333
101077,3131,1,1,1,0,0,38.1991,15.27964,22.91946,1432,0,969,463,0,0,0,0,0,0,4,0,929.9,164.1,1,1,53.0,15.9869,4.4573,0.333
101078,3278,1,1,1,221,517,7.5828,3.0331200000000003,4.54968,114,89,84,10,17,3,0,0,1,1,4,0,0.0,0.0,1,1,176.0,21.5214,0.9343,0.333
101079,3339,1,1,1,127,291,6.6808,2.67232,4.00848,14,49,1,1,10,2,0,0,0,0,4,0,0.0,0.0,1,1,194.0,29.4906,1.4578,0.333
