MAZ,TAP,walkTime,dist,mmTime,mmCost,mtTime,mtCost,mmGenTime,mtGenTime,minTime
100665,1558,18.989,0.94945,14.7978,1.4176480000000002,999.0,999.0,80.468392,999.0,18.989
100665,1559,12.403,0.62015,13.4806,1.206896,999.0,999.0,78.308184,999.0,12.403
100665,1562,15.636,0.7817999999999999,14.1272,1.310352,999.0,999.0,79.368608,999.0,15.636
100665,1602,19.039,0.95195,14.8078,1.419248,999.0,999.0,80.484792,999.0,19.039
100665,1603,12.661,0.63305,13.5322,1.215152,999.0,999.0,78.392808,999.0,12.661
100665,1604,7.671,0.38355,12.5342,1.055472,999.0,999.0,76.756088,999.0,7.671
100665,1606,2.673,0.13365,11.5346,0.8955360000000001,999.0,999.0,75.116744,999.0,2.673
100665,1607,10.928,0.5464,13.1856,1.159696,999.0,999.0,77.82438400000001,999.0,10.928
100665,1608,10.345,0.51725,13.069,1.14104,999.0,999.0,77.63316,999.0,10.345
100665,1611,11.372,0.5686,13.2744,1.173904,999.0,999.0,77.970016,999.0,11.372
100665,1612,17.553,0.87765,14.5106,1.371696,999.0,999.0,79.997384,999.0,17.553
100665,1651,15.215,0.76075,14.043,1.29688,999.0,999.0,79.23052,999.0,15.215
100665,1652,10.935,0.5467500000000001,13.187,1.15992,999.0,999.0,77.82668000000001,999.0,10.935
100665,1653,17.392,0.8695999999999999,14.4784,1.366544,999.0,999.0,79.944576,999.0,17.392
100665,1658,19.01,0.9505,14.802,1.41832,999.0,999.0,80.47528,999.0,19.01
100665,1665,18.763,0.93815,14.7526,1.410416,999.0,999.0,80.39426399999999,999.0,18.763
100665,1748,17.803,0.89015,14.5606,1.379696,999.0,999.0,80.079384,999.0,17.803
100666,1238,10.663,0.53315,13.1326,1.151216,999.0,999.0,77.737464,999.0,10.663
100666,1333,16.352999999999998,0.8176499999999999,14.2706,1.333296,999.0,999.0,79.603784,999.0,16.352999999999998
100666,1558,15.159,0.75795,14.0318,1.295088,999.0,999.0,79.212152,999.0,15.159
100666,1559,9.002,0.4501,12.8004,1.0980640000000002,999.0,999.0,77.192656,999.0,9.002
100666,1562,13.239,0.66195,13.6478,1.233648,999.0,999.0,78.582392,999.0,13.239
100666,1603,13.905,0.6952499999999999,13.781,1.25496,999.0,999.0,78.80084,999.0,13.905
100666,1604,8.915,0.44575,12.783,1.09528,999.0,999.0,77.16412,999.0,8.915
100666,1606,6.466,0.3233,12.2932,1.016912,999.0,999.0,76.360848,999.0,6.466
100666,1607,14.720999999999998,0.7360499999999999,13.9442,1.281072,999.0,999.0,79.068488,999.0,14.720999999999998
100666,1608,14.138,0.7069,13.8276,1.262416,999.0,999.0,78.877264,999.0,14.138
100666,1611,15.165,0.75825,14.033,1.29528,999.0,999.0,79.21412000000001,999.0,15.165
100666,1651,16.459,0.82295,14.2918,1.336688,999.0,999.0,79.638552,999.0,16.459
100666,1652,14.728,0.7363999999999999,13.9456,1.281296,999.0,999.0,79.070784,999.0,14.728
100667,1238,3.285,0.16425,11.657,0.91512,999.0,999.0,75.31748,999.0,3.285
100667,1333,7.473,0.37365,12.4946,1.049136,999.0,999.0,76.69114400000001,999.0,7.473
100667,1559,17.079,0.85395,14.4158,1.356528,999.0,999.0,79.84191200000001,999.0,17.079
100667,1562,15.83,0.7915,14.166,1.31656,999.0,999.0,79.43224000000001,999.0,15.83
100667,1602,18.861,0.94305,14.7722,1.413552,999.0,999.0,80.42640800000001,999.0,18.861
100667,1603,12.472,0.6236,13.4944,1.209104,999.0,999.0,78.330816,999.0,12.472
100667,1604,7.485,0.37425,12.497,1.04952,999.0,999.0,76.69508,999.0,7.485
100667,1605,16.182000000000002,0.8091000000000002,14.2364,1.327824,999.0,999.0,79.547696,999.0,16.182000000000002
100667,1606,2.491,0.12455,11.4982,0.8897120000000001,999.0,999.0,75.05704800000001,999.0,2.491
100667,1607,5.779,0.28895,12.1558,0.994928,999.0,999.0,76.135512,999.0,5.779
100667,1608,5.196000000000001,0.2598,12.0392,0.976272,999.0,999.0,75.944288,999.0,5.196000000000001
100667,1611,6.223,0.31115,12.2446,1.009136,999.0,999.0,76.281144,999.0,6.223
100667,1612,12.4,0.62,13.48,1.2068,999.0,999.0,78.3072,999.0,12.4
100667,1651,14.968,0.7484,13.9936,1.288976,999.0,999.0,79.14950400000001,999.0,14.968
100667,1652,10.753,0.53765,13.1506,1.154096,999.0,999.0,77.76698400000001,999.0,10.753
100667,1653,12.243,0.61215,13.4486,1.2017760000000002,999.0,999.0,78.25570400000001,999.0,12.243
100667,1658,13.923,0.69615,13.7846,1.2555360000000002,999.0,999.0,78.80674400000001,999.0,13.923
100667,1660,19.519,0.97595,14.9038,1.434608,999.0,999.0,80.642232,999.0,19.519
100667,1665,18.516,0.9258,14.7032,1.4025120000000002,999.0,999.0,80.313248,999.0,18.516
100667,1694,17.628,0.8814,14.5256,1.3740960000000002,999.0,999.0,80.021984,999.0,17.628
100667,1748,12.717,0.63585,13.5434,1.216944,999.0,999.0,78.411176,999.0,12.717
100668,1238,4.174,0.2086999999999999,11.8348,0.943568,999.0,999.0,75.609072,999.0,4.174
100668,1333,3.108,0.1554,11.6216,0.909456,999.0,999.0,75.259424,999.0,3.108
100668,1562,16.801,0.84005,14.3602,1.347632,999.0,999.0,79.750728,999.0,16.801
100668,1603,16.918,0.8459,14.3836,1.351376,999.0,999.0,79.789104,999.0,16.918
100668,1604,11.966,0.5982999999999999,13.3932,1.192912,999.0,999.0,78.164848,999.0,11.966
100668,1605,17.023,0.85115,14.4046,1.354736,999.0,999.0,79.823544,999.0,17.023
100668,1606,6.857,0.34285,12.3714,1.029424,999.0,999.0,76.489096,999.0,6.857
100668,1607,6.747000000000001,0.33735,12.3494,1.025904,999.0,999.0,76.45301599999999,999.0,6.747000000000001
100668,1608,3.318,0.1659,11.6636,0.916176,999.0,999.0,75.328304,999.0,3.318
100668,1611,7.049,0.35245,12.4098,1.035568,999.0,999.0,76.55207200000001,999.0,7.049
100668,1612,13.293,0.66465,13.6586,1.235376,999.0,999.0,78.600104,999.0,13.293
100668,1651,14.117,0.7058500000000001,13.8234,1.2617440000000002,999.0,999.0,78.870376,999.0,14.117
100668,1652,8.469,0.42345,12.6938,1.0810080000000002,999.0,999.0,77.017832,999.0,8.469
100668,1653,9.803,0.49015,12.9606,1.123696,999.0,999.0,77.455384,999.0,9.803
100668,1658,9.558,0.4779,12.9116,1.115856,999.0,999.0,77.375024,999.0,9.558
100668,1660,15.153,0.7576499999999999,14.0306,1.294896,999.0,999.0,79.210184,999.0,15.153
100668,1665,17.664,0.8832000000000001,14.5328,1.375248,999.0,999.0,80.033792,999.0,17.664
100668,1694,13.263,0.66315,13.6526,1.234416,999.0,999.0,78.59026399999999,999.0,13.263
100668,1748,8.352,0.4176,12.6704,1.077264,999.0,999.0,76.979456,999.0,8.352
100669,1238,5.016,0.2508,12.0032,0.970512,999.0,999.0,75.885248,999.0,5.016
100669,1333,3.83,0.1915,11.766,0.93256,999.0,999.0,75.49624,999.0,3.83
100669,1562,17.555999999999997,0.8777999999999999,14.5112,1.371792,999.0,999.0,79.998368,999.0,17.555999999999997
100669,1603,16.188,0.8093999999999999,14.2376,1.328016,999.0,999.0,79.549664,999.0,16.188
100669,1604,11.237,0.56185,13.2474,1.169584,999.0,999.0,77.925736,999.0,11.237
100669,1605,17.753,0.88765,14.5506,1.3780960000000002,999.0,999.0,80.062984,999.0,17.753
100669,1606,6.242999999999999,0.31215,12.2486,1.009776,999.0,999.0,76.28770399999999,999.0,6.242999999999999
100669,1607,7.508999999999999,0.3754499999999999,12.5018,1.050288,999.0,999.0,76.702952,999.0,7.508999999999999
100669,1608,4.047,0.2023499999999999,11.8094,0.939504,999.0,999.0,75.567416,999.0,4.047
100669,1611,7.778,0.3888999999999999,12.5556,1.058896,999.0,999.0,76.791184,999.0,7.778
100669,1612,14.022,0.7011000000000001,13.8044,1.258704,999.0,999.0,78.839216,999.0,14.022
100669,1651,13.387,0.66935,13.6774,1.238384,999.0,999.0,78.63093599999999,999.0,13.387
100669,1652,7.739,0.38695,12.5478,1.057648,999.0,999.0,76.778392,999.0,7.739
100669,1653,10.533,0.52665,13.1066,1.147056,999.0,999.0,77.694824,999.0,10.533
100669,1658,10.288,0.5144,13.0576,1.139216,999.0,999.0,77.614464,999.0,10.288
100669,1660,15.883,0.7941499999999999,14.1766,1.318256,999.0,999.0,79.449624,999.0,15.883
100669,1665,16.934,0.8467,14.3868,1.3518880000000002,999.0,999.0,79.794352,999.0,16.934
100669,1694,13.993,0.69965,13.7986,1.257776,999.0,999.0,78.82970399999999,999.0,13.993
100669,1748,9.081,0.4540499999999999,12.8162,1.100592,999.0,999.0,77.218568,999.0,9.081
100670,1238,8.845,0.44225,12.769,1.0930400000000002,999.0,999.0,77.14116,999.0,8.845
100670,1333,2.881,0.14405,11.5762,0.902192,999.0,999.0,75.184968,999.0,2.881
100670,1603,17.137,0.85685,14.4274,1.358384,999.0,999.0,79.86093600000001,999.0,17.137
100670,1604,12.185,0.6092500000000001,13.437,1.19992,999.0,999.0,78.23668,999.0,12.185
100670,1606,7.192,0.3596,12.4384,1.0401440000000002,999.0,999.0,76.598976,999.0,7.192
100670,1607,11.339,0.5669500000000001,13.2678,1.172848,999.0,999.0,77.959192,999.0,11.339
100670,1608,7.877000000000001,0.39385,12.5754,1.062064,999.0,999.0,76.823656,999.0,7.877000000000001
100670,1611,11.608,0.5803999999999999,13.3216,1.181456,999.0,999.0,78.047424,999.0,11.608
100670,1612,17.852,0.8926000000000001,14.5704,1.3812640000000005,999.0,999.0,80.095456,999.0,17.852
100670,1651,9.663,0.48315,12.9326,1.1192160000000002,999.0,999.0,77.409464,999.0,9.663
100670,1652,3.921,0.19605,11.7842,0.935472,999.0,999.0,75.526088,999.0,3.921
100670,1653,9.924,0.4962,12.9848,1.127568,999.0,999.0,77.495072,999.0,9.924
100670,1658,9.678,0.4838999999999999,12.9356,1.119696,999.0,999.0,77.414384,999.0,9.678
100670,1660,15.274,0.7637,14.0548,1.298768,999.0,999.0,79.249872,999.0,15.274
100670,1665,13.211,0.66055,13.6422,1.232752,999.0,999.0,78.573208,999.0,13.211
100670,1681,19.945,0.99725,14.989,1.4482400000000002,999.0,999.0,80.78196,999.0,19.945
100670,1694,13.383,0.6691499999999999,13.6766,1.238256,999.0,999.0,78.629624,999.0,13.383
100670,1748,8.472000000000001,0.4236000000000001,12.6944,1.081104,999.0,999.0,77.018816,999.0,8.472000000000001
100671,1238,6.559,0.32795,12.3118,1.019888,999.0,999.0,76.391352,999.0,6.559
100671,1333,0.715,0.03575,11.143,0.8328800000000001,999.0,999.0,74.47452,999.0,0.715
100671,1562,19.186,0.9593,14.8372,1.423952,999.0,999.0,80.533008,999.0,19.186
100671,1603,19.303,0.96515,14.8606,1.427696,999.0,999.0,80.571384,999.0,19.303
100671,1604,14.352,0.7176,13.8704,1.269264,999.0,999.0,78.947456,999.0,14.352
100671,1605,19.409,0.97045,14.8818,1.431088,999.0,999.0,80.60615200000001,999.0,19.409
100671,1606,9.246,0.4623,12.8492,1.1058720000000002,999.0,999.0,77.272688,999.0,9.246
100671,1607,9.132,0.4566,12.8264,1.102224,999.0,999.0,77.235296,999.0,9.132
100671,1608,5.702999999999999,0.2851499999999999,12.1406,0.992496,999.0,999.0,76.110584,999.0,5.702999999999999
100671,1611,9.434,0.4716999999999999,12.8868,1.111888,999.0,999.0,77.334352,999.0,9.434
100671,1612,15.678,0.7838999999999999,14.1356,1.311696,999.0,999.0,79.382384,999.0,15.678
100671,1651,11.83,0.5915,13.366,1.18856,999.0,999.0,78.12024,999.0,11.83
100671,1652,6.087000000000001,0.30435,12.2174,1.004784,999.0,999.0,76.236536,999.0,6.087000000000001
100671,1653,7.769,0.38845,12.5538,1.058608,999.0,999.0,76.788232,999.0,7.769
100671,1658,7.524,0.3762,12.5048,1.050768,999.0,999.0,76.70787200000001,999.0,7.524
100671,1660,13.119000000000002,0.65595,13.6238,1.229808,999.0,999.0,78.543032,999.0,13.119000000000002
100671,1662,18.113,0.90565,14.6226,1.3896160000000002,999.0,999.0,80.18106399999999,999.0,18.113
100671,1665,15.377,0.76885,14.0754,1.302064,999.0,999.0,79.28365600000001,999.0,15.377
100671,1694,11.228,0.5614,13.2456,1.169296,999.0,999.0,77.92278400000001,999.0,11.228
100671,1695,18.244,0.9122,14.6488,1.393808,999.0,999.0,80.224032,999.0,18.244
100671,1748,6.317,0.31585,12.2634,1.0121440000000002,999.0,999.0,76.311976,999.0,6.317
100672,1238,9.055,0.45275,12.811,1.09976,999.0,999.0,77.21003999999999,999.0,9.055
100672,1333,3.21,0.1605,11.642,0.91272,999.0,999.0,75.29288,999.0,3.21
100672,1604,16.778,0.8389,14.3556,1.346896,999.0,999.0,79.743184,999.0,16.778
100672,1606,11.849,0.59245,13.3698,1.189168,999.0,999.0,78.126472,999.0,11.849
100672,1607,10.653,0.53265,13.1306,1.150896,999.0,999.0,77.734184,999.0,10.653
100672,1608,8.199,0.40995,12.6398,1.072368,999.0,999.0,76.929272,999.0,8.199
100672,1611,12.018,0.6009,13.4036,1.194576,999.0,999.0,78.181904,999.0,12.018
100672,1612,18.185,0.90925,14.637,1.39192,999.0,999.0,80.20468,999.0,18.185
100672,1651,9.342,0.4671,12.8684,1.1089440000000002,999.0,999.0,77.304176,999.0,9.342
100672,1652,3.595,0.17975,11.719,0.92504,999.0,999.0,75.41916,999.0,3.595
100672,1653,5.266,0.2633,12.0532,0.978512,999.0,999.0,75.967248,999.0,5.266
100672,1658,5.021,0.25105,12.0042,0.970672,999.0,999.0,75.886888,999.0,5.021
100672,1660,10.616,0.5307999999999999,13.1232,1.149712,999.0,999.0,77.722048,999.0,10.616
100672,1662,15.61,0.7805,14.122,1.30952,999.0,999.0,79.36008,999.0,15.61
100672,1665,12.89,0.6445000000000001,13.578,1.22248,999.0,999.0,78.46791999999999,999.0,12.89
100672,1681,19.624,0.9812,14.9248,1.437968,999.0,999.0,80.676672,999.0,19.624
100672,1694,8.726,0.4363,12.7452,1.089232,999.0,999.0,77.102128,999.0,8.726
100672,1695,15.741,0.78705,14.1482,1.3137120000000002,999.0,999.0,79.403048,999.0,15.741
100672,1748,3.814,0.1906999999999999,11.7628,0.932048,999.0,999.0,75.490992,999.0,3.814
100673,1238,9.556,0.4778,12.9112,1.115792,999.0,999.0,77.374368,999.0,9.556
100673,1333,3.592,0.1796,11.7184,0.924944,999.0,999.0,75.418176,999.0,3.592
100673,1603,16.43,0.8215,14.286,1.33576,999.0,999.0,79.62904,999.0,16.43
100673,1604,11.479,0.5739500000000001,13.2958,1.1773280000000002,999.0,999.0,78.005112,999.0,11.479
100673,1606,6.485,0.32425,12.297,1.0175200000000002,999.0,999.0,76.36708,999.0,6.485
100673,1607,12.05,0.6025,13.41,1.1956000000000002,999.0,999.0,78.19239999999999,999.0,12.05
100673,1608,8.588,0.4293999999999999,12.7176,1.084816,999.0,999.0,77.056864,999.0,8.588
100673,1611,12.319,0.61595,13.4638,1.204208,999.0,999.0,78.280632,999.0,12.319
100673,1612,18.563,0.92815,14.7126,1.404016,999.0,999.0,80.328664,999.0,18.563
100673,1651,8.953,0.44765,12.7906,1.096496,999.0,999.0,77.17658399999999,999.0,8.953
100673,1652,3.21,0.1605,11.642,0.91272,999.0,999.0,75.29288,999.0,3.21
100673,1653,10.634,0.5317000000000001,13.1268,1.1502880000000002,999.0,999.0,77.727952,999.0,10.634
100673,1658,10.389,0.5194500000000001,13.0778,1.142448,999.0,999.0,77.647592,999.0,10.389
100673,1660,15.984000000000002,0.7992000000000001,14.1968,1.321488,999.0,999.0,79.482752,999.0,15.984000000000002
100673,1665,12.5,0.625,13.5,1.21,999.0,999.0,78.34,999.0,12.5
100673,1681,19.235,0.96175,14.847,1.42552,999.0,999.0,80.54908,999.0,19.235
100673,1694,14.094,0.7047000000000001,13.8188,1.261008,999.0,999.0,78.862832,999.0,14.094
100673,1748,9.183,0.45915,12.8366,1.103856,999.0,999.0,77.252024,999.0,9.183
100674,1238,9.668,0.4833999999999999,12.9336,1.119376,999.0,999.0,77.411104,999.0,9.668
100674,1333,8.631,0.43155,12.7262,1.086192,999.0,999.0,77.070968,999.0,8.631
100674,1559,16.884,0.8442000000000001,14.3768,1.3502880000000002,999.0,999.0,79.777952,999.0,16.884
100674,1601,19.46,0.973,14.892,1.4327200000000002,999.0,999.0,80.62288000000001,999.0,19.46
100674,1602,16.599,0.82995,14.3198,1.341168,999.0,999.0,79.684472,999.0,16.599
100674,1603,11.387,0.56935,13.2774,1.174384,999.0,999.0,77.974936,999.0,11.387
100674,1604,6.435,0.32175,12.287,1.01592,999.0,999.0,76.35068,999.0,6.435
100674,1606,3.891,0.19455,11.7782,0.934512,999.0,999.0,75.516248,999.0,3.891
100674,1607,12.161,0.60805,13.4322,1.199152,999.0,999.0,78.228808,999.0,12.161
100674,1608,8.849,0.44245,12.7698,1.093168,999.0,999.0,77.142472,999.0,8.849
100674,1611,12.579,0.62895,13.5158,1.212528,999.0,999.0,78.36591200000001,999.0,12.579
100674,1612,18.824,0.9412,14.7648,1.412368,999.0,999.0,80.414272,999.0,18.824
100674,1651,8.586,0.4293,12.7172,1.0847520000000002,999.0,999.0,77.056208,999.0,8.586
100674,1652,6.82,0.341,12.364,1.02824,999.0,999.0,76.47696,999.0,6.82
100674,1653,15.334,0.7667,14.0668,1.300688,999.0,999.0,79.269552,999.0,15.334
100674,1658,15.089,0.7544500000000001,14.0178,1.2928480000000002,999.0,999.0,79.189192,999.0,15.089
100674,1665,12.133,0.6066499999999999,13.4266,1.198256,999.0,999.0,78.219624,999.0,12.133
100674,1681,18.868,0.9434,14.7736,1.413776,999.0,999.0,80.428704,999.0,18.868
100674,1694,18.794,0.9397,14.7588,1.4114080000000002,999.0,999.0,80.404432,999.0,18.794
100674,1748,13.882,0.6940999999999999,13.7764,1.254224,999.0,999.0,78.793296,999.0,13.882
100675,1238,9.887,0.49435,12.9774,1.126384,999.0,999.0,77.482936,999.0,9.887
100675,1333,8.85,0.4425,12.77,1.0932,999.0,999.0,77.1428,999.0,8.85
100675,1559,16.676,0.8337999999999999,14.3352,1.343632,999.0,999.0,79.709728,999.0,16.676
100675,1601,19.241,0.96205,14.8482,1.425712,999.0,999.0,80.55104800000001,999.0,19.241
100675,1602,16.379,0.8189500000000001,14.2758,1.334128,999.0,999.0,79.612312,999.0,16.379
100675,1603,11.168,0.5584,13.2336,1.167376,999.0,999.0,77.903104,999.0,11.168
100675,1604,6.216,0.3108,12.2432,1.008912,999.0,999.0,76.278848,999.0,6.216
100675,1606,4.11,0.2055,11.822,0.94152,999.0,999.0,75.58808,999.0,4.11
100675,1607,12.380999999999998,0.6190499999999999,13.4762,1.206192,999.0,999.0,78.300968,999.0,12.380999999999998
100675,1608,9.068,0.4533999999999999,12.8136,1.100176,999.0,999.0,77.214304,999.0,9.068
100675,1611,12.799,0.63995,13.5598,1.2195680000000002,999.0,999.0,78.438072,999.0,12.799
100675,1612,19.043,0.95215,14.8086,1.4193760000000002,999.0,999.0,80.486104,999.0,19.043
100675,1651,8.366,0.4183,12.6732,1.077712,999.0,999.0,76.984048,999.0,8.366
100675,1652,7.04,0.352,12.408,1.03528,999.0,999.0,76.54912,999.0,7.04
100675,1653,15.553,0.77765,14.1106,1.307696,999.0,999.0,79.341384,999.0,15.553
100675,1658,15.308,0.7654,14.0616,1.299856,999.0,999.0,79.261024,999.0,15.308
100675,1665,11.914,0.5957000000000001,13.3828,1.191248,999.0,999.0,78.147792,999.0,11.914
100675,1681,18.648,0.9324,14.7296,1.406736,999.0,999.0,80.356544,999.0,18.648
100675,1694,19.013,0.95065,14.8026,1.418416,999.0,999.0,80.476264,999.0,19.013
100675,1748,14.102,0.7051000000000001,13.8204,1.2612640000000002,999.0,999.0,78.865456,999.0,14.102
100676,1238,14.761,0.73805,13.9522,1.282352,999.0,999.0,79.081608,999.0,14.761
100676,1333,8.956,0.4478,12.7912,1.096592,999.0,999.0,77.17756800000001,999.0,8.956
100676,1531,19.732,0.9866,14.9464,1.441424,999.0,999.0,80.712096,999.0,19.732
100676,1603,15.257,0.76285,14.0514,1.298224,999.0,999.0,79.244296,999.0,15.257
100676,1604,11.024,0.5512,13.2048,1.162768,999.0,999.0,77.855872,999.0,11.024
100676,1606,8.984,0.4492,12.7968,1.097488,999.0,999.0,77.186752,999.0,8.984
100676,1607,17.254,0.8627,14.4508,1.3621280000000002,999.0,999.0,79.89931200000001,999.0,17.254
100676,1608,13.941,0.69705,13.7882,1.256112,999.0,999.0,78.812648,999.0,13.941
100676,1611,17.672,0.8836,14.5344,1.375504,999.0,999.0,80.036416,999.0,17.672
100676,1651,3.588,0.1794,11.7176,0.924816,999.0,999.0,75.416864,999.0,3.588
100676,1652,2.1590000000000003,0.10795,11.4318,0.8790880000000001,999.0,999.0,74.948152,999.0,2.1590000000000003
100676,1653,11.02,0.5509999999999999,13.204,1.16264,999.0,999.0,77.85455999999999,999.0,11.02
100676,1658,10.775,0.5387500000000001,13.155,1.1548,999.0,999.0,77.77420000000001,999.0,10.775
100676,1660,16.37,0.8185,14.274,1.33384,999.0,999.0,79.60936000000001,999.0,16.37
100676,1665,7.135,0.35675,12.427,1.03832,999.0,999.0,76.58028,999.0,7.135
100676,1680,18.175,0.90875,14.635,1.3916,999.0,999.0,80.2014,999.0,18.175
100676,1681,13.87,0.6935,13.774,1.25384,999.0,999.0,78.78936,999.0,13.87
100676,1694,14.48,0.724,13.896,1.27336,999.0,999.0,78.98944,999.0,14.48
100676,1748,9.568,0.4784,12.9136,1.116176,999.0,999.0,77.378304,999.0,9.568
100677,1238,10.829,0.54145,13.1658,1.156528,999.0,999.0,77.791912,999.0,10.829
100677,1333,5.024,0.2512,12.0048,0.970768,999.0,999.0,75.887872,999.0,5.024
100677,1603,14.998,0.7499,13.9996,1.289936,999.0,999.0,79.159344,999.0,14.998
100677,1604,10.046,0.5023,13.0092,1.131472,999.0,999.0,77.535088,999.0,10.046
100677,1606,5.052,0.2526,12.0104,0.971664,999.0,999.0,75.897056,999.0,5.052
100677,1607,13.322,0.6661,13.6644,1.236304,999.0,999.0,78.609616,999.0,13.322
100677,1608,10.009,0.5004500000000001,13.0018,1.1302880000000002,999.0,999.0,77.522952,999.0,10.009
100677,1611,13.74,0.687,13.748,1.24968,999.0,999.0,78.74672000000001,999.0,13.74
100677,1612,19.984,0.9992,14.9968,1.449488,999.0,999.0,80.794752,999.0,19.984
100677,1651,7.52,0.376,12.504,1.05064,999.0,999.0,76.70656,999.0,7.52
100677,1652,3.21,0.1605,11.642,0.91272,999.0,999.0,75.29288,999.0,3.21
100677,1653,12.071,0.60355,13.4142,1.196272,999.0,999.0,78.199288,999.0,12.071
100677,1658,11.826,0.5912999999999999,13.3652,1.1884320000000002,999.0,999.0,78.118928,999.0,11.826
100677,1660,17.421,0.87105,14.4842,1.367472,999.0,999.0,79.954088,999.0,17.421
100677,1665,11.067,0.55335,13.2134,1.164144,999.0,999.0,77.86997600000001,999.0,11.067
100677,1681,17.802,0.8901,14.5604,1.379664,999.0,999.0,80.07905600000001,999.0,17.802
100677,1694,15.531,0.77655,14.1062,1.3069920000000002,999.0,999.0,79.334168,999.0,15.531
100677,1748,10.619000000000002,0.53095,13.1238,1.1498080000000002,999.0,999.0,77.723032,999.0,10.619000000000002
100678,1238,13.324000000000002,0.6662000000000001,13.6648,1.236368,999.0,999.0,78.61027200000001,999.0,13.324000000000002
100678,1333,7.516,0.3758,12.5032,1.050512,999.0,999.0,76.705248,999.0,7.516
100678,1603,16.702,0.8351000000000001,14.3404,1.344464,999.0,999.0,79.718256,999.0,16.702
100678,1604,12.468,0.6234,13.4936,1.208976,999.0,999.0,78.329504,999.0,12.468
100678,1606,7.547000000000001,0.37735,12.5094,1.051504,999.0,999.0,76.715416,999.0,7.547000000000001
100678,1607,14.963,0.74815,13.9926,1.2888160000000002,999.0,999.0,79.147864,999.0,14.963
100678,1608,12.501,0.62505,13.5002,1.210032,999.0,999.0,78.340328,999.0,12.501
100678,1611,16.232,0.8116,14.2464,1.329424,999.0,999.0,79.564096,999.0,16.232
100678,1651,5.032,0.2516,12.0064,0.971024,999.0,999.0,75.890496,999.0,5.032
100678,1652,0.715,0.03575,11.143,0.8328800000000001,999.0,999.0,74.47452,999.0,0.715
100678,1653,9.576,0.4788,12.9152,1.116432,999.0,999.0,77.380928,999.0,9.576
100678,1658,9.331,0.4665499999999999,12.8662,1.108592,999.0,999.0,77.300568,999.0,9.331
100678,1660,14.925999999999998,0.7463,13.9852,1.287632,999.0,999.0,79.135728,999.0,14.925999999999998
100678,1662,19.92,0.996,14.984,1.4474400000000005,999.0,999.0,80.77376000000001,999.0,19.92
100678,1665,8.58,0.429,12.716,1.0845600000000002,999.0,999.0,77.05424,999.0,8.58
100678,1680,19.619,0.98095,14.9238,1.437808,999.0,999.0,80.675032,999.0,19.619
100678,1681,15.314,0.7657,14.0628,1.300048,999.0,999.0,79.262992,999.0,15.314
100678,1694,13.036,0.6517999999999999,13.6072,1.227152,999.0,999.0,78.51580799999999,999.0,13.036
100678,1748,8.124,0.4062,12.6248,1.069968,999.0,999.0,76.904672,999.0,8.124
100679,1238,8.839,0.44195,12.7678,1.092848,999.0,999.0,77.13919200000001,999.0,8.839
100679,1333,13.104,0.6552,13.6208,1.2293280000000002,999.0,999.0,78.538112,999.0,13.104
100679,1551,15.605,0.78025,14.121,1.30936,999.0,999.0,79.35844,999.0,15.605
100679,1562,16.964000000000002,0.8482000000000001,14.3928,1.3528480000000005,999.0,999.0,79.804192,999.0,16.964000000000002
100679,1588,17.022000000000002,0.8511000000000001,14.4044,1.354704,999.0,999.0,79.823216,999.0,17.022000000000002
100679,1592,11.977,0.59885,13.3954,1.193264,999.0,999.0,78.16845599999999,999.0,11.977
100679,1604,18.029,0.90145,14.6058,1.3869280000000002,999.0,999.0,80.153512,999.0,18.029
100679,1605,5.638,0.2819,12.1276,0.990416,999.0,999.0,76.089264,999.0,5.638
100679,1606,13.035,0.65175,13.607,1.2271200000000002,999.0,999.0,78.51548,999.0,13.035
100679,1607,8.777000000000001,0.4388500000000001,12.7554,1.090864,999.0,999.0,77.118856,999.0,8.777000000000001
100679,1608,8.193999999999999,0.4096999999999999,12.6388,1.072208,999.0,999.0,76.927632,999.0,8.193999999999999
100679,1611,4.321000000000001,0.21605,11.8642,0.948272,999.0,999.0,75.657288,999.0,4.321000000000001
100679,1612,1.856,0.0928,11.3712,0.869392,999.0,999.0,74.848768,999.0,1.856
100679,1652,19.901,0.99505,14.9802,1.446832,999.0,999.0,80.767528,999.0,19.901
100679,1653,14.244000000000002,0.7122,13.8488,1.265808,999.0,999.0,78.912032,999.0,14.244000000000002
100679,1658,11.297,0.5648500000000001,13.2594,1.171504,999.0,999.0,77.945416,999.0,11.297
100679,1660,9.41,0.4705,12.882,1.11112,999.0,999.0,77.32648,999.0,9.41
100679,1662,14.404000000000002,0.7202000000000001,13.8808,1.270928,999.0,999.0,78.964512,999.0,14.404000000000002
100679,1663,19.402,0.9701,14.8804,1.430864,999.0,999.0,80.60385600000001,999.0,19.402
100679,1694,17.852,0.8926000000000001,14.5704,1.3812640000000005,999.0,999.0,80.095456,999.0,17.852
100679,1695,14.535,0.72675,13.907,1.2751200000000005,999.0,999.0,79.00748,999.0,14.535
100679,1730,19.697,0.98485,14.9394,1.440304,999.0,999.0,80.700616,999.0,19.697
100679,1748,14.629,0.73145,13.9258,1.2781280000000002,999.0,999.0,79.038312,999.0,14.629
100680,1238,11.508,0.5753999999999999,13.3016,1.178256,999.0,999.0,78.014624,999.0,11.508
100680,1333,10.446,0.5223,13.0892,1.144272,999.0,999.0,77.66628800000001,999.0,10.446
