OMAZ,DMAZ,DISTWALK
16774,16774,0.0258
16774,16775,0.96495
16774,16779,0.18155
16774,16780,0.0516
16774,16781,1.4067
16774,16782,1.67955
16774,16783,0.377
16774,16784,0.92265
16774,16785,1.1497
16774,16786,1.3583500000000002
16774,16787,1.47295
16774,16788,1.5485
16774,16789,1.87955
16774,16790,1.92285
16774,16791,1.4693
16774,16792,1.15925
16774,16856,2.0455
16774,16857,2.1915
16774,16923,2.7124
16774,16926,2.59135
16774,16927,2.55395
16774,16930,2.7518
16774,17047,2.7214
16774,17048,2.6745
16774,17068,2.28215
16774,17069,2.3973500000000003
16774,17070,2.66285
16774,17072,2.613
16774,17125,0.2188
16774,17134,1.0187
16774,17135,1.14595
16774,17139,0.5962500000000001
16775,16759,1.2781
16775,16760,1.2781
16775,16761,1.34195
16775,16762,1.13015
16775,16763,1.31805
16775,16764,0.4965
16775,16765,1.14095
16775,16766,1.10365
16775,16768,1.2393
16775,16769,1.28565
16775,16770,1.2004
16775,16771,1.34725
16775,16772,1.0949
16775,16773,0.75015
16775,16774,0.96495
16775,16775,0.1089
16775,16779,0.78345
16775,16780,0.91335
16775,16781,0.7018
16775,16782,0.97465
16775,16783,1.34195
16775,16784,0.21775
16775,16785,0.4448
16775,16786,0.6534500000000001
16775,16787,0.76805
16775,16788,0.8436
16775,16789,1.27305
16775,16790,1.21795
16775,16791,1.02145
16775,16792,1.19815
16775,16856,1.40845
16775,16857,1.55445
16775,16923,2.0753
16775,16926,1.9543
16775,16927,1.91685
16775,16930,2.11475
16775,16931,2.5212
16775,17125,1.1838
16775,17134,1.9837
16775,17135,2.1109
16775,17139,1.5612
16779,14960,2.5123
16779,14961,2.63885
16779,14965,2.7705
16779,16759,0.4947
16779,16760,0.4947
16779,16761,0.55855
16779,16762,1.6535
16779,16763,1.7735499999999995
16779,16764,1.01985
16779,16765,0.6995
16779,16766,1.2463
16779,16768,1.76265
16779,16769,1.809
16779,16770,1.72375
16779,16771,1.8706
16779,16772,1.6182500000000002
16779,16773,1.07395
16779,16774,0.18155
16779,16775,0.78345
16779,16779,0.06495
16779,16780,0.12995
16779,16781,1.22515
16779,16782,1.498
16779,16783,0.55855
16779,16784,0.7411
16779,16785,0.96815
16779,16786,1.1768
16779,16787,1.2914
16779,16788,1.36695
16779,16789,1.7963999999999998
16779,16790,1.7413
16779,16791,1.5448
16779,16792,1.34075
16779,16856,1.86395
16779,16857,2.00995
16779,16923,2.53085
16779,16926,2.4098
16779,16927,2.3724
16779,16930,2.57025
16779,16931,2.97675
16779,17047,2.90295
16779,17048,2.85605
16779,17068,2.4637
16779,17069,2.5789
16779,17070,2.8444
16779,17072,2.79455
16779,17125,0.40035
16779,17134,1.20025
16779,17135,1.3275
16779,17139,0.7777999999999999
16780,14960,2.38235
16780,14961,2.5089
16780,14962,2.87605
16780,14964,3.0266
16780,14965,2.64055
16780,14967,2.99855
16780,16759,0.36475
16780,16760,0.36475
16780,16761,0.4286
16780,16762,1.7834499999999998
16780,16763,1.9035
16780,16764,1.1498
16780,16765,0.56955
16780,16766,1.1163500000000002
16780,16768,1.8926
16780,16769,1.93895
16780,16770,1.6018
16780,16771,1.74865
16780,16772,1.49635
16780,16773,0.944
16780,16774,0.0516
16780,16775,0.91335
16780,16779,0.12995
16780,16780,0.0258
16780,16781,1.3551
16780,16782,1.6279499999999998
16780,16783,0.4286
16780,16784,0.87105
16780,16785,1.0981
16780,16786,1.30675
16780,16787,1.42135
16780,16788,1.4969
16780,16789,1.92635
16780,16790,1.87125
16780,16791,1.5209
16780,16792,1.21085
16780,16856,1.9939
16780,16857,2.1399
16780,16923,2.6608
16780,16926,2.53975
16780,16927,2.50235
16780,16930,2.7002
16780,17047,2.773
16780,17048,2.7261
16780,17068,2.33375
16780,17069,2.44895
16780,17070,2.7144500000000003
16780,17072,2.6646
16780,17125,0.2704
16780,17134,1.0703
16780,17135,1.19755
16780,17139,0.64785
16781,16759,1.71985
16781,16760,1.71985
16781,16761,1.7837
16781,16762,0.706
16781,16763,0.8938499999999999
16781,16764,0.76275
16781,16765,1.4072
16781,16766,1.1674
16781,16768,0.8150999999999999
16781,16769,0.8615
16781,16770,0.73385
16781,16771,0.8807499999999999
16781,16772,0.6284
16781,16773,1.0164
16781,16774,1.4067
16781,16775,0.7018
16781,16779,1.22515
16781,16780,1.3551
16781,16781,0.09345
16781,16782,0.5505
16781,16783,1.7837
16781,16784,0.48405
16781,16785,0.50085
16781,16786,0.18695
16781,16787,0.30155
16781,16788,0.3771
16781,16789,0.8489000000000001
16781,16790,0.79375
16781,16791,0.5549000000000001
16781,16792,0.9469
16781,16856,0.9843
16781,16857,1.13025
16781,16923,1.65115
16781,16926,1.5301
16781,16927,1.4927
16781,16930,1.69055
16781,16931,2.0970500000000003
16781,17125,1.6255
16781,17134,2.4254
16781,17135,2.55265
16781,17139,1.79595
16782,16759,1.9927
16782,16760,1.9927
16782,16761,2.05655
16782,16762,0.3661999999999999
16782,16763,0.5541
16782,16764,1.0356
16782,16765,1.68005
16782,16766,1.4826
16782,16768,0.47535
16782,16769,0.5216999999999999
16782,16770,0.8384499999999999
16782,16771,0.6916
16782,16772,0.9436
16782,16773,1.28925
16782,16774,1.67955
16782,16775,0.97465
16782,16779,1.498
16782,16780,1.6279499999999998
16782,16781,0.5505
16782,16782,0.1645
16782,16783,2.05655
16782,16784,0.7569
16782,16785,0.7737
16782,16786,0.5021
16782,16787,0.61675
16782,16788,0.69225
16782,16789,0.5091
16782,16790,0.454
16782,16791,0.8701000000000001
16782,16792,1.2621
16782,16856,0.6445000000000001
16782,16857,0.7905
16782,16923,1.3114
16782,16926,1.19035
16782,16927,1.15295
16782,16930,1.3508
16782,16931,1.7573
16782,17125,1.89835
16782,17134,2.6982500000000003
16782,17135,2.8255
16782,17139,2.0688
16783,14960,2.70775
16783,14961,2.8343
16783,14965,2.9659500000000003
16783,16759,0.0638499999999999
16783,16760,0.0638499999999999
16783,16761,1.16205
16783,16762,2.21205
16783,16763,2.1745
16783,16764,1.2259
16783,16765,0.7068
16783,16766,1.2536
16783,16768,2.3211500000000003
16783,16769,2.0558
16783,16770,1.73905
16783,16771,1.8859
16783,16772,1.6336
16783,16773,1.08125
16783,16774,0.377
16783,16775,1.34195
16783,16779,0.55855
16783,16780,0.4286
16783,16781,1.7837
16783,16782,2.05655
16783,16783,0.03195
16783,16784,1.29965
16783,16785,1.5267
16783,16786,1.73535
16783,16787,1.84995
16783,16788,1.69945
16783,16789,2.0684
16783,16790,2.2998000000000003
16783,16791,1.6581499999999998
16783,16792,1.3481
16783,16856,2.4225000000000003
16783,16857,2.5685
16783,16926,2.96835
16783,16927,2.9309000000000003
16783,17047,3.0984000000000003
16783,17068,2.6591
16783,17069,2.77435
16783,17072,2.99
16783,17125,0.5958
16783,17134,1.3957000000000002
16783,17135,1.5229
16783,17139,0.7851
16784,16759,1.2358
16784,16760,1.2358
16784,16761,1.29965
16784,16762,0.9124
16784,16763,1.10025
16784,16764,0.27875
16784,16765,0.92315
16784,16766,0.8859
16784,16768,1.0215
16784,16769,1.06785
16784,16770,0.9826
16784,16771,1.1294499999999998
16784,16772,0.87715
16784,16773,0.5324
16784,16774,0.92265
16784,16775,0.21775
16784,16779,0.7411
16784,16780,0.87105
16784,16781,0.48405
16784,16782,0.7569
16784,16783,1.29965
16784,16784,0.1089
16784,16785,0.22705
16784,16786,0.43565
16784,16787,0.5503
16784,16788,0.6258
16784,16789,1.0553
16784,16790,1.00015
16784,16791,0.80365
16784,16792,0.9804
16784,16856,1.19065
16784,16857,1.33665
16784,16923,1.8575500000000005
16784,16926,1.7365
16784,16927,1.6991
16784,16930,1.89695
16784,16931,2.30345
16784,17125,1.1415
16784,17134,1.9414
16784,17135,2.0686
16784,17139,1.3119
16785,16759,1.46285
16785,16760,1.46285
16785,16761,1.5267
16785,16762,0.9292
16785,16763,1.11705
16785,16764,0.50575
16785,16765,1.1502
16785,16766,1.11295
16785,16768,1.0383
16785,16769,1.0847
16785,16770,0.9994
16785,16771,1.1463
16785,16772,0.89395
16785,16773,0.7594000000000001
16785,16774,1.1497
16785,16775,0.4448
16785,16779,0.96815
16785,16780,1.0981
16785,16781,0.50085
16785,16782,0.7737
16785,16783,1.5267
16785,16784,0.22705
16785,16785,0.1135
16785,16786,0.4525
16785,16787,0.5671
16785,16788,0.6426499999999999
16785,16789,1.0721
16785,16790,1.017
16785,16791,0.8204499999999999
16785,16792,1.2074
16785,16856,1.2075
16785,16857,1.3535
16785,16923,1.87435
16785,16926,1.7533
16785,16927,1.7159
16785,16930,1.91375
16785,16931,2.32025
16785,17125,1.3685
16785,17134,2.1684
16785,17135,2.29565
16785,17139,1.53895
16786,16759,1.67145
16786,16760,1.67145
16786,16761,1.73535
16786,16762,0.6576
16786,16763,0.8455
16786,16764,0.7144
16786,16765,1.35885
16786,16766,0.98045
16786,16768,0.76675
16786,16769,0.8131
16786,16770,0.54695
16786,16771,0.6938
16786,16772,0.44145
16786,16773,0.96805
16786,16774,1.3583500000000002
16786,16775,0.6534500000000001
16786,16779,1.1768
16786,16780,1.30675
16786,16781,0.18695
16786,16782,0.5021
16786,16783,1.73535
16786,16784,0.43565
16786,16785,0.4525
16786,16786,0.0573
16786,16787,0.11465
16786,16788,0.1901499999999999
16786,16789,0.80055
16786,16790,0.7454
16786,16791,0.368
16786,16792,0.76
16786,16856,0.9359
16786,16857,1.0819
16786,16923,1.6027999999999998
16786,16926,1.48175
16786,16927,1.44435
16786,16930,1.6422
16786,16931,2.0487
16786,17125,1.57715
16786,17134,2.37705
16786,17135,2.50425
16786,17139,1.7475999999999998
16787,16759,1.7111
16787,16760,1.7111
16787,16761,1.77495
16787,16762,0.77225
16787,16763,0.86775
16787,16764,0.829
16787,16765,1.26145
16787,16766,0.86585
16787,16768,0.8814
16787,16769,0.74905
16787,16770,0.4323
16787,16771,0.57915
16787,16772,0.32685
16787,16773,1.05185
16787,16774,1.47295
16787,16775,0.76805
16787,16779,1.2914
16787,16780,1.42135
16787,16781,0.30155
16787,16782,0.61675
16787,16783,1.77495
16787,16784,0.5503
16787,16785,0.5671
16787,16786,0.11465
16787,16787,0.03775
16787,16788,0.0755
16787,16789,0.76165
16787,16790,0.86005
16787,16791,0.25335
16787,16792,0.64535
16787,16856,1.0470000000000002
16787,16857,1.193
16787,16923,1.7139
16787,16926,1.59285
16787,16927,1.55545
16787,16930,1.7533
16787,16931,2.1598
16787,17125,1.6918
16787,17134,2.49165
16787,17135,2.6189
16787,17139,1.6502
16788,16759,1.6356000000000002
16788,16760,1.6356000000000002
16788,16761,1.69945
16788,16762,0.8478
16788,16763,0.79225
16788,16764,0.90455
16788,16765,1.18595
16788,16766,0.7903
16788,16768,0.9041
16788,16769,0.6735
16788,16770,0.3568
16788,16771,0.50365
16788,16772,0.2512999999999999
16788,16773,0.97635
16788,16774,1.5485
16788,16775,0.8436
16788,16779,1.36695
16788,16780,1.4969
16788,16781,0.3771
16788,16782,0.69225
16788,16783,1.69945
16788,16784,0.6258
16788,16785,0.6426499999999999
16788,16786,0.1901499999999999
16788,16787,0.0755
16788,16788,0.03775
16788,16789,0.6860999999999999
16788,16790,0.8769
16788,16791,0.17785
16788,16792,0.56985
16788,16856,0.9715
16788,16857,1.11745
16788,16923,1.6383500000000002
16788,16926,1.5173
16788,16927,1.4799
16788,16930,1.67775
16788,16931,2.08425
16788,17125,1.7673
16788,17134,2.5672
16788,17135,2.6944
16788,17139,1.57465
16789,16759,2.00455
16789,16760,2.00455
16789,16761,2.0684
16789,16762,0.4526
16789,16763,0.2275999999999999
16789,16764,1.334
16789,16765,1.5549
16789,16766,1.15925
16789,16768,0.218
16789,16769,0.0126
16789,16770,0.3293
16789,16771,0.18245
16789,16772,0.4347999999999999
16789,16773,1.3453
16789,16774,1.87955
16789,16775,1.27305
16789,16779,1.7963999999999998
16789,16780,1.92635
16789,16781,0.8489000000000001
16789,16782,0.5091
16789,16783,2.0684
16789,16784,1.0553
16789,16785,1.0721
16789,16786,0.80055
16789,16787,0.76165
16789,16788,0.6860999999999999
16789,16789,0.0063
16789,16790,0.1908
16789,16791,0.64485
16789,16792,0.9388
16789,16856,0.40685
16789,16857,0.5528
16789,16923,1.0737
16789,16926,0.95265
16789,16927,0.91525
16789,16930,1.1131
16789,16931,1.5196
16789,17125,2.09835
16789,17134,2.89825
16789,17139,1.9436
16790,16759,2.23595
16790,16760,2.23595
16790,16761,2.2998000000000003
16790,16762,0.4695999999999999
16790,16763,0.41835
16790,16764,1.2789
16790,16765,1.74565
16790,16766,1.35005
16790,16768,0.16285
16790,16769,0.2033999999999999
16790,16770,0.5201
16790,16771,0.3732499999999999
16790,16772,0.6256
16790,16773,1.53255
16790,16774,1.92285
16790,16775,1.21795
16790,16779,1.7413
16790,16780,1.87125
16790,16781,0.79375
16790,16782,0.454
16790,16783,2.2998000000000003
16790,16784,1.00015
16790,16785,1.017
16790,16786,0.7454
16790,16787,0.86005
16790,16788,0.8769
16790,16789,0.1908
16790,16790,0.08145
16790,16791,0.83565
16790,16792,1.1296
16790,16856,0.5976
16790,16857,0.7436
16790,16923,1.2645
16790,16926,1.14345
16790,16927,1.10605
16790,16930,1.3039
16790,16931,1.7104
16790,17125,2.14165
16790,17134,2.9415500000000003
16790,17139,2.1344000000000003
16791,16759,1.5943
16791,16760,1.5943
16791,16761,1.6581499999999998
16791,16762,0.976
16791,16763,0.75095
16791,16764,1.0824
16791,16765,1.14465
16791,16766,0.74905
16791,16768,0.8628
16791,16769,0.63225
16791,16770,0.3155
16791,16771,0.46235
16791,16772,0.21005
16791,16773,0.93505
16791,16774,1.4693
16791,16775,1.02145
16791,16779,1.5448
16791,16780,1.5209
16791,16781,0.5549000000000001
16791,16782,0.8701000000000001
16791,16783,1.6581499999999998
16791,16784,0.80365
16791,16785,0.8204499999999999
16791,16786,0.368
16791,16787,0.25335
16791,16788,0.17785
16791,16789,0.64485
16791,16790,0.83565
16791,16791,0.0889
16791,16792,0.52855
16791,16856,0.9302
16791,16857,1.0762
16791,16923,1.5971
16791,16926,1.47605
16791,16927,1.43865
16791,16930,1.6364999999999998
16791,16931,2.043
16791,17125,1.6881
16791,17134,2.488
16791,17135,2.61525
16791,17139,1.5334
16792,16759,1.28425
16792,16760,1.28425
16792,16761,1.3481
16792,16762,1.26995
16792,16763,1.0449
16792,16764,0.7696
16792,16765,0.8346
16792,16766,0.43895
16792,16768,1.1568
16792,16769,0.9262
16792,16770,0.60945
16792,16771,0.7563500000000001
16792,16772,0.504
16792,16773,0.625
16792,16774,1.15925
16792,16775,1.19815
16792,16779,1.34075
16792,16780,1.21085
16792,16781,0.9469
16792,16782,1.2621
16792,16783,1.3481
16792,16784,0.9804
16792,16785,1.2074
16792,16786,0.76
16792,16787,0.64535
16792,16788,0.56985
16792,16789,0.9388
16792,16790,1.1296
16792,16791,0.52855
16792,16792,0.1406
16792,16856,1.22415
16792,16857,1.37015
16792,16923,1.89105
16792,16926,1.77
16792,16927,1.7326
16792,16930,1.93045
16792,16931,2.33695
16792,17125,1.37805
16792,17134,2.17795
16792,17135,2.3051500000000003
16792,17139,1.2233
16856,16759,2.2899000000000003
16856,16760,2.2899000000000003
16856,16761,2.35375
16856,16762,0.45485
16856,16763,0.31865
16856,16764,1.4694
16856,16765,1.84025
16856,16766,1.44465
16856,16768,0.6248
16856,16769,0.39425
16856,16770,0.6147
16856,16771,0.46785
16856,16772,0.7201500000000001
16856,16773,1.63065
16856,16774,2.0455
16856,16775,1.40845
16856,16779,1.86395
16856,16780,1.9939
16856,16781,0.9843
16856,16782,0.6445000000000001
16856,16783,2.35375
16856,16784,1.19065
16856,16785,1.2075
16856,16786,0.9359
16856,16787,1.0470000000000002
16856,16788,0.9715
16856,16789,0.40685
16856,16790,0.5976
16856,16791,0.9302
16856,16792,1.22415
16856,16856,0.073
16856,16857,0.146
16856,16923,0.8381000000000001
16856,16926,0.71705
16856,16927,0.67965
16856,16930,0.8775000000000001
16856,16931,1.284
16856,17125,2.26435
16856,17139,2.229
16857,16759,2.4359
16857,16760,2.4359
16857,16761,2.49975
16857,16762,0.60085
16857,16763,0.4646499999999999
16857,16764,1.6154
16857,16765,1.98625
16857,16766,1.59065
16857,16768,0.7708
16857,16769,0.54025
16857,16770,0.7607
16857,16771,0.6138
16857,16772,0.86615
16857,16773,1.77665
16857,16774,2.1915
16857,16775,1.55445
16857,16779,2.00995
16857,16780,2.1399
16857,16781,1.13025
16857,16782,0.7905
16857,16783,2.49975
16857,16784,1.33665
16857,16785,1.3535
16857,16786,1.0819
16857,16787,1.193
16857,16788,1.11745
16857,16789,0.5528
16857,16790,0.7436
16857,16791,1.0762
16857,16792,1.37015
16857,16856,0.146
16857,16857,0.073
16857,16923,0.9841
16857,16926,0.86305
16857,16927,0.8256500000000001
16857,16930,1.0235
16857,16931,1.4300000000000002
16857,17125,2.4103000000000003
16857,17139,2.375
16923,16759,2.95675
16923,16760,2.95675
16923,16762,1.1217
16923,16763,0.98555
16923,16764,2.13625
16923,16765,2.5071000000000003
16923,16766,2.1115
16923,16768,1.2917
16923,16769,1.0611000000000002
16923,16770,1.28155
16923,16771,1.1347
16923,16772,1.38705
16923,16773,2.2975000000000003
16923,16774,2.7124
16923,16775,2.0753
16923,16779,2.53085
16923,16780,2.6608
16923,16781,1.65115
16923,16782,1.3114
16923,16784,1.8575500000000005
16923,16785,1.87435
16923,16786,1.6027999999999998
16923,16787,1.7139
16923,16788,1.6383500000000002
16923,16789,1.0737
16923,16790,1.2645
16923,16791,1.5971
16923,16792,1.89105
16923,16856,0.8381000000000001
16923,16857,0.9841
16923,16923,0.1961
16923,16926,0.62865
16923,16927,0.5912499999999999
16923,16930,0.5631
16923,16931,0.6153500000000001
16923,17125,2.9312
16923,17139,2.8958500000000003
16926,16759,2.83575
16926,16760,2.83575
16926,16761,2.8996
16926,16762,1.0007
16926,16763,0.8644999999999999
16926,16764,2.01525
16926,16765,2.3861
16926,16766,1.99045
16926,16768,1.17065
16926,16769,0.94005
16926,16770,1.1605
16926,16771,1.01365
16926,16772,1.266
16926,16773,2.1765
16926,16774,2.59135
16926,16775,1.9543
16926,16779,2.4098
16926,16780,2.53975
16926,16781,1.5301
16926,16782,1.19035
16926,16783,2.8996
16926,16784,1.7365
16926,16785,1.7533
16926,16786,1.48175
16926,16787,1.59285
16926,16788,1.5173
16926,16789,0.95265
16926,16790,1.14345
16926,16791,1.47605
16926,16792,1.77
16926,16856,0.71705
16926,16857,0.86305
16926,16923,0.62865
16926,16926,0.1198499999999999
16926,16927,0.2396999999999999
16926,16930,0.66805
16926,16931,1.0195
16926,17125,2.81015
16926,17139,2.7748
16927,16759,2.7983
16927,16760,2.7983
16927,16761,2.8622
16927,16762,0.96325
16927,16763,0.8271000000000001
16927,16764,1.97785
16927,16765,2.3487
16927,16766,1.95305
16927,16768,1.13325
16927,16769,0.90265
16927,16770,1.1231
16927,16771,0.97625
16927,16772,1.2286
16927,16773,2.13905
16927,16774,2.55395
16927,16775,1.91685
16927,16779,2.3724
16927,16780,2.50235
16927,16781,1.4927
16927,16782,1.15295
16927,16783,2.8622
16927,16784,1.6991
16927,16785,1.7159
16927,16786,1.44435
16927,16787,1.55545
16927,16788,1.4799
16927,16789,0.91525
16927,16790,1.10605
16927,16791,1.43865
16927,16792,1.7326
16927,16856,0.67965
16927,16857,0.8256500000000001
16927,16923,0.5912499999999999
16927,16926,0.2396999999999999
16927,16927,0.1198499999999999
16927,16930,0.6306499999999999
16927,16931,1.03715
16927,17125,2.77275
16927,17139,2.7374
16930,16759,2.9962
16930,16760,2.9962
16930,16762,1.16115
16930,16763,1.02495
16930,16764,2.1757
16930,16765,2.54655
16930,16766,2.1509
16930,16768,1.3311
16930,16769,1.1005
16930,16770,1.32095
16930,16771,1.1741
16930,16772,1.42645
16930,16773,2.33695
16930,16774,2.7518
16930,16775,2.11475
16930,16779,2.57025
16930,16780,2.7002
16930,16781,1.69055
16930,16782,1.3508
16930,16784,1.89695
16930,16785,1.91375
16930,16786,1.6422
16930,16787,1.7533
16930,16788,1.67775
16930,16789,1.1131
16930,16790,1.3039
16930,16791,1.6364999999999998
16930,16792,1.93045
16930,16856,0.8775000000000001
16930,16857,1.0235
16930,16923,0.5631
16930,16926,0.66805
16930,16927,0.6306499999999999
16930,16930,0.04445
16930,16931,0.4845
16930,17125,2.9706
16930,17139,2.93525
16931,16762,1.5676
16931,16763,1.43145
16931,16764,2.58215
16931,16765,2.9530000000000003
16931,16766,2.5574000000000003
16931,16768,1.7376
16931,16769,1.507
16931,16770,1.72745
16931,16771,1.5806
16931,16772,1.83295
16931,16773,2.7434000000000003
16931,16775,2.5212
16931,16779,2.97675
16931,16781,2.0970500000000003
16931,16782,1.7573
16931,16784,2.30345
16931,16785,2.32025
16931,16786,2.0487
16931,16787,2.1598
16931,16788,2.08425
16931,16789,1.5196
16931,16790,1.7104
16931,16791,2.043
16931,16792,2.33695
16931,16856,1.284
16931,16857,1.4300000000000002
16931,16923,0.6153500000000001
16931,16926,1.0195
16931,16927,1.03715
16931,16930,0.4845
16931,16931,0.1978
17047,14751,2.7960000000000003
17047,14753,2.2605
17047,14755,2.56645
17047,14756,2.81675
17047,14776,2.83935
17047,14939,1.9311
17047,14940,2.36745
17047,14941,2.1707
17047,14944,1.673
17047,14959,1.6393999999999995
17047,14960,1.00395
17047,14961,1.1305
17047,14962,1.49765
17047,14963,1.8132
17047,14964,1.1555
17047,14965,0.68505
17047,14966,1.7719999999999998
17047,14967,1.1274
17047,16759,2.9342
17047,16760,2.9342
17047,16761,2.99805
17047,16765,2.9579
17047,16774,2.6211
17047,16779,2.80265
17047,16780,2.6727
17047,16783,2.99805
17047,17047,0.09175
17047,17048,0.27515
17047,17068,0.86025
17047,17069,0.32405
17047,17070,0.1835
17047,17072,0.3811
17047,17125,2.40225
17047,17134,2.00315
17047,17135,1.77495
17048,14751,2.7491
17048,14753,2.2136
17048,14755,2.51955
17048,14756,2.63395
17048,14774,2.954
17048,14775,2.9815
17048,14776,2.596
17048,14939,1.8842
17048,14940,2.32055
17048,14941,1.9795000000000005
17048,14944,1.4818
17048,14959,1.5925
17048,14960,0.95705
17048,14961,1.0836
17048,14962,1.45075
17048,14963,1.622
17048,14964,0.9643
17048,14965,0.4939
17048,14966,1.58085
17048,14967,0.93625
17048,16759,2.98765
17048,16760,2.98765
17048,16774,2.6745
17048,16779,2.85605
17048,16780,2.7261
17048,17047,0.27515
17048,17048,0.0785
17048,17068,0.81335
17048,17069,0.27715
17048,17070,0.3744
17048,17072,0.1569499999999999
17048,17125,2.4557
17048,17134,2.2783
17048,17135,2.0501
17068,14751,2.34005
17068,14752,2.6223
17068,14753,1.80455
17068,14754,2.6134
17068,14755,2.1105
17068,14756,2.3608
17068,14774,2.54495
17068,14775,2.57245
17068,14776,2.3834
17068,14939,1.47515
17068,14940,1.9115
17068,14941,2.20745
17068,14944,1.70975
17068,14959,1.18345
17068,14960,0.54805
17068,14961,0.67455
17068,14962,1.0417
17068,14963,1.5492
17068,14964,1.19225
17068,14965,0.8061999999999999
17068,14966,1.6972999999999998
17068,14967,1.1642
17068,16759,2.59525
17068,16760,2.59525
17068,16761,2.6591
17068,16765,2.8001
17068,16774,2.28215
17068,16779,2.4637
17068,16780,2.33375
17068,16783,2.6591
17068,17047,0.86025
17068,17048,0.81335
17068,17068,0.12775
17068,17069,0.5362
17068,17070,0.8017
17068,17072,0.83025
17068,17125,2.0633
17068,17134,2.04015
17068,17135,2.1674
17068,17139,2.87835
17069,14751,2.47195
17069,14752,2.75415
17069,14753,1.9364
17069,14754,2.74525
17069,14755,2.2424
17069,14756,2.4927
17069,14774,2.67685
17069,14775,2.7043
17069,14776,2.51525
17069,14939,1.607
17069,14940,2.0434
17069,14941,2.1727
17069,14944,1.675
17069,14959,1.31535
17069,14960,0.6799000000000001
17069,14961,0.8064
17069,14962,1.17355
17069,14963,1.6810500000000002
17069,14964,1.1575
17069,14965,0.6870499999999999
17069,14966,1.7739999999999998
17069,14967,1.1294
17069,16759,2.7105
17069,16760,2.7105
17069,16761,2.77435
17069,16765,2.9153
17069,16774,2.3973500000000003
17069,16779,2.5789
17069,16780,2.44895
17069,16783,2.77435
17069,17047,0.32405
17069,17048,0.27715
17069,17068,0.5362
17069,17069,0.1327499999999999
17069,17070,0.2654999999999999
17069,17072,0.3831
17069,17125,2.17855
17069,17134,2.15535
17069,17135,2.07
17069,17139,2.9936
17070,14751,2.73745
17070,14753,2.20195
17070,14755,2.5079
17070,14756,2.7582
17070,14774,2.94235
17070,14775,2.96985
17070,14776,2.7808
17070,14939,1.87255
17070,14940,2.3089
17070,14941,2.2699000000000003
17070,14944,1.7722000000000002
17070,14959,1.58085
17070,14960,0.9454
17070,14961,1.07195
17070,14962,1.4391
17070,14963,1.9124
17070,14964,1.2547
17070,14965,0.7843
17070,14966,1.87125
17070,14967,1.22665
17070,16759,2.976
17070,16760,2.976
17070,16765,2.98745
17070,16774,2.66285
17070,16779,2.8444
17070,16780,2.7144500000000003
17070,17047,0.1835
17070,17048,0.3744
17070,17068,0.8017
17070,17069,0.2654999999999999
17070,17070,0.09175
17070,17072,0.4803
17070,17125,2.44405
17070,17134,2.0327
17070,17135,1.8045
17072,14751,2.59135
17072,14752,2.87355
17072,14753,2.05585
17072,14754,2.86465
17072,14755,2.3618
17072,14756,2.47695
17072,14774,2.79625
17072,14775,2.82375
17072,14776,2.439
17072,14939,1.7264
17072,14940,2.1628
17072,14941,1.82255
17072,14944,1.32485
17072,14959,1.43475
17072,14960,0.7993
17072,14961,0.92585
17072,14962,1.293
17072,14963,1.46505
17072,14964,0.8073499999999999
17072,14965,0.3369
17072,14966,1.42385
17072,14967,0.77925
17072,16759,2.9261
17072,16760,2.9261
17072,16761,2.99
17072,16774,2.613
17072,16779,2.79455
17072,16780,2.6646
17072,16783,2.99
17072,17047,0.3811
17072,17048,0.1569499999999999
17072,17068,0.83025
17072,17069,0.3831
17072,17070,0.4803
17072,17072,0.0785
17072,17125,2.3942
17072,17134,2.371
17072,17135,2.156
17125,14939,2.98415
17125,14959,2.7906
17125,14960,2.11195
17125,14961,2.2385
17125,14962,2.60565
17125,14964,2.75615
17125,14965,2.37015
17125,14967,2.7281
17125,16759,0.5319499999999999
17125,16760,0.5319499999999999
17125,16761,0.5958
17125,16762,2.05385
17125,16763,2.1739
17125,16764,1.25585
17125,16765,0.73675
17125,16766,1.28355
17125,16768,2.163
17125,16769,2.08575
17125,16770,1.769
17125,16771,1.9159
17125,16772,1.66355
17125,16773,1.11125
17125,16774,0.2188
17125,16775,1.1838
17125,16779,0.40035
17125,16780,0.2704
17125,16781,1.6255
17125,16782,1.89835
17125,16783,0.5958
17125,16784,1.1415
17125,16785,1.3685
17125,16786,1.57715
17125,16787,1.6918
17125,16788,1.7673
17125,16789,2.09835
17125,16790,2.14165
17125,16791,1.6881
17125,16792,1.37805
17125,16856,2.26435
17125,16857,2.4103000000000003
17125,16923,2.9312
17125,16926,2.81015
17125,16927,2.77275
17125,16930,2.9706
17125,17047,2.5026
17125,17048,2.4557
17125,17068,2.0633
17125,17069,2.17855
17125,17070,2.44405
17125,17072,2.3942
17125,17125,0.1094
17125,17134,0.7998999999999999
17125,17135,0.9271
17125,17139,0.8150499999999999
17134,14939,2.96095
17134,14959,2.76745
17134,14960,2.0888
17134,14961,2.2153
17134,14962,2.58245
17134,14964,2.733
17134,14965,2.347
17134,14967,2.70495
17134,16759,1.33185
17134,16760,1.33185
17134,16761,1.3957000000000002
17134,16762,2.85375
17134,16763,2.9738
17134,16764,2.05575
17134,16765,1.53665
17134,16766,2.08345
17134,16768,2.9629000000000003
17134,16769,2.88565
17134,16770,2.5689
17134,16771,2.71575
