coefficient_name,value,constrain
coef_maint_Departure_Constant_Before_08_00_AM,-0.383711788,F
coef_maint_Departure_Constant_08_00_AM_08_30_AM,-0.076771517,F
coef_maint_Departure_Constant_08_30_AM_09_00_AM,-0.169259979,F
coef_maint_Departure_Constant_09_00_AM_09_30_AM,-0.051785379,F
coef_maint_Departure_Constant_09_30_AM_10_00_AM,-0.214942451,F
coef_maint_Departure_Constant_10_00_AM_10_30_AM,0,T
coef_maint_Departure_Constant_10_30_AM_11_00_AM,-0.427568963,F
coef_maint_Departure_Constant_After_11_00_AM,-0.520863411,F
coef_maint_Departure_Constant_Shift_for_every_30_minutes_after_11_30_am_Linear,0.042879095,F
coef_maint_Departure_Constant_Shift_for_every_30_minutes_after_11_30_am_Squared,-0.003157293,F
coef_maint_Arrival_Constant_Shift_for_every_30_minutes_before_10_00_am_Linear,-0.226803619,F
coef_maint_Arrival_Constant_Before_10_30_AM,-0.223212258,F
coef_maint_Arrival_Constant_10_30_AM_11_00_AM,0,T
coef_maint_Arrival_Constant_11_00_AM_11_30_AM,-0.128382637,F
coef_maint_Arrival_Constant_11_30_AM_01_30_PM,0.167977332,F
coef_maint_Arrival_Constant_01_30_PM_02_30_PM,-0.149495878,F
coef_maint_Arrival_Constant_02_30_PM_04_00_PM,0.087679934,F
coef_maint_Arrival_Constant_04_00_PM_04_30_PM,0.121707557,F
coef_maint_Arrival_Constant_After_04_30_PM,0.106745013,F
coef_maint_Arrival_Constant_Shift_for_every_30_minutes_after_5_00_pm_Linear,-0.232610927,F
coef_maint_Duration_Constant_0_hrs,-0.483549396,F
coef_maint_Duration_Constant_0p5_hrs,0,T
coef_maint_Duration_Constant_Longer_than_0p5_hrs,-1.450618319,F
coef_maint_Duration_Constant_Duration_gt_1_hrs_Linear,-0.275082922,F
coef_maint_Duration_Constant_Duration_gt_1_hrs_Square_Root,0.208434683,F
coef_maint_Calibration_Constant_Duration_eq_1,-0.124602605,F
coef_maint_Calibration_Constant_Duration_eq_2,-0.103637715,F
coef_maint_Calibration_Constant_Duration_eq_3,-0.225442145,F
coef_maint_Calibration_Constant_Duration_eq_4,-0.145273012,F
coef_maint_Calibration_Constant_Duration_eq_5,-0.019241539,F
coef_eatout_Distance_to_destination_Duration_lt_1_hrs,-0.134981987,F
coef_eatout_Distance_to_destination_Duration_gt_1_hrs,0.017860742,F
coef_eatout_Low_income_lt25000_Duration_lt_1_hrs,1.002485807,F
coef_eatout_Medium_25k_to_60k_Duration_lt_1_hrs,0.499822018,F
coef_eatout_Zero_auto_HH_Duration_gt_1_hrs,0.259409942,F
coef_eatout_Kids_in_Joint_tour_Duration_lt_1_hrs,1.785123348,F
coef_eatout_Joint_Tours_Party_Size_greater_than_2_Duration_lt_1_hrs,-1.626003709,F
coef_eatout_University_student_Departure_after_7_00_pm_Linear,0.293827759,F
coef_eatout_Female_Duration_lt_1_hrs,-0.399414247,F
coef_eatout_Female_Duration_gt_1_hrs,0.064593482,F
coef_eatout_Time_Pressure_Departure_before_6_30_pm,0.083673557,F
coef_eatout_Time_Pressure_Duration_lt_1_hrs,1.69632588,F
coef_eatout_Departure_Constant_07_30_AM_09_00_AM,1.222417262,F
coef_eatout_Departure_Constant_10_30_AM_11_00_AM,0.519559134,F
coef_eatout_Departure_Constant_11_00_AM_11_30_AM,1.191543552,F
coef_eatout_Departure_Constant_11_30_AM_12_00_PM,1.66870995,F
#coef_eatout_Departure_Constant_12_00_PM_12_30_PM,1.164106986,F
