OMAZ,DMAZ,DISTBIKE
22639.0,22659.0,1.481792663574219
22639.0,22660.0,1.4991520385742187
22639.0,22661.0,1.4893410034179688
22639.0,22662.0,1.5484396362304689
22639.0,22663.0,1.3931954956054688
22639.0,22664.0,1.6594533081054688
22639.0,22665.0,2.303346862792969
22639.0,22666.0,1.4620138549804689
22639.0,22667.0,1.5755460815429687
22639.0,22668.0,0.9498361206054688
22639.0,22669.0,1.7314716186523438
22639.0,22670.0,1.512779968261719
22639.0,22671.0,2.947230651855469
22639.0,22672.0,3.309704772949219
22639.0,22673.0,2.8519337768554687
22639.0,22674.0,2.7332438354492186
22639.0,22675.0,4.388703918457031
22639.0,22676.0,4.499866683959961
22639.0,22677.0,4.544307250976562
22639.0,22678.0,4.2078683471679685
22639.0,22679.0,4.1698695678710935
22639.0,22680.0,4.014690612792968
22639.0,22681.0,4.2826188354492185
22639.0,22682.0,3.739241149902344
22639.0,22683.0,3.813452575683594
22639.0,22684.0,4.113831726074219
22639.0,22687.0,4.538156188964844
22639.0,22689.0,4.170152282714843
22639.0,22690.0,4.432790222167969
22639.0,22691.0,4.492198913574219
22639.0,22692.0,4.416912048339844
22639.0,22693.0,4.706377624511719
22639.0,22695.0,4.575599365234375
22639.0,22696.0,4.562081970214844
22639.0,22697.0,4.323014617919922
22639.0,22698.0,4.277745300292969
22639.0,22699.0,4.340672546386719
22639.0,22700.0,4.755445983886719
22639.0,22701.0,4.445719787597656
22639.0,22702.0,4.627164733886719
22639.0,22703.0,4.295906433105468
22639.0,22704.0,4.340093078613282
22639.0,22705.0,4.401117370605469
22639.0,22706.0,4.358048034667969
22639.0,22707.0,4.529203796386719
22639.0,22708.0,4.414197937011719
22639.0,22709.0,4.340408874511719
22639.0,22710.0,4.278855895996093
22639.0,22711.0,4.701905456542969
22639.0,22713.0,4.043319030761719
22639.0,22714.0,4.195298034667969
22639.0,22715.0,4.057063659667969
22639.0,22716.0,4.2107457885742186
22639.0,22717.0,4.114762878417968
22639.0,22718.0,4.190382995605469
22639.0,22719.0,4.256621765136718
22639.0,22720.0,3.8395177612304687
22639.0,22721.0,3.5301237182617187
22639.0,22722.0,3.465325378417969
22639.0,22723.0,3.5114049682617186
22639.0,22724.0,3.953572937011719
22639.0,22725.0,3.543490173339844
22639.0,22726.0,3.5573522338867187
22639.0,22727.0,4.198324890136719
22639.0,22728.0,3.637817565917969
22639.0,22729.0,3.5245697631835937
22639.0,22730.0,3.4632907104492188
22639.0,22731.0,3.966213562011719
22639.0,22732.0,4.428883972167969
22639.0,22733.0,3.860391296386719
22639.0,22735.0,3.764142272949219
22639.0,22736.0,4.582919128417969
22640.0,22635.0,1.22520263671875
22640.0,22636.0,2.09108251953125
22640.0,22637.0,2.1739052734375
22640.0,22638.0,1.9708427734375
22640.0,22639.0,0.4452741088867187
22640.0,22640.0,0.2230224609375
22640.0,22641.0,0.780470703125
22640.0,22642.0,0.643702880859375
22640.0,22643.0,0.768191650390625
22640.0,22644.0,0.61537451171875
22640.0,22645.0,0.6726811523437499
22640.0,22646.0,0.5127286376953125
22640.0,22647.0,0.61964111328125
22640.0,22648.0,0.5170703430175781
22640.0,22649.0,2.8024619140625
22640.0,22650.0,1.127681640625
22640.0,22651.0,1.56211962890625
22640.0,22652.0,2.0299130859375003
22640.0,22653.0,2.46764013671875
22640.0,22654.0,0.95797802734375
22640.0,22655.0,1.0774560546875
22640.0,22656.0,3.2249820556640625
22640.0,22657.0,1.4429736328125
22640.0,22658.0,1.8396630859375
22640.0,22659.0,1.568541015625
22640.0,22660.0,1.585900390625
22640.0,22661.0,1.57608935546875
22640.0,22662.0,1.63518798828125
22640.0,22663.0,1.47994384765625
22640.0,22664.0,1.74620166015625
22640.0,22665.0,2.39009521484375
22640.0,22666.0,1.54876220703125
22640.0,22667.0,1.66229443359375
22640.0,22668.0,1.03658447265625
22640.0,22669.0,1.818219970703125
22640.0,22670.0,1.5995283203125
22640.0,22671.0,3.03397900390625
22640.0,22672.0,3.396453125
22640.0,22673.0,2.93868212890625
22640.0,22674.0,2.8199921875
22640.0,22675.0,4.475452270507812
22640.0,22676.0,4.586615036010742
22640.0,22677.0,4.631055603027344
22640.0,22678.0,4.29461669921875
22640.0,22679.0,4.256617919921875
22640.0,22680.0,4.10143896484375
22640.0,22681.0,4.3693671875
22640.0,22682.0,3.825989501953125
22640.0,22683.0,3.900200927734375
22640.0,22684.0,4.200580078125
22640.0,22687.0,4.624904541015625
22640.0,22689.0,4.256900634765625
22640.0,22690.0,4.51853857421875
22640.0,22691.0,4.577947265625
22640.0,22692.0,4.502660400390625
22640.0,22693.0,4.7921259765625
22640.0,22695.0,4.661347717285156
22640.0,22696.0,4.647830322265625
22640.0,22697.0,4.408762969970703
22640.0,22698.0,4.36349365234375
22640.0,22699.0,4.4264208984375
22640.0,22700.0,4.8411943359375
22640.0,22701.0,4.531468139648437
22640.0,22702.0,4.7129130859375
22640.0,22703.0,4.38165478515625
22640.0,22704.0,4.425841430664063
22640.0,22705.0,4.48786572265625
22640.0,22706.0,4.44479638671875
22640.0,22707.0,4.6159521484375
22640.0,22708.0,4.5009462890625
22640.0,22709.0,4.4271572265625
22640.0,22710.0,4.365604248046875
22640.0,22711.0,4.78765380859375
22640.0,22713.0,4.1290673828125
22640.0,22714.0,4.28104638671875
22640.0,22715.0,4.14281201171875
22640.0,22716.0,4.296494140625
22640.0,22717.0,4.20051123046875
22640.0,22718.0,4.27613134765625
22640.0,22719.0,4.3423701171875
22640.0,22720.0,3.92526611328125
22640.0,22721.0,3.6158720703125
22640.0,22722.0,3.55107373046875
22640.0,22723.0,3.5971533203125
22640.0,22724.0,4.039321289062499
22640.0,22725.0,3.629238525390625
22640.0,22726.0,3.6431005859375
22640.0,22727.0,4.2840732421875
22640.0,22728.0,3.72356591796875
22640.0,22729.0,3.610318115234375
22640.0,22730.0,3.5490390625
22640.0,22731.0,4.0519619140625
22640.0,22732.0,4.51463232421875
22640.0,22733.0,3.9461396484375
22640.0,22735.0,3.849890625
22640.0,22736.0,4.66866748046875
22641.0,22635.0,1.63365087890625
22641.0,22636.0,2.39653076171875
22641.0,22637.0,2.479353515625
22641.0,22638.0,2.276291015625
22641.0,22639.0,0.6947223510742188
22641.0,22640.0,0.780470703125
22641.0,22641.0,0.0919189453125
22641.0,22642.0,0.217151123046875
22641.0,22643.0,0.362639892578125
22641.0,22644.0,0.41482275390625
22641.0,22645.0,0.47912939453125
22641.0,22646.0,0.3121768798828125
22641.0,22647.0,0.65608935546875
22641.0,22648.0,0.5535185852050781
22641.0,22649.0,2.74691015625
22641.0,22650.0,1.5361298828125
22641.0,22651.0,1.63356787109375
22641.0,22652.0,1.974361328125
22641.0,22653.0,2.41208837890625
22641.0,22654.0,1.44642626953125
22641.0,22655.0,1.489904296875
22641.0,22656.0,3.1694302978515627
22641.0,22657.0,1.514421875
22641.0,22658.0,1.784111328125
22641.0,22659.0,1.5129892578125
22641.0,22660.0,1.5303486328125
22641.0,22661.0,1.52053759765625
22641.0,22662.0,1.57963623046875
22641.0,22663.0,1.42439208984375
22641.0,22664.0,1.69064990234375
22641.0,22665.0,2.33454345703125
22641.0,22666.0,1.49321044921875
22641.0,22667.0,1.60674267578125
22641.0,22668.0,0.98103271484375
22641.0,22669.0,1.762668212890625
22641.0,22670.0,1.5439765625
22641.0,22671.0,2.97842724609375
22641.0,22672.0,3.3409013671875
22641.0,22673.0,2.88313037109375
22641.0,22674.0,2.7644404296875
22641.0,22675.0,3.9399005126953126
22641.0,22676.0,4.051063278198242
22641.0,22677.0,4.095503845214844
22641.0,22678.0,3.75906494140625
22641.0,22679.0,3.721066162109375
22641.0,22680.0,3.56588720703125
22641.0,22681.0,3.8338154296875
22641.0,22682.0,3.290437744140625
22641.0,22683.0,3.364649169921875
22641.0,22684.0,3.6650283203125
22641.0,22685.0,4.73956982421875
22641.0,22687.0,4.379352783203125
22641.0,22688.0,4.767435546875
22641.0,22689.0,3.721348876953125
22641.0,22690.0,3.82998681640625
22641.0,22691.0,3.8893955078125
22641.0,22692.0,3.814108642578125
22641.0,22693.0,4.10357421875
22641.0,22694.0,4.77763330078125
22641.0,22695.0,3.972795959472656
22641.0,22696.0,3.959278564453125
22641.0,22697.0,3.720211212158203
22641.0,22698.0,3.67494189453125
22641.0,22699.0,3.737869140625
22641.0,22700.0,4.152642578125
22641.0,22701.0,3.842916381835937
22641.0,22702.0,4.024361328125
22641.0,22703.0,3.69310302734375
22641.0,22704.0,3.7372896728515625
22641.0,22705.0,3.84831396484375
22641.0,22706.0,3.90924462890625
22641.0,22707.0,4.080400390625
22641.0,22708.0,3.96539453125
22641.0,22709.0,3.89160546875
22641.0,22710.0,3.830052490234375
22641.0,22711.0,4.09910205078125
22641.0,22712.0,4.58253466796875
22641.0,22713.0,3.440515625
22641.0,22714.0,3.59249462890625
22641.0,22715.0,3.45426025390625
22641.0,22716.0,3.6079423828125
22641.0,22717.0,3.51195947265625
22641.0,22718.0,3.58757958984375
22641.0,22719.0,3.653818359375
22641.0,22720.0,3.23671435546875
22641.0,22721.0,2.9273203125
22641.0,22722.0,2.86252197265625
22641.0,22723.0,2.9086015625
22641.0,22724.0,3.35076953125
22641.0,22725.0,2.940686767578125
22641.0,22726.0,2.954548828125
22641.0,22727.0,3.595521484375
22641.0,22728.0,3.03501416015625
22641.0,22729.0,2.921766357421875
22641.0,22730.0,2.8604873046875
22641.0,22731.0,3.36341015625
22641.0,22732.0,3.82608056640625
22641.0,22733.0,3.257587890625
22641.0,22735.0,3.1613388671875
22641.0,22736.0,3.98011572265625
22642.0,22635.0,1.496883056640625
22642.0,22636.0,2.259762939453125
22642.0,22637.0,2.342585693359375
22642.0,22638.0,2.139523193359375
22642.0,22639.0,0.5579545288085938
22642.0,22640.0,0.643702880859375
22642.0,22641.0,0.217151123046875
22642.0,22642.0,0.08038330078125
22642.0,22643.0,0.4878720703125
22642.0,22644.0,0.278054931640625
22642.0,22645.0,0.569361572265625
22642.0,22646.0,0.1754090576171875
22642.0,22647.0,0.519321533203125
22642.0,22648.0,0.4167507629394531
22642.0,22649.0,2.699142333984375
22642.0,22650.0,1.399362060546875
22642.0,22651.0,1.496800048828125
22642.0,22652.0,1.926593505859375
22642.0,22653.0,2.364320556640625
22642.0,22654.0,1.309658447265625
22642.0,22655.0,1.353136474609375
22642.0,22656.0,3.121662475585937
22642.0,22657.0,1.377654052734375
22642.0,22658.0,1.736343505859375
22642.0,22659.0,1.465221435546875
22642.0,22660.0,1.482580810546875
22642.0,22661.0,1.472769775390625
22642.0,22662.0,1.531868408203125
22642.0,22663.0,1.376624267578125
22642.0,22664.0,1.642882080078125
22642.0,22665.0,2.286775634765625
22642.0,22666.0,1.445442626953125
22642.0,22667.0,1.558974853515625
22642.0,22668.0,0.933264892578125
22642.0,22669.0,1.714900390625
22642.0,22670.0,1.496208740234375
22642.0,22671.0,2.930659423828125
22642.0,22672.0,3.293133544921875
22642.0,22673.0,2.835362548828125
22642.0,22674.0,2.716672607421875
22642.0,22675.0,4.065132690429688
22642.0,22676.0,4.1762954559326175
22642.0,22677.0,4.220736022949219
22642.0,22678.0,3.884297119140625
22642.0,22679.0,3.84629833984375
22642.0,22680.0,3.691119384765625
22642.0,22681.0,3.959047607421875
22642.0,22682.0,3.415669921875
22642.0,22683.0,3.48988134765625
22642.0,22684.0,3.790260498046875
22642.0,22685.0,4.864802001953125
22642.0,22687.0,4.5045849609375
22642.0,22688.0,4.892667724609375
22642.0,22689.0,3.8465810546875
22642.0,22690.0,3.955218994140625
22642.0,22691.0,4.014627685546875
22642.0,22692.0,3.9393408203125
22642.0,22693.0,4.228806396484375
22642.0,22694.0,4.902865478515625
22642.0,22695.0,4.098028137207031
22642.0,22696.0,4.084510742187501
22642.0,22697.0,3.845443389892578
22642.0,22698.0,3.800174072265625
22642.0,22699.0,3.863101318359375
22642.0,22700.0,4.277874755859375
22642.0,22701.0,3.968148559570313
22642.0,22702.0,4.149593505859375
22642.0,22703.0,3.818335205078125
22642.0,22704.0,3.862521850585937
22642.0,22705.0,3.973546142578125
22642.0,22706.0,4.034476806640625
22642.0,22707.0,4.205632568359375
22642.0,22708.0,4.090626708984376
22642.0,22709.0,4.016837646484375
22642.0,22710.0,3.95528466796875
22642.0,22711.0,4.224334228515625
22642.0,22712.0,4.707766845703125
22642.0,22713.0,3.565747802734375
22642.0,22714.0,3.717726806640625
22642.0,22715.0,3.579492431640625
22642.0,22716.0,3.733174560546875
22642.0,22717.0,3.637191650390625
22642.0,22718.0,3.712811767578125
22642.0,22719.0,3.779050537109375
22642.0,22720.0,3.361946533203125
22642.0,22721.0,3.052552490234375
22642.0,22722.0,2.987754150390625
22642.0,22723.0,3.033833740234375
22642.0,22724.0,3.476001708984375
22642.0,22725.0,3.0659189453125
22642.0,22726.0,3.079781005859375
22642.0,22727.0,3.720753662109375
22642.0,22728.0,3.160246337890625
22642.0,22729.0,3.04699853515625
22642.0,22730.0,2.985719482421875
22642.0,22731.0,3.488642333984375
22642.0,22732.0,3.951312744140625
22642.0,22733.0,3.382820068359375
22642.0,22735.0,3.286571044921875
22642.0,22736.0,4.105347900390624
22643.0,22635.0,1.770371826171875
22643.0,22636.0,2.636251708984375
22643.0,22637.0,2.719074462890625
22643.0,22638.0,2.516011962890625
22643.0,22639.0,0.6814432983398437
22643.0,22640.0,0.768191650390625
22643.0,22641.0,0.362639892578125
22643.0,22642.0,0.4878720703125
22643.0,22643.0,0.10736083984375
22643.0,22644.0,0.6065437011718751
22643.0,22645.0,0.393850341796875
22643.0,22646.0,0.5038978271484376
22643.0,22647.0,0.611810302734375
22643.0,22648.0,0.5092395324707031
22643.0,22649.0,2.661631103515625
22643.0,22650.0,1.672850830078125
22643.0,22651.0,1.904288818359375
22643.0,22652.0,1.889082275390625
22643.0,22653.0,2.326809326171875
22643.0,22654.0,1.503147216796875
22643.0,22655.0,1.622625244140625
22643.0,22656.0,3.0841512451171877
22643.0,22657.0,1.785142822265625
22643.0,22658.0,1.698832275390625
22643.0,22659.0,1.427710205078125
22643.0,22660.0,1.445069580078125
22643.0,22661.0,1.435258544921875
22643.0,22662.0,1.494357177734375
22643.0,22663.0,1.339113037109375
22643.0,22664.0,1.605370849609375
22643.0,22665.0,2.249264404296875
22643.0,22666.0,1.407931396484375
22643.0,22667.0,1.521463623046875
22643.0,22668.0,0.895753662109375
22643.0,22669.0,1.67738916015625
22643.0,22670.0,1.458697509765625
22643.0,22671.0,2.893148193359375
22643.0,22672.0,3.255622314453125
22643.0,22673.0,2.797851318359375
22643.0,22674.0,2.679161376953125
22643.0,22675.0,3.9326214599609375
22643.0,22676.0,4.043784225463867
22643.0,22677.0,4.088224792480469
22643.0,22678.0,3.751785888671875
22643.0,22679.0,3.713787109375
22643.0,22680.0,3.558608154296875
22643.0,22681.0,3.826536376953125
22643.0,22682.0,3.28315869140625
22643.0,22683.0,3.3573701171875
22643.0,22684.0,3.657749267578125
22643.0,22685.0,4.732290771484375
22643.0,22686.0,4.857936767578125
22643.0,22687.0,4.21207373046875
22643.0,22688.0,4.760156494140625
22643.0,22689.0,3.71406982421875
22643.0,22690.0,3.936707763671875
22643.0,22691.0,3.996116455078125
22643.0,22692.0,3.92082958984375
22643.0,22693.0,4.210295166015625
22643.0,22694.0,4.770354248046875
22643.0,22695.0,4.079516906738281
22643.0,22696.0,4.065999511718751
22643.0,22697.0,3.826932159423828
22643.0,22698.0,3.781662841796875
22643.0,22699.0,3.844590087890625
22643.0,22700.0,4.259363525390625
22643.0,22701.0,3.9496373291015625
22643.0,22702.0,4.131082275390625
22643.0,22703.0,3.799823974609375
22643.0,22704.0,3.8440106201171873
22643.0,22705.0,3.945034912109375
22643.0,22706.0,3.901965576171875
22643.0,22707.0,4.073121337890624
22643.0,22708.0,3.958115478515625
22643.0,22709.0,3.884326416015625
22643.0,22710.0,3.8227734375
22643.0,22711.0,4.205822998046875
22643.0,22712.0,4.689255615234375
22643.0,22713.0,3.547236572265625
22643.0,22714.0,3.699215576171875
22643.0,22715.0,3.560981201171875
22643.0,22716.0,3.714663330078125
22643.0,22717.0,3.618680419921875
22643.0,22718.0,3.694300537109375
22643.0,22719.0,3.760539306640625
22643.0,22720.0,3.343435302734375
22643.0,22721.0,3.034041259765625
22643.0,22722.0,2.969242919921875
22643.0,22723.0,3.015322509765625
22643.0,22724.0,3.457490478515625
22643.0,22725.0,3.04740771484375
22643.0,22726.0,3.061269775390625
22643.0,22727.0,3.702242431640625
22643.0,22728.0,3.141735107421875
22643.0,22729.0,3.0284873046875
22643.0,22730.0,2.967208251953125
22643.0,22731.0,3.470131103515625
22643.0,22732.0,3.932801513671875
22643.0,22733.0,3.364308837890625
22643.0,22735.0,3.268059814453125
22643.0,22736.0,4.086836669921875
22644.0,22635.0,1.6175546875
22644.0,22636.0,2.4154345703125
22644.0,22637.0,2.49825732421875
22644.0,22638.0,2.29519482421875
22644.0,22639.0,0.5296261596679688
22644.0,22640.0,0.61537451171875
22644.0,22641.0,0.41482275390625
22644.0,22642.0,0.278054931640625
22644.0,22643.0,0.6065437011718751
22644.0,22644.0,0.2197265625
22644.0,22645.0,0.511033203125
22644.0,22646.0,0.1170806884765625
22644.0,22647.0,0.4609931640625
22644.0,22648.0,0.3584223937988281
22644.0,22649.0,2.64081396484375
22644.0,22650.0,1.52003369140625
22644.0,22651.0,1.6524716796875
22644.0,22652.0,1.86826513671875
22644.0,22653.0,2.3059921875
22644.0,22654.0,1.350330078125
22644.0,22655.0,1.46980810546875
22644.0,22656.0,3.0633341064453123
22644.0,22657.0,1.53332568359375
22644.0,22658.0,1.67801513671875
22644.0,22659.0,1.40689306640625
22644.0,22660.0,1.42425244140625
22644.0,22661.0,1.41444140625
22644.0,22662.0,1.4735400390625
22644.0,22663.0,1.3182958984375
22644.0,22664.0,1.5845537109375
22644.0,22665.0,2.2284472656250003
22644.0,22666.0,1.3871142578125
22644.0,22667.0,1.500646484375
22644.0,22668.0,0.8749365234375
22644.0,22669.0,1.656572021484375
22644.0,22670.0,1.43788037109375
22644.0,22671.0,2.8723310546875
22644.0,22672.0,3.23480517578125
22644.0,22673.0,2.7770341796875
22644.0,22674.0,2.65834423828125
22644.0,22675.0,4.262804321289062
22644.0,22676.0,4.373967086791992
22644.0,22677.0,4.418407653808594
22644.0,22678.0,4.08196875
22644.0,22679.0,4.043969970703126
22644.0,22680.0,3.888791015625
22644.0,22681.0,4.15671923828125
22644.0,22682.0,3.613341552734375
22644.0,22683.0,3.687552978515625
22644.0,22684.0,3.98793212890625
22644.0,22687.0,4.463256591796875
22644.0,22689.0,4.044252685546875
22644.0,22690.0,4.152890625
22644.0,22691.0,4.21229931640625
22644.0,22692.0,4.137012451171875
22644.0,22693.0,4.42647802734375
22644.0,22695.0,4.295699768066406
22644.0,22696.0,4.282182373046875
22644.0,22697.0,4.043115020751953
22644.0,22698.0,3.997845703125
22644.0,22699.0,4.06077294921875
22644.0,22700.0,4.47554638671875
22644.0,22701.0,4.165820190429687
22644.0,22702.0,4.34726513671875
22644.0,22703.0,4.0160068359375
22644.0,22704.0,4.060193481445312
22644.0,22705.0,4.1712177734375
22644.0,22706.0,4.2321484375
22644.0,22707.0,4.40330419921875
22644.0,22708.0,4.28829833984375
22644.0,22709.0,4.21450927734375
22644.0,22710.0,4.152956298828125
22644.0,22711.0,4.422005859375
22644.0,22712.0,4.9054384765625
22644.0,22713.0,3.76341943359375
22644.0,22714.0,3.9153984375
22644.0,22715.0,3.7771640625
22644.0,22716.0,3.93084619140625
22644.0,22717.0,3.83486328125
22644.0,22718.0,3.9104833984375
22644.0,22719.0,3.97672216796875
22644.0,22720.0,3.5596181640625
22644.0,22721.0,3.25022412109375
22644.0,22722.0,3.18542578125
22644.0,22723.0,3.23150537109375
22644.0,22724.0,3.67367333984375
22644.0,22725.0,3.263590576171875
22644.0,22726.0,3.27745263671875
22644.0,22727.0,3.91842529296875
22644.0,22728.0,3.35791796875
22644.0,22729.0,3.244670166015625
22644.0,22730.0,3.18339111328125
22644.0,22731.0,3.68631396484375
22644.0,22732.0,4.148984375
22644.0,22733.0,3.58049169921875
22644.0,22735.0,3.48424267578125
22644.0,22736.0,4.30301953125
22645.0,22635.0,1.674861328125
22645.0,22636.0,2.5407412109375
22645.0,22637.0,2.62356396484375
22645.0,22638.0,2.42050146484375
22645.0,22639.0,0.5859328002929687
22645.0,22640.0,0.6726811523437499
22645.0,22641.0,0.47912939453125
22645.0,22642.0,0.569361572265625
22645.0,22643.0,0.393850341796875
