MAZ,TAZ,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGREMPN,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,FPSEMPN,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHPOP,HSENROLL,MFDU,MWTEMPN,OPRKCST,OTHEMPN,PRKCST,RESACRE,RETEMPN,SD,SFDU,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTEMP,TOTHH,TOTPOP,ZERO,area_type,gqpop,hhlds,sftaz
24771,354,0,1,0,2,0,0,0.0,0,0,1,-1,2,0,0,0,0,0,1,3,1,-1,0,0.0,0,0.0,0.23473370100000002,0,-1,-1,0.333333333,2,1,0.23473370100000002,0,1,3,0,4,-1,-1,-1
24772,338,1,4,40,15,0,39,1.0897885440000001,0,0,1,-1,46,78,16,3,8,9,15,60,4,-1,4,0.0,0,0.0,0.337048003,6,-1,-1,0.0,2,1,1.426836547,194,35,60,0,0,-1,-1,-1
24775,355,2,13,23,11,4,0,0.0,0,0,1,-1,24,0,0,0,2,4,13,53,13,-1,0,0.0,0,0.0,1.3660927459999999,0,-1,-1,0.132075472,2,1,1.3660927459999999,0,19,53,0,3,-1,-1,-1
24777,355,3,6,15,6,3,0,0.0,0,0,1,-1,14,0,0,0,1,4,7,33,6,-1,0,0.0,0,0.0,1.378305785,0,-1,-1,0.151515152,2,1,1.378305785,0,12,33,0,4,-1,-1,-1
24778,355,1,9,16,12,4,0,0.0,0,0,1,-1,24,0,0,0,2,3,12,42,9,-1,0,0.0,0,0.0,1.365518825,0,-1,-1,0.14285714300000002,2,1,1.365518825,0,17,42,0,3,-1,-1,-1
24984,346,4,23,16,56,4,0,0.0,0,0,1,-1,43,0,0,2,8,6,22,103,23,-1,0,0.0,0,0.0,17.54843893,0,-1,-1,0.26213592199999997,2,1,17.54843893,0,38,103,0,5,-1,-1,-1
25040,344,3,12,10,26,7,0,0.0,0,0,1,-1,32,0,0,3,3,3,16,58,12,-1,0,0.0,0,0.0,3.1450642789999996,0,-1,-1,0.24137931,2,1,3.1450642789999996,0,25,58,0,4,-1,-1,-1
25041,344,5,12,14,24,7,6,3.046709945,0,0,1,-1,25,25,2,0,5,5,11,62,12,-1,1,0.0,0,0.0,4.106435143,0,-1,-1,0.225806452,2,1,7.153145087,46,21,62,0,4,-1,-1,-1
25042,348,1,3,9,11,3,0,0.0,0,0,1,-1,11,0,0,0,1,0,8,27,3,-1,0,0.0,0,0.0,1.200068871,0,-1,-1,0.222222222,2,1,1.200068871,0,9,27,0,4,-1,-1,-1
25043,349,14,11,39,50,5,1,1.018912445,0,0,1,-1,77,9,0,0,3,14,38,119,11,-1,1,0.0,0,0.0,2.8869185930000003,4,-1,-1,0.14285714300000002,2,1,3.905831038,42,55,119,0,2,-1,-1,-1
25044,348,0,5,2,20,4,0,0.0,0,0,1,-1,14,0,0,2,0,1,12,31,5,-1,0,0.0,0,0.0,2.194100092,0,-1,-1,0.419354839,2,1,2.194100092,0,15,31,0,4,-1,-1,-1
25231,333,3,12,16,41,7,2,1.112995698,0,0,1,-1,58,3,0,3,11,2,25,79,12,-1,1,0.0,0,0.0,3.031953797,0,-1,-1,0.164556962,2,1,4.144949495,29,41,79,0,3,-1,-1,-1
25259,343,11,16,80,39,1,0,0.0,0,0,1,-1,90,0,0,13,10,30,20,147,16,-1,0,0.0,0,0.0,3.310353535,0,-1,-1,0.013605441999999999,3,1,3.310353535,0,73,147,0,3,-1,-1,-1
25260,343,11,12,69,32,3,1,0.17268067399999998,0,0,1,-1,84,3,0,14,9,26,19,127,12,-1,0,0.0,0,0.0,3.132920795,0,-1,-1,0.062992126,3,1,3.305601469,7,68,127,0,3,-1,-1,-1
25287,358,1,0,17,22,5,0,0.0,0,0,1,-1,40,0,0,3,1,10,12,45,0,-1,0,0.0,0,0.0,0.7805785120000001,0,-1,-1,0.177777778,2,1,0.7805785120000001,0,26,45,0,2,-1,-1,-1
25665,348,3,10,11,31,20,0,0.0,0,0,1,-1,30,0,0,4,0,1,29,75,10,-1,0,0.0,0,0.0,4.816988062,0,-1,-1,0.41333333299999997,2,1,4.816988062,0,34,75,0,4,-1,-1,-1
25822,332,1,1,6,7,1,0,0.0,0,0,1,-1,12,0,0,3,1,0,4,16,1,-1,0,0.0,0,0.0,1.976124885,0,-1,-1,0.25,2,1,1.976124885,0,8,16,0,4,-1,-1,-1
25823,343,27,12,161,85,47,0,0.0,0,0,1,-1,224,0,0,19,37,72,51,332,12,-1,0,0.0,0,0.0,6.009687787000001,0,-1,-1,0.171686747,3,1,6.009687787000001,0,179,332,0,2,-1,-1,-1
25868,344,1,4,3,7,3,1,0.522431209,0,0,1,-1,10,2,2,0,2,1,4,18,4,-1,4,0.0,0,0.0,0.8548874320000001,0,-1,-1,0.27777777800000003,2,1,1.377318641,11,7,18,0,3,-1,-1,-1
25869,344,1,7,3,12,2,0,0.0,0,0,1,-1,14,0,0,0,3,1,6,25,7,-1,0,0.0,0,0.0,1.384527089,0,-1,-1,0.16,2,1,1.384527089,0,10,25,0,4,-1,-1,-1
25870,344,0,4,5,12,6,0,0.0,0,0,1,-1,16,0,0,1,0,0,9,27,4,-1,0,0.0,0,0.0,1.377640037,0,-1,-1,0.333333333,2,1,1.377640037,0,10,27,0,4,-1,-1,-1
25871,349,3,5,8,24,8,0,0.0,0,0,1,-1,29,0,0,1,1,2,14,48,5,-1,0,0.0,0,0.0,2.838498623,0,-1,-1,0.375,2,1,2.838498623,0,18,48,0,4,-1,-1,-1
25872,349,3,8,5,15,1,0,1.83299147,0,0,1,-1,12,3,44,0,0,9,5,32,8,-1,0,0.0,0,0.0,1.150112295,0,-1,-1,0.09375,2,1,2.983103765,51,14,32,0,3,-1,-1,-1
25873,349,6,12,22,24,2,0,0.0,0,0,1,-1,37,0,0,0,2,13,12,66,12,-1,0,0.0,0,0.0,3.639003673,0,-1,-1,0.060606060999999996,2,1,3.639003673,0,27,66,0,4,-1,-1,-1
25878,334,0,3,3,6,0,0,0.0,0,0,1,-1,9,0,0,1,1,1,2,12,3,-1,0,0.0,0,0.0,0.7211891640000001,0,-1,-1,0.083333333,3,1,0.7211891640000001,0,5,12,0,4,-1,-1,-1
25879,335,1,1,2,4,0,84,2.16868835,0,0,1,-1,6,59,1,0,1,1,1,8,1,-1,62,0.0,0,0.0,0.072289612,3,-1,-1,0.125,3,1,2.240977961,240,3,8,0,1,-1,-1,-1
25973,350,0,13,50,22,12,0,0.0,0,0,1,-1,58,0,0,10,7,11,19,97,13,-1,0,0.0,0,0.0,5.7486455460000006,0,-1,-1,0.164948454,3,1,5.7486455460000006,0,47,97,0,4,-1,-1,-1
26060,350,0,6,10,37,10,0,0.0,0,0,1,-1,38,0,0,2,3,4,17,63,6,-1,0,0.0,0,0.0,3.332736455,0,-1,-1,0.380952381,3,1,3.332736455,0,26,63,0,4,-1,-1,-1
26072,334,3,1,9,6,1,10,0.206238,0,0,1,-1,15,31,1,0,2,5,6,20,1,-1,1,0.0,0,0.0,0.060658235,0,-1,-1,0.05,3,1,0.266896235,68,13,20,0,0,-1,-1,-1
26402,356,2,9,18,23,11,0,0.0,0,0,1,-1,37,0,0,0,2,2,20,63,9,-1,0,0.0,0,0.0,1.88328742,0,-1,-1,0.301587302,2,1,1.88328742,0,24,63,0,3,-1,-1,-1
26403,356,0,1,9,14,2,0,0.0,0,0,1,-1,22,0,0,0,0,3,10,26,1,-1,0,0.0,0,0.0,1.271694215,0,-1,-1,0.23076923100000002,2,1,1.271694215,0,13,26,0,4,-1,-1,-1
26404,356,0,3,19,21,6,0,0.0,0,0,1,-1,39,0,0,0,1,2,21,49,3,-1,0,0.0,0,0.0,1.835720845,0,-1,-1,0.244897959,2,1,1.835720845,0,24,49,0,4,-1,-1,-1
26632,348,4,9,19,35,9,0,0.0,0,0,1,-1,34,0,0,1,2,0,26,76,9,-1,0,0.0,0,0.0,5.127112029,0,-1,-1,0.289473684,2,1,5.127112029,0,29,76,0,4,-1,-1,-1
26681,334,2,2,9,5,5,0,0.0,0,0,1,-1,16,0,0,0,4,3,4,23,2,-1,0,0.0,0,0.0,0.88553719,0,-1,-1,0.21739130399999998,3,1,0.88553719,0,11,23,0,4,-1,-1,-1
26683,343,21,10,75,34,6,0,0.0,0,0,1,-1,91,0,0,4,9,31,19,146,10,-1,0,0.0,0,0.0,1.403259871,0,-1,-1,0.068493151,3,1,1.403259871,0,63,146,0,1,-1,-1,-1
26685,349,1,11,12,36,13,0,0.0,0,0,1,-1,42,0,0,1,2,2,25,73,11,-1,0,0.0,0,0.0,4.18197888,0,-1,-1,0.356164384,2,1,4.18197888,0,30,73,0,4,-1,-1,-1
26686,343,7,8,49,49,15,0,0.0,0,0,1,-1,98,0,0,8,21,20,35,128,8,-1,0,0.0,0,0.0,1.371992654,0,-1,-1,0.15625,3,1,1.371992654,0,84,128,0,2,-1,-1,-1
26687,350,0,5,4,17,7,0,0.0,0,0,1,-1,18,0,0,1,3,2,7,33,5,-1,0,0.0,0,0.0,1.984182736,0,-1,-1,0.393939394,3,1,1.984182736,0,13,33,0,4,-1,-1,-1
26688,350,0,10,6,20,2,0,0.0,0,0,1,-1,19,0,0,0,0,5,11,38,10,-1,0,0.0,0,0.0,2.105486685,0,-1,-1,0.078947368,3,1,2.105486685,0,16,38,0,4,-1,-1,-1
26689,350,1,7,6,13,3,0,0.0,0,0,1,-1,19,0,0,0,3,4,5,30,7,-1,0,0.0,0,0.0,2.1141643709999998,0,-1,-1,0.1,3,1,2.1141643709999998,0,12,30,0,4,-1,-1,-1
26691,350,1,10,41,15,12,0,0.0,0,0,1,-1,41,0,0,5,6,10,17,79,10,-1,0,0.0,0,0.0,3.302800735,0,-1,-1,0.17721519,3,1,3.302800735,0,38,79,0,4,-1,-1,-1
26694,356,1,6,11,15,4,0,0.0,0,0,1,-1,23,0,0,0,2,0,12,37,6,-1,0,0.0,0,0.0,1.474701561,0,-1,-1,0.297297297,2,1,1.474701561,0,14,37,0,4,-1,-1,-1
26709,341,0,1,2,1,0,0,0.769475054,0,0,1,-1,2,3,0,1,1,1,0,4,1,-1,30,0.0,0,0.0,0.087940006,2,-1,-1,0.0,2,1,0.85741506,35,3,4,0,1,-1,-1,-1
26712,352,2,22,32,64,23,183,2.3442386859999997,0,0,1,-1,77,184,2,3,8,14,41,143,22,-1,18,0.0,0,0.0,0.794374721,1,-1,-1,0.307692308,2,1,3.138613407,422,66,143,0,0,-1,-1,-1
26713,341,0,13,17,41,14,0,0.0,0,0,1,-1,51,0,0,0,4,8,31,85,13,-1,0,0.0,0,0.0,3.304935721,0,-1,-1,0.270588235,2,1,3.304935721,0,43,85,0,4,-1,-1,-1
26714,341,0,12,20,39,8,0,0.0,0,0,1,-1,43,0,0,0,4,3,20,79,12,-1,0,0.0,0,0.0,3.305693297,0,-1,-1,0.253164557,2,1,3.305693297,0,27,79,0,4,-1,-1,-1
26715,352,0,13,20,44,9,0,0.0,0,0,1,-1,52,0,0,0,8,5,21,86,13,-1,0,0.0,0,0.0,4.132231405,0,-1,-1,0.26744186,2,1,4.132231405,0,34,86,0,4,-1,-1,-1
26716,340,0,18,19,41,5,0,0.0,0,0,1,-1,50,0,0,2,5,3,21,83,18,-1,0,0.0,0,0.0,4.806565657,0,-1,-1,0.22891566300000002,2,1,4.806565657,0,31,83,0,4,-1,-1,-1
26717,340,4,8,12,11,0,0,0.0,0,0,1,-1,16,0,0,3,9,0,3,35,8,-1,0,0.0,0,0.0,2.458907254,0,-1,-1,0.028571429,2,1,2.458907254,0,15,35,0,4,-1,-1,-1
26718,352,0,1,1,2,0,0,0.0,0,0,1,-1,2,0,0,0,0,0,1,4,1,-1,0,0.0,0,0.0,0.126584022,0,-1,-1,0.0,2,1,0.126584022,0,1,4,0,3,-1,-1,-1
26720,353,0,12,17,19,2,0,0.0,0,0,1,-1,32,0,0,1,4,2,14,50,12,-1,0,0.0,0,0.0,2.32456382,0,-1,-1,0.06,2,1,2.32456382,0,21,50,0,4,-1,-1,-1
26721,352,1,3,10,7,1,0,0.0,0,0,1,-1,16,0,0,0,0,1,8,22,3,-1,0,0.0,0,0.0,0.952915519,0,-1,-1,0.181818182,2,1,0.952915519,0,9,22,0,4,-1,-1,-1
26889,332,2,7,65,44,6,16,3.3007286839999996,0,0,1,-1,86,3,3,7,14,2,44,124,7,-1,50,0.0,0,0.0,5.052967368,0,-1,-1,0.129032258,2,1,8.353696051,81,67,124,0,3,-1,-1,-1
27148,343,3,17,89,92,15,12,0.79592689,0,0,1,-1,175,35,5,9,25,21,71,216,17,-1,10,0.0,0,0.0,2.262108004,0,-1,-1,0.143518519,3,1,3.058034894,76,126,216,0,1,-1,-1,-1
27190,357,2,7,18,7,4,0,0.0,0,0,1,-1,17,0,0,1,1,2,8,38,7,-1,0,0.0,0,0.0,1.729568411,0,-1,-1,0.21052631600000002,2,1,1.729568411,0,12,38,0,4,-1,-1,-1
27191,358,2,8,42,36,7,0,0.0,0,0,1,-1,78,0,0,0,7,21,28,95,8,-1,0,0.0,0,0.0,1.431841139,0,-1,-1,0.178947368,2,1,1.431841139,0,56,95,0,2,-1,-1,-1
27401,345,2,3,2,16,2,0,0.0,0,0,1,-1,7,0,0,1,1,1,9,25,3,-1,0,0.0,0,0.0,1.609090909,0,-1,-1,0.28,2,1,1.609090909,0,12,25,0,4,-1,-1,-1
28002,332,0,5,6,12,3,0,0.0,0,0,1,-1,19,0,0,0,0,2,8,26,5,-1,0,0.0,0,0.0,3.38546832,0,-1,-1,0.192307692,2,1,3.38546832,0,10,26,0,4,-1,-1,-1
28003,346,1,12,3,23,6,0,0.0,0,0,1,-1,24,0,0,0,1,3,13,45,12,-1,0,0.0,0,0.0,2.6409320480000003,0,-1,-1,0.288888889,2,1,2.6409320480000003,0,17,45,0,4,-1,-1,-1
28004,346,4,2,4,2,0,0,0.0,0,0,1,-1,2,0,0,0,2,2,0,12,2,-1,0,0.0,0,0.0,1.4924242419999998,0,-1,-1,0.0,2,1,1.4924242419999998,0,4,12,0,4,-1,-1,-1
28005,346,1,7,2,19,3,0,0.0,0,0,1,-1,12,0,0,1,0,3,9,32,7,-1,0,0.0,0,0.0,1.70399449,0,-1,-1,0.3125,2,1,1.70399449,0,13,32,0,4,-1,-1,-1
28006,345,1,7,6,16,1,0,0.0,0,0,1,-1,17,0,0,2,1,0,8,31,7,-1,0,0.0,0,0.0,1.4720385669999998,0,-1,-1,0.129032258,2,1,1.4720385669999998,0,11,31,0,4,-1,-1,-1
28007,348,2,2,9,8,4,0,0.0,0,0,1,-1,9,0,0,0,2,1,6,25,2,-1,0,0.0,0,0.0,1.336891644,0,-1,-1,0.2,2,1,1.336891644,0,9,25,0,4,-1,-1,-1
28008,348,0,0,1,3,2,0,0.0,0,0,1,-1,2,0,0,1,0,0,3,6,0,-1,0,0.0,0,0.0,0.581726354,0,-1,-1,0.666666667,2,1,0.581726354,0,4,6,0,4,-1,-1,-1
28010,348,0,1,1,7,2,0,0.0,0,0,1,-1,3,0,0,1,0,0,5,11,1,-1,0,0.0,0,0.0,0.6763314970000001,0,-1,-1,0.454545455,2,1,0.6763314970000001,0,6,11,0,4,-1,-1,-1
28011,348,5,1,8,9,6,0,0.0,0,0,1,-1,12,0,0,0,2,2,7,29,1,-1,0,0.0,0,0.0,1.3875114780000002,0,-1,-1,0.275862069,2,1,1.3875114780000002,0,11,29,0,4,-1,-1,-1
28012,348,1,7,4,18,6,0,0.0,0,0,1,-1,18,0,0,1,0,1,12,36,7,-1,0,0.0,0,0.0,1.681680441,0,-1,-1,0.305555556,2,1,1.681680441,0,14,36,0,4,-1,-1,-1
28013,345,2,13,9,24,7,0,0.0,0,0,1,-1,35,0,0,1,3,1,17,55,13,-1,0,0.0,0,0.0,3.1940312210000004,0,-1,-1,0.2,2,1,3.1940312210000004,0,22,55,0,4,-1,-1,-1
28014,345,2,17,5,29,7,0,0.0,0,0,1,-1,32,0,0,0,2,6,15,60,17,-1,0,0.0,0,0.0,3.1484848480000003,0,-1,-1,0.25,2,1,3.1484848480000003,0,23,60,0,4,-1,-1,-1
28015,345,5,13,11,22,7,0,0.0,0,0,1,-1,30,0,0,2,4,3,14,58,13,-1,0,0.0,0,0.0,3.151101928,0,-1,-1,0.155172414,2,1,3.151101928,0,23,58,0,4,-1,-1,-1
28091,350,0,7,26,24,7,0,0.0,0,0,1,-1,43,0,0,5,3,6,16,64,7,-1,0,0.0,0,0.0,3.840358127,0,-1,-1,0.203125,3,1,3.840358127,0,30,64,0,4,-1,-1,-1
28504,349,1,5,8,38,13,0,0.0,0,0,1,-1,40,0,0,0,1,7,20,65,5,-1,0,0.0,0,0.0,4.370500459,0,-1,-1,0.36923076899999996,2,1,4.370500459,0,28,65,0,4,-1,-1,-1
28813,352,2,16,24,24,7,0,0.0,0,0,1,-1,41,0,0,3,8,3,18,73,16,-1,0,0.0,0,0.0,3.39869146,0,-1,-1,0.150684932,2,1,3.39869146,0,32,73,0,4,-1,-1,-1
28825,345,2,5,13,22,6,0,0.0,0,0,1,-1,22,0,0,1,1,0,21,48,5,-1,0,0.0,0,0.0,3.705417815,0,-1,-1,0.25,2,1,3.705417815,0,23,48,0,4,-1,-1,-1
28826,345,1,7,9,26,4,2,1.407311754,0,0,1,-1,23,8,0,0,0,1,18,47,7,-1,0,0.0,14,0.0,2.133666208,1,-1,-1,0.29787234,2,1,3.5409779610000003,31,19,47,0,3,-1,-1,-1
29567,345,3,13,14,30,1,0,0.0,0,0,1,-1,26,0,0,2,2,3,15,61,13,-1,0,0.0,0,0.0,3.39214876,0,-1,-1,0.09836065599999999,2,1,3.39214876,0,22,61,0,4,-1,-1,-1
29569,350,1,9,41,12,7,0,0.0,0,0,1,-1,37,0,0,9,7,11,12,70,9,-1,0,0.0,0,0.0,2.112373737,0,-1,-1,0.14285714300000002,3,1,2.112373737,0,39,70,0,3,-1,-1,-1
29570,357,3,15,36,36,10,0,0.0,0,0,1,-1,54,0,0,1,9,5,19,100,15,-1,0,0.0,0,0.0,7.103374656000001,0,-1,-1,0.23,2,1,7.103374656000001,0,34,100,0,4,-1,-1,-1
29609,348,3,9,10,29,12,0,0.0,0,0,1,-1,28,0,0,5,1,4,17,63,9,-1,0,0.0,0,0.0,3.650918274,0,-1,-1,0.34920634899999997,2,1,3.650918274,0,27,63,0,4,-1,-1,-1
29610,349,0,1,1,4,0,10,2.8267719369999997,0,0,1,-1,4,36,3,0,0,1,2,6,1,-1,1,0.0,29,0.0,0.090216126,27,-1,-1,0.166666667,2,1,2.9169880619999997,188,3,6,0,1,-1,-1,-1
29611,349,2,13,11,28,4,0,0.0,0,0,1,-1,33,0,0,0,2,9,17,58,13,-1,0,0.0,0,0.0,4.3944903580000005,0,-1,-1,0.120689655,2,1,4.3944903580000005,0,28,58,0,4,-1,-1,-1
29612,347,0,5,4,19,3,0,0.0,0,0,1,-1,12,0,0,1,2,1,7,31,5,-1,0,0.0,0,0.0,3.463360882,0,-1,-1,0.225806452,2,1,3.463360882,0,11,31,0,4,-1,-1,-1
29613,348,0,6,0,18,4,0,0.0,0,0,1,-1,14,0,0,0,1,2,8,28,6,-1,0,0.0,0,0.0,1.829384757,0,-1,-1,0.35714285700000004,2,1,1.829384757,0,11,28,0,4,-1,-1,-1
29614,348,1,12,5,20,4,3,0.530722434,0,0,1,-1,18,2,0,1,2,3,10,42,12,-1,2,0.0,0,0.0,2.229034223,1,-1,-1,0.30952381,2,1,2.759756657,10,16,42,0,4,-1,-1,-1
29617,349,6,9,19,23,9,0,0.0,0,0,1,-1,37,0,0,0,2,4,16,66,9,-1,0,0.0,0,0.0,2.7622359960000002,0,-1,-1,0.24242424199999998,2,1,2.7622359960000002,0,22,66,0,4,-1,-1,-1
29619,334,2,0,9,3,1,0,0.0,0,0,1,-1,8,0,0,3,2,1,2,15,0,-1,0,0.0,0,0.0,0.409113866,0,-1,-1,0.133333333,3,1,0.409113866,0,8,15,0,3,-1,-1,-1
29642,341,4,25,129,37,7,1,0.14304108699999998,0,0,1,-1,152,4,1,20,27,14,49,202,25,-1,6,0.0,0,0.0,2.222638435,0,-1,-1,0.04950495,2,1,2.3656795230000003,13,110,202,0,2,-1,-1,-1
29643,341,1,21,25,28,1,9,1.014796054,0,0,1,-1,44,2,5,1,11,19,10,76,21,-1,28,0.0,0,0.0,1.606760419,3,-1,-1,0.078947368,2,1,2.621556474,48,41,76,0,2,-1,-1,-1
29644,339,0,11,14,39,8,0,0.0,0,0,1,-1,42,0,0,0,6,7,14,72,11,-1,0,0.0,0,0.0,3.3050734619999997,0,-1,-1,0.25,2,1,3.3050734619999997,0,27,72,0,4,-1,-1,-1
29645,340,0,12,8,25,4,0,0.0,0,0,1,-1,29,0,0,1,1,2,17,49,12,-1,0,0.0,0,0.0,3.20174472,0,-1,-1,0.22448979600000002,2,1,3.20174472,0,21,49,0,4,-1,-1,-1
29646,352,0,8,16,13,3,0,0.0,0,0,1,-1,27,0,0,3,1,1,12,40,8,-1,0,0.0,0,0.0,1.98684573,0,-1,-1,0.075,2,1,1.98684573,0,17,40,0,4,-1,-1,-1
29706,350,3,13,60,35,18,3,0.503551751,0,0,1,-1,83,32,0,8,38,15,21,129,13,-1,3,0.0,0,0.0,1.6655942540000002,1,-1,-1,0.240310078,3,1,2.169146006,39,82,129,0,1,-1,-1,-1
29900,334,0,5,13,8,2,0,0.0,0,0,1,-1,20,0,0,1,3,2,7,28,5,-1,0,0.0,0,0.0,1.283218549,0,-1,-1,0.107142857,3,1,1.283218549,0,13,28,0,4,-1,-1,-1
30001,353,3,5,9,13,5,0,0.0,0,0,1,-1,17,0,0,1,3,2,7,35,5,-1,0,0.0,0,0.0,0.9919421490000001,0,-1,-1,0.257142857,2,1,0.9919421490000001,0,13,35,0,3,-1,-1,-1
30391,342,26,45,289,102,11,31,0.239721634,0,0,1,-1,323,19,4,65,70,35,95,473,45,-1,6,0.0,0,0.0,1.39985596,1,-1,-1,0.071881607,3,1,1.6395775940000001,81,265,473,0,0,-1,-1,-1
30433,343,1,6,18,18,3,0,0.0,0,0,1,-1,34,0,0,1,2,8,11,46,6,-1,0,0.0,0,0.0,3.0863865930000003,0,-1,-1,0.10869565199999999,3,1,3.0863865930000003,0,22,46,0,4,-1,-1,-1
30436,343,0,3,10,9,4,0,0.0,0,0,1,-1,19,0,0,2,1,2,7,26,3,-1,0,0.0,0,0.0,1.633149679,0,-1,-1,0.153846154,3,1,1.633149679,0,12,26,0,4,-1,-1,-1
30437,343,4,3,18,8,3,0,0.0,0,0,1,-1,25,0,0,3,0,7,8,36,3,-1,0,0.0,0,0.0,3.118296602,0,-1,-1,0.111111111,3,1,3.118296602,0,18,36,0,4,-1,-1,-1
30438,350,0,4,6,8,2,0,0.0,0,0,1,-1,12,0,0,1,5,3,2,20,4,-1,0,0.0,0,0.0,2.11533517,0,-1,-1,0.15,3,1,2.11533517,0,11,20,0,4,-1,-1,-1
30439,343,2,7,52,23,2,1,0.265794084,0,0,1,-1,57,5,1,8,7,18,15,86,7,-1,0,0.0,0,0.0,1.344605365,2,-1,-1,0.046511628,3,1,1.610399449,17,48,86,0,2,-1,-1,-1
30442,346,5,29,22,91,12,0,0.0,0,0,1,-1,70,0,0,6,3,11,49,159,29,-1,0,0.0,0,0.0,35.77343893,0,-1,-1,0.270440252,2,1,35.77343893,0,69,159,0,5,-1,-1,-1
30925,347,0,11,4,20,5,0,0.0,0,0,1,-1,19,0,0,3,2,1,12,40,11,-1,0,0.0,0,0.0,6.281450872000001,0,-1,-1,0.275,2,1,6.281450872000001,0,18,40,0,4,-1,-1,-1
30952,340,10,4,16,6,1,0,0.0,0,0,1,-1,15,0,0,1,8,0,3,37,4,-1,0,0.0,0,0.0,1.565656566,0,-1,-1,0.027027027000000002,2,1,1.565656566,0,12,37,0,4,-1,-1,-1
31223,353,0,4,5,6,4,0,0.0,0,0,1,-1,13,0,0,1,1,2,8,19,4,-1,0,0.0,0,0.0,0.991046832,0,-1,-1,0.263157895,2,1,0.991046832,0,12,19,0,4,-1,-1,-1
31464,332,5,11,38,31,9,8,0.8395840609999999,0,0,1,-1,58,11,6,7,8,5,24,94,11,-1,4,0.0,0,0.0,1.6441854519999999,0,-1,-1,0.212765957,2,1,2.483769513,48,44,94,0,2,-1,-1,-1
31470,345,1,5,4,21,7,0,0.0,0,0,1,-1,16,0,0,2,0,1,13,38,5,-1,0,0.0,0,0.0,2.125895317,0,-1,-1,0.36842105299999994,2,1,2.125895317,0,16,38,0,4,-1,-1,-1
31471,357,1,8,22,18,6,0,0.0,0,0,1,-1,32,0,0,1,2,3,15,55,8,-1,0,0.0,0,0.0,2.530165289,0,-1,-1,0.218181818,2,1,2.530165289,0,21,55,0,4,-1,-1,-1
31954,358,0,1,9,11,3,0,0.0,0,0,1,-1,20,0,0,1,3,3,11,24,1,-1,0,0.0,0,0.0,0.422130395,0,-1,-1,0.291666667,2,1,0.422130395,0,18,24,0,2,-1,-1,-1
32504,354,1,4,9,15,3,0,0.0,0,0,1,-1,19,0,0,1,3,2,6,32,4,-1,0,0.0,0,0.0,0.906336088,0,-1,-1,0.3125,2,1,0.906336088,0,12,32,0,3,-1,-1,-1
32509,357,5,22,35,38,11,1,1.081820701,0,0,1,-1,62,6,0,0,1,6,33,111,22,-1,4,0.0,0,0.0,2.26569996,0,-1,-1,0.18018018,2,1,3.3475206610000003,53,40,111,0,2,-1,-1,-1
32573,357,1,6,17,27,13,20,1.43951884,0,0,1,-1,37,5,5,0,5,8,15,64,6,-1,0,0.0,0,0.0,1.706096403,2,-1,-1,0.359375,2,1,3.145615243,54,28,64,0,2,-1,-1,-1
33012,343,27,18,80,39,26,0,0.0,0,0,1,-1,111,0,0,4,26,32,27,190,18,-1,0,0.0,0,0.0,3.2997933880000003,0,-1,-1,0.15789473699999998,3,1,3.2997933880000003,0,89,190,0,2,-1,-1,-1
33025,345,6,6,14,28,2,0,0.0,0,0,1,-1,23,0,0,1,3,1,14,56,6,-1,0,0.0,0,0.0,2.754637282,0,-1,-1,0.17857142899999998,2,1,2.754637282,0,19,56,0,4,-1,-1,-1
33049,339,0,0,4,0,0,8,3.594165225,3688,0,1,-1,4,11,4,0,0,0,2,4,0,-1,42,0.0,0,0.0,0.175325133,11,-1,-1,0.0,2,1,3.769490358,82,2,4,0,2,-1,-1,-1
33051,354,0,4,7,11,7,7,3.169830715,0,0,1,-1,20,102,68,1,2,3,11,29,4,-1,6,0.0,0,0.0,0.38143191200000004,1,-1,-1,0.379310345,2,1,3.551262626,241,17,29,0,1,-1,-1,-1
33052,354,0,3,3,10,5,0,0.0,0,0,1,-1,16,0,0,0,0,3,7,21,3,-1,0,0.0,0,0.0,1.045064279,0,-1,-1,0.380952381,2,1,1.045064279,0,10,21,0,4,-1,-1,-1
33502,358,2,4,56,42,9,0,0.0,0,0,1,-1,95,0,0,5,9,21,32,113,4,-1,0,0.0,0,0.0,1.5727961430000001,0,-1,-1,0.238938053,2,1,1.5727961430000001,0,67,113,0,2,-1,-1,-1
33798,332,0,8,9,13,0,0,0.0,0,0,1,-1,17,0,0,1,0,1,9,30,8,-1,0,0.0,0,0.0,86.04049587,0,-1,-1,0.1,2,1,86.04049587,0,11,30,0,5,-1,-1,-1
33845,354,0,14,10,27,6,0,0.0,0,0,1,-1,33,0,0,2,2,5,15,57,14,-1,0,0.0,0,0.0,1.371280992,0,-1,-1,0.21052631600000002,2,1,1.371280992,0,24,57,0,3,-1,-1,-1
33846,354,0,6,7,14,5,0,0.0,0,0,1,-1,17,0,0,1,1,4,7,32,6,-1,0,0.0,0,0.0,1.4065656569999998,0,-1,-1,0.21875,2,1,1.4065656569999998,0,13,32,0,4,-1,-1,-1
