X,Y,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Area,Perimeter
6231368.6504677,2015277.99293785,"14704","18504","185043","42","4","12","92054","1200","0","0","626","0","5","2","0","25","0","2","2",34961.3665118107,1033.87324104833
6231283.31624454,2014262.11079803,"14705","18504","185043","42","4","12","92054","1200","0","0","626","0","5","2","0","25","0","2","2",108112.544736554,1581.85843818522
6231708.22384059,2014194.72126712,"14706","18504","185043","42","4","12","92054","1200","0","0","626","0","5","2","0","25","0","2","2",31218.8135306399,1227.54276400262
6230683.24091929,2014008.04793444,"14707","18504","185043","42","4","12","92054","1200","0","0","626","0","5","2","0","25","0","2","2",76037.8426740657,1454.85555369203
6230082.76289324,2013540.66063861,"14708","18504","185043","42","4","12","92054","1200","0","0","626","0","5","2","0","25","0","2","2",64826.8597530965,1235.91193523045
6230537.97434626,2012926.45395617,"14709","18504","185043","42","4","12","92054","1200","0","0","664","0","5","2","0","25","0","2","2",49780.6437818909,946.626462062681
6231411.0302634,2012633.41669884,"14710","18504","185043","42","4","12","92054","1200","0","0","664","0","5","2","0","25","0","2","2",122908.962662336,1496.77820606541
6230099.59777234,2012360.30043075,"14711","18504","185043","42","4","12","92054","1200","0","0","670","0","5","2","0","25","0","2","2",79986.5633163822,1385.43629905606
6228977.82446904,2012296.81580432,"14712","18504","185043","42","4","12","92054","1200","0","0","670","0","5","2","0","25","0","2","2",31109.0795089256,893.993669523226
6228874.10431616,2011669.00534683,"14713","18504","185043","42","4","12","92054","1200","0","0","670","0","5","2","0","25","0","2","2",90947.0676810961,1260.20348010908
6231426.62436776,2011664.56062643,"14714","18504","185043","42","4","12","92054","1200","0","0","664","0","5","2","0","25","0","2","2",95523.0432985887,1314.89829928246
6230113.93679461,2011672.68980003,"14715","18504","185043","42","4","12","92054","1200","0","0","670","0","5","2","0","25","0","2","2",95311.3202769639,1346.85170273921
6231148.52791735,2011081.70940115,"14716","18504","185043","42","4","12","92054","1200","0","0","702","0","5","2","0","6","0","2","2",55456.859202451,1318.42874997151
6229328.41378888,2011021.48624235,"14717","18504","185043","42","4","12","92054","1200","0","0","702","0","5","2","0","6","0","2","2",107021.182901247,1884.58731116695
6229731.74927269,2014607.93630854,"14718","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",47972.7238656027,934.307319689906
6228715.25277935,2014543.98001118,"14719","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",142889.020959873,1524.83311502063
6226524.4775776,2014549.03339719,"14720","18504","185044","42","4","12","92054","1200","0","0","634","0","5","2","0","25","0","2","2",49531.4515992833,982.877290958856
6225950.59465778,2014270.056125,"14721","18504","185044","42","4","12","92054","1200","0","0","634","0","5","2","0","25","0","2","2",73473.5900762958,1310.1083799079
6227624.56102968,2014192.89532809,"14722","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",79872.3206748929,1250.47085990862
6225208.99732493,2013648.20213985,"14723","18504","185044","42","4","12","92054","1200","0","0","634","0","5","2","0","25","0","2","2",108182.198406327,1375.23539009364
6229413.61955427,2013693.06402604,"14724","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",57312.6042555786,935.052147488181
6228074.33374503,2013512.50655163,"14725","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",53079.8176269263,1032.22824046572
6226724.76842978,2013729.8317855,"14726","18504","185044","42","4","12","92054","1200","0","0","634","0","5","2","0","25","0","2","2",34898.3609766054,827.064473138292
6228726.82534462,2013525.99029916,"14727","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",39638.5043615867,856.790354694642
6226056.51032423,2013308.04683783,"14728","18504","185044","42","4","12","92054","1200","0","0","634","0","5","2","0","25","0","2","2",53640.9681021031,1004.07980922539
6227298.4341877,2013368.40576282,"14729","18504","185044","42","4","12","92054","1200","0","0","654","0","5","2","0","25","0","2","2",58488.8982988205,983.742670247555
6226461.83300845,2012675.15262998,"14730","18504","185044","42","4","12","92054","1200","0","0","654","0","5","2","0","25","0","2","2",101039.538532197,1359.81600924775
6229469.32551011,2012907.05131553,"14731","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",38594.565026243,789.917112051595
6224917.22980064,2012490.20958338,"14732","18504","185044","42","4","12","92054","1200","0","0","658","0","5","2","0","25","0","2","2",82438.7678214599,1309.71212276294
6228874.22251639,2012859.47718438,"14733","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",41673.8548361209,844.366964205819
6225536.77701971,2012681.52270214,"14734","18504","185044","42","4","12","92054","1200","0","0","634","0","5","2","0","25","0","2","2",43946.6953591711,874.06671886086
6228115.20078766,2012612.93193957,"14735","18504","185044","42","4","12","92054","1200","0","0","632","0","5","2","0","25","0","2","2",87606.6469795058,1328.20619353084
6227308.38871984,2012490.59259235,"14736","18504","185044","42","4","12","92054","1200","0","0","654","0","5","2","0","25","0","2","2",56065.7015719,1072.37299380403
6225938.5462604,2011878.16589101,"14737","18504","185044","42","4","12","92054","1200","0","0","654","0","5","2","0","25","0","2","2",53146.1773190152,1215.96540893651
6225350.89184917,2011665.19477973,"14738","18504","185044","42","4","12","92054","1200","0","0","658","0","5","2","0","25","0","2","2",28140.3510578607,754.375168397567
6226891.77494781,2011484.99140832,"14739","18504","185044","42","4","12","92054","1200","0","0","654","0","5","2","0","25","0","2","2",223476.917083575,2393.60448395026
6224968.39249901,2010493.9261585,"14740","18504","185044","42","4","12","92054","1200","0","0","658","0","5","2","0","25","0","2","2",96087.8301124643,1607.07098492036
6227182.15599079,2010951.68491115,"14741","18504","185044","42","4","12","92054","1200","0","0","705","0","5","2","0","6","0","2","2",74957.3866737666,1775.37409882388
6225930.8551608,2009955.47189158,"14742","18504","185044","42","4","12","92054","1200","0","0","705","0","5","2","0","6","0","2","2",201652.651883439,2292.15943421954
6224349.1889507,2013289.80570808,"14743","18504","185044","42","4","12","92054","1200","0","0","658","0","5","2","0","25","0","2","2",46872.1664035622,934.906277902179
6241473.55481598,2034969.7422787,"14744","18507","185071","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",3314.50771834725,282.370847216104
6242189.2798199,2035189.3681757,"14745","18507","185071","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",80640.0941404502,1280.5456167317
6242994.94329496,2034557.8347742,"14746","18507","185071","42","4","12","92057","1200","0","0","306","0","5","3","0","25","0","2","2",160461.472981428,1624.9536566904
6241696.90762604,2034401.46681421,"14747","18507","185071","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",61947.7785867177,1773.00283726324
6241566.23327262,2033747.31496889,"14748","18507","185071","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",95820.3148178147,1404.58524873565
6241101.70646794,2032873.36273997,"14749","18507","185071","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",93608.9360053202,1333.4604106441
6242306.51814765,2033486.89446893,"14750","18507","185071","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",62128.553085594,1265.45738807355
6238411.78038748,2031532.63064818,"14751","18507","185072","42","4","12","92057","1200","0","0","334","0","5","3","0","25","0","2","2",74242.2699464189,1334.93921475806
6239651.84332865,2031357.10181167,"14752","18507","185072","42","4","12","92057","1200","0","0","334","0","5","3","0","25","0","2","2",123040.129405503,1660.27818226067
6240279.05532806,2030619.22423619,"14753","18507","185072","42","4","12","92057","1200","0","0","340","0","5","3","0","25","0","2","2",62442.193645262,1499.90718116549
6238511.64596444,2030693.25714021,"14754","18507","185072","42","4","12","92057","1200","0","0","334","0","5","3","0","25","0","2","2",99567.4449779969,1391.35396382042
6239530.46517839,2029997.60374988,"14755","18507","185072","42","4","12","92057","1200","0","0","340","0","5","3","0","25","0","2","2",148813.643760203,1818.80721337141
6238737.44541235,2029553.01457217,"14756","18507","185072","42","4","12","92057","1200","0","0","340","0","5","3","0","25","0","2","2",89697.4219172911,1564.09714915257
6233729.33528086,2031063.4642796,"14757","18507","185073","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",78841.1379752871,1428.25785476657
6233169.43581293,2029834.76193583,"14758","18507","185073","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",30393.6773026361,783.447870320188
6235734.92641537,2030977.02533724,"14759","18507","185073","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",118943.715944101,1476.5023948655
6235101.69059464,2029937.14562978,"14760","18507","185073","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",300581.509369046,2792.52035960518
6234528.11004771,2030978.87539832,"14761","18507","185073","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",87791.5474117749,1385.76985455153
6234142.12776045,2029298.43708426,"14762","18507","185073","42","4","12","92058","1200","0","0","328","0","5","3","0","25","0","2","2",87152.7669052131,1292.41592136821
6233220.94023941,2029427.43428507,"14763","18507","185073","42","4","12","92058","1200","0","0","328","0","5","3","0","25","0","2","2",24441.962395724,757.121409332036
6233096.231484,2028838.51612345,"14764","18507","185073","42","4","12","92058","1200","0","0","328","0","5","3","0","25","0","2","2",78635.9721483586,1153.86058543206
6240561.47187163,2034624.37704464,"14765","18507","185074","42","4","12","92057","1200","0","0","297","0","5","3","0","25","0","2","2",470031.771009736,3427.21954518709
6239230.33654986,2034649.96573983,"14766","18507","185074","42","4","12","92057","1200","0","0","303","0","5","3","0","25","0","2","2",193748.103001652,2542.12589985857
6234507.89694277,2033775.25913193,"14767","18507","185074","42","4","12","92057","1200","0","0","312","0","5","3","0","25","0","2","2",178295.042646669,1686.28900543568
6235787.74807422,2033812.33676642,"14768","18507","185074","42","4","12","92057","1200","0","0","312","0","5","3","0","25","0","2","2",165077.62631723,1624.84899974673
6236635.24985547,2032666.17001138,"14769","18507","185074","42","4","12","92057","1200","0","0","312","0","5","3","0","25","0","2","2",528340.658503957,4215.18209128607
6240339.82989139,2032315.19753886,"14770","18507","185074","42","4","12","92057","1200","0","0","321","0","5","3","0","25","0","2","2",105304.647447304,1416.21823683857
6239238.23440041,2032387.39399228,"14771","18507","185074","42","4","12","92057","1200","0","0","321","0","5","3","0","25","0","2","2",122877.685301388,1538.94840818194
6234542.46513745,2031894.8134725,"14772","18507","185074","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",97072.6457180651,1780.60715565591
6235716.9834044,2031832.28045663,"14773","18507","185074","42","4","12","92057","1200","0","0","328","0","5","3","0","25","0","2","2",72064.1621482699,1254.07342433887
6236975.53028061,2031360.87119315,"14774","18507","185074","42","4","12","92057","1200","0","0","339","0","5","3","0","25","0","2","2",132691.580489798,1646.34038147177
6237208.74432196,2030288.98516331,"14775","18507","185074","42","4","12","92057","1200","0","0","339","0","5","3","0","25","0","2","2",210427.672127596,2140.85509761392
6237706.95912048,2029239.18247423,"14776","18507","185074","42","4","12","92057","1200","0","0","339","0","5","3","0","25","0","2","2",165282.314097506,1917.02355803981
6233958.1442936,2034363.73707911,"14777","18507","185074","42","4","12","92057","1200","0","0","312","0","5","3","0","25","0","2","2",19900.3928165617,834.577522573916
6237472.07325463,2033837.77644803,"14778","18507","185074","42","4","12","92057","1200","0","0","303","0","5","3","0","25","0","2","2",250297.821385253,2499.2433942315
6220567.91925517,2019218.91092801,"14779","18509","185091","42","4","12","92054","1200","0","0","531","0","5","2","0","25","0","2","2",64151.2575901714,1252.38641419589
6221199.2823841,2019057.80453988,"14780","18509","185091","42","4","12","92054","1200","0","0","531","0","5","2","0","25","0","2","2",35141.319441542,797.439481649729
6219831.18593587,2018617.57276722,"14781","18509","185091","42","4","12","92054","1200","0","0","548","0","5","2","0","25","0","2","2",56366.1380135322,1107.622594803
6219182.88924237,2018229.20593969,"14782","18509","185091","42","4","12","92054","1200","0","0","548","0","5","2","0","25","0","2","2",73738.6401506145,1346.29104556978
6220653.59043749,2018625.37883894,"14783","18509","185091","42","4","12","92054","1200","0","0","531","0","5","2","0","25","0","2","2",25218.7562145315,715.581467754982
6221333.67716578,2018601.10637639,"14784","18509","185091","42","4","12","92054","1200","0","0","531","0","5","2","0","25","0","2","2",19119.4074133193,732.668480703019
6220932.71584184,2018298.60305234,"14785","18509","185091","42","4","12","92054","1200","0","0","566","0","5","2","0","25","0","2","2",32614.6505621421,974.775243749799
6219982.33831191,2017617.765247,"14786","18509","185091","42","4","12","92054","1200","0","0","548","0","5","2","0","25","0","2","2",94369.9673151847,1729.97652197856
6220613.36372926,2017813.08233927,"14787","18509","185091","42","4","12","92054","1200","0","0","566","0","5","2","0","25","0","2","2",34134.4285853834,751.725447407927
6221054.36174811,2017818.57308622,"14788","18509","185091","42","4","12","92054","1200","0","0","566","0","5","2","0","25","0","2","2",22553.6888106712,634.968839161611
6221405.22518259,2017819.06662611,"14789","18509","185091","42","4","12","92054","1200","0","0","566","0","5","2","0","25","0","2","2",22850.2685405601,641.684669629434
6223082.47279865,2016859.853891,"14790","18509","185091","42","4","12","92054","1200","0","0","581","0","5","2","0","25","0","2","2",21196.9683270103,837.94590627211
6221478.35828802,2016537.21068698,"14791","18509","185091","42","4","12","92054","1200","0","0","581","0","5","2","0","25","0","2","2",448793.401822208,3182.03317220048
6222106.79694344,2015513.53228293,"14792","18509","185091","42","4","12","92054","1200","0","0","603","0","5","2","0","25","0","2","2",102827.434640571,1601.02143735694
6223215.94139854,2016149.06841755,"14793","18509","185091","42","4","12","92054","1200","0","0","603","0","5","2","0","25","0","2","2",36648.5005158925,837.76030908716
6222220.44841905,2019018.09624775,"14794","18509","185092","42","4","12","92054","1200","0","0","544","0","5","2","0","25","0","2","2",55748.3007464108,1132.88215665483
6222291.35971973,2018432.22314604,"14795","18509","185092","42","4","12","92054","1200","0","0","544","0","5","2","0","25","0","2","2",88536.9346813609,1262.11683487939
6223180.81141905,2017962.90848473,"14796","18509","185092","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",43106.9107673797,1086.98343894884
6222274.87426133,2017771.44266353,"14797","18509","185092","42","4","12","92054","1200","0","0","544","0","5","2","0","25","0","2","2",80742.3982370027,1262.32467479407
6223481.93078416,2017081.34777423,"14798","18509","185092","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",49659.612099528,1267.39333940063
6223785.52360168,2016546.28950769,"14799","18509","185092","42","4","12","92054","1200","0","0","589","0","5","2","0","25","0","2","2",34913.6579121775,868.127248293119
6222534.19330038,2021110.09145297,"14800","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",8565.13608677128,521.69584895412
6222062.63538967,2020931.81144699,"14801","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",22271.4392078562,672.632349364186
6222426.42716589,2020409.28156994,"14802","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",103046.529256996,1374.76132364759
6223230.8991402,2019830.02830328,"14803","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",78534.249538348,1467.16574070363
6221442.3744613,2019999.63945977,"14804","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",66724.0292887739,1217.51148719039
6222313.04560176,2019534.23867208,"14805","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",94156.6067980593,1597.79056711538
6223148.36739018,2018904.53643464,"14806","18509","185093","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",9910.33104735104,509.696535261147
6223717.07143487,2019906.77378904,"14807","18509","185094","42","4","12","92054","1200","0","0","499","0","5","2","0","25","0","2","2",65779.9190840515,1352.54438529326
6224098.53179459,2018884.43145063,"14808","18509","185094","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",37888.5264364066,950.573697332104
6223497.62702384,2018756.38286795,"14809","18509","185094","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",34281.7086143906,808.372546370667
6223684.14753914,2018212.45154505,"14810","18509","185094","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",40780.9824784586,973.781266000122
6224042.45013713,2018061.52035276,"14811","18509","185094","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",21947.5265144051,753.17157523231
6223789.61366983,2017489.50027393,"14812","18509","185094","42","4","12","92054","1200","0","0","545","0","5","2","0","25","0","2","2",18211.8442583774,671.240841946837
6227352.31099446,2023802.08911892,"14813","18510","185101","42","4","12","92054","1200","0","0","435","0","5","2","0","25","0","2","2",27926.1870247141,728.683954672535
6226586.08834697,2023393.20700363,"14814","18510","185101","42","4","12","92054","1200","0","0","435","0","5","2","0","25","0","2","2",67235.5900673829,1243.09413894648
6227160.71092807,2023149.96107284,"14815","18510","185101","42","4","12","92054","1200","0","0","435","0","5","2","0","25","0","2","2",34450.6285005609,796.882472122871
6226387.15432348,2022766.54413001,"14816","18510","185101","42","4","12","92054","1200","0","0","435","0","5","2","0","25","0","2","2",46721.5034725548,1145.08276121287
6225879.06964371,2022014.40964216,"14817","18510","185101","42","4","12","92054","1200","0","0","457","0","5","2","0","25","0","2","2",209155.151518514,2325.03863317689
6227159.20211765,2022427.00825012,"14818","18510","185101","42","4","12","92054","1200","0","0","435","0","5","2","0","25","0","2","2",57785.5642814261,1270.49285359077
6225763.659055,2020891.79438867,"14819","18510","185101","42","4","12","92054","1200","0","0","457","0","5","2","0","25","0","2","2",134643.174333845,1649.55139138051
6224746.26237892,2020921.09533189,"14820","18510","185101","42","4","12","92054","1200","0","0","457","0","5","2","0","25","0","2","2",88769.1447582339,1160.98768695213
6223721.85678569,2021151.51766337,"14821","18510","185101","42","4","12","92054","1200","0","0","496","0","5","2","0","25","0","2","2",42636.6805152318,1109.29141062936
6222776.78071626,2021245.30680984,"14822","18510","185101","42","4","12","92054","1200","0","0","496","0","5","2","0","25","0","2","2",17239.4383121761,579.770019352586
6223729.37008265,2020735.22305668,"14823","18510","185101","42","4","12","92054","1200","0","0","496","0","5","2","0","25","0","2","2",59203.7448395694,1347.34638212187
6225045.95821266,2020067.69526144,"14824","18510","185101","42","4","12","92054","1200","0","0","457","0","5","2","0","25","0","2","2",59174.6902557703,1208.98160263522
6230068.58801611,2024887.49281083,"14825","18510","185102","42","4","12","92054","1200","0","0","392","0","5","2","0","25","0","2","2",480801.869282332,3263.8377578371
6228979.107467,2023901.46474589,"14826","18510","185102","42","4","12","92054","1200","0","0","392","0","5","2","0","25","0","2","2",239013.048463508,2452.6791308109
6227981.64870183,2024400.52859412,"14827","18510","185102","42","4","12","92054","1200","0","0","424","0","5","2","0","25","0","2","2",72460.7913701429,1235.82323892132
6227968.19118448,2023567.6791744,"14828","18510","185102","42","4","12","92054","1200","0","0","435","0","5","2","0","25","0","2","2",60835.3335568488,1199.93596280979
6228014.20387858,2022464.31135332,"14829","18510","185102","42","4","12","92054","1200","0","0","452","0","5","2","0","25","0","2","2",156153.722615638,2125.29314583924
6229954.54316005,2022034.00815604,"14830","18510","185102","42","4","12","92054","1200","0","0","452","0","5","2","0","25","0","2","2",89383.3019205159,1233.79709480398
6229280.20242178,2022387.06399975,"14831","18510","185102","42","4","12","92054","1200","0","0","452","0","5","2","0","25","0","2","2",24455.1459768978,764.639094565919
6230593.54579087,2026860.01275037,"14832","18510","185102","42","4","12","92058","1200","0","0","392","0","5","2","0","25","0","2","2",29540.5102566306,1232.98894552669
6224508.01407114,2019677.44926416,"14833","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",73138.3924715203,1181.61391015979
6225799.82410662,2019261.56796925,"14834","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",47573.89936669,1091.2145848071
6225214.18400234,2019209.99723846,"14835","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",38791.8481561025,870.113893038621
6224568.97583644,2018847.82067259,"14836","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",41188.3945479743,926.454915756812
6225145.05129083,2018389.743716,"14837","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",66007.0496804652,1267.52121871052
6226173.98607529,2018431.98389278,"14838","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",58269.8299196936,1177.01931051323
6225626.03714804,2018078.84783295,"14839","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",37535.1237916445,1620.44614034671
6224580.05958506,2017674.43305907,"14840","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",100461.512963943,1615.71263491698
6224289.59742892,2016906.38904735,"14841","18511","185111","42","4","12","92054","1200","0","0","521","0","5","2","0","25","0","2","2",24927.6698096674,850.915912787962
6226974.64011081,2021117.23865027,"14842","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",36146.0126527664,877.37582379135
6226542.33539341,2020859.20616424,"14843","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",45962.4831301029,987.876156647797
6227239.02770028,2020431.67752807,"14844","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",39841.6445835826,1197.72620191603
6226308.96791323,2020042.60956471,"14845","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",76274.8798872172,1556.66858037172
6227460.48894501,2019511.13782361,"14846","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",58549.0718621908,1108.05186773181
6226842.90225898,2019397.43356024,"14847","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",71401.8712709051,1236.17206261749
6226444.39573944,2018991.64419533,"14848","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",40415.0242385621,1095.11271986727
6227417.10385708,2018825.86289194,"14849","18511","185112","42","4","12","92054","1200","0","0","495","0","5","2","0","25","0","2","2",29718.2322708406,890.771341933954
6228650.73091019,2021809.02282576,"14850","18511","185113","42","4","12","92054","1200","0","0","466","0","5","2","0","25","0","2","2",103269.9529587,1586.5234876447
6227970.66571025,2020983.70951336,"14851","18511","185113","42","4","12","92054","1200","0","0","466","0","5","2","0","25","0","2","2",150500.273762405,1859.19012386286
6227961.68282405,2019423.5743313,"14852","18511","185113","42","4","12","92054","1200","0","0","526","0","5","2","0","25","0","2","2",39724.9651171966,1046.56292543215
6229276.32979007,2021430.85678243,"14853","18511","185114","42","4","12","92054","1200","0","0","474","0","5","2","0","25","0","2","2",66610.2994547967,1179.74062118949
6228588.49050879,2020360.88007735,"14854","18511","185114","42","4","12","92054","1200","0","0","474","0","5","2","0","25","0","2","2",50664.2589709696,1129.3665956349
6229680.22468841,2020567.89387347,"14855","18511","185114","42","4","12","92054","1200","0","0","474","0","5","2","0","25","0","2","2",138988.372341899,2003.12730434072
6229729.65420918,2019334.21945261,"14856","18511","185114","42","4","12","92054","1200","0","0","526","0","5","2","0","25","0","2","2",143503.422832537,1563.01457687507
6228582.98993073,2019465.1101574,"14857","18511","185114","42","4","12","92054","1200","0","0","526","0","5","2","0","25","0","2","2",109884.779038979,1522.04568791181
6233870.800762,2028352.48499126,"14858","18512","185121","42","4","12","92057","1200","0","0","366","0","5","3","0","25","0","2","2",164838.990506672,2139.53073982869
6233640.00098833,2027131.67277805,"14859","18512","185121","42","4","12","92057","1200","0","0","377","0","5","3","0","25","0","2","2",358529.06650316,2713.23339568461
6231963.11501853,2027700.274706,"14860","18512","185121","42","4","12","92058","1200","0","0","13","0","5","3","0","25","0","2","2",67560.4824921687,1256.27265242916
6231921.58798073,2026404.66031535,"14861","18512","185121","42","4","12","92057","1200","0","0","377","0","5","3","0","25","0","2","2",189509.278002141,2448.2514123641
6233532.38555515,2025705.9580837,"14862","18512","185121","42","4","12","92057","1200","0","0","377","0","5","3","0","25","0","2","2",184474.648044546,2076.24811857206
6231619.15182669,2024987.63562531,"14863","18512","185121","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",66032.2382625916,1531.0277739958
6232687.82976039,2024987.75521437,"14864","18512","185121","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",89274.2779207335,1662.50090320116
6234201.55514498,2024788.69675401,"14865","18512","185121","42","4","12","92057","1200","0","0","377","0","5","3","0","25","0","2","2",69919.0645034879,1129.70367805647
6233449.03333224,2023741.90076073,"14866","18512","185121","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",62393.5691016827,1240.77796161629
6234222.11049704,2023608.54242245,"14867","18512","185121","42","4","12","92057","1200","0","0","377","0","5","3","0","25","0","2","2",169556.705403377,1798.16637035075
6232728.5348715,2022308.10241095,"14868","18512","185121","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",22428.8578644478,1117.10941471444
6231173.26697755,2027261.5919685,"14869","18512","185122","42","4","12","92058","1200","0","0","13","0","5","3","0","25","0","2","2",9180.31740974031,408.439503822639
6231146.36202316,2025934.70500975,"14870","18512","185122","42","4","12","92057","1200","0","0","377","0","5","3","0","25","0","2","2",93201.1964755742,1765.85705420311
6232878.32295792,2024261.17851346,"14871","18512","185122","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",129152.714460209,1722.13284478881
6230958.1331876,2024386.96892389,"14872","18512","185122","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",35251.813124626,807.381283953233
6231854.96360506,2023926.96190495,"14873","18512","185122","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",108051.357735141,1545.07581652415
6230837.18641703,2023358.03741938,"14874","18512","185123","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",76602.79137337,1388.67316508897
6231496.37715514,2023112.86700205,"14875","18512","185123","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",78265.043091291,1603.49359831154
6232744.51131374,2023023.02182001,"14876","18512","185123","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",88035.4306236104,1521.44832882211
6231971.37013673,2022583.3613442,"14877","18512","185123","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",63700.0367118773,2233.38845279104
6231831.29261491,2022046.92549748,"14878","18512","185123","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",83045.4222883967,1546.46216542592
6230810.02793731,2021879.7028677,"14879","18512","185123","42","4","12","92057","1200","0","0","421","0","5","3","0","25","0","2","2",105115.740748484,1298.3526162397
6242840.10903554,2026511.29242926,"14880","18513","185131","42","4","12","92056","1200","0","0","397","0","5","3","0","25","0","2","2",69911.4185236694,1193.9863514653
6242108.43312055,2025406.78916452,"14881","18513","185131","42","4","12","92056","1200","0","0","397","0","5","3","0","25","0","2","2",134352.258495147,2081.67758232603
6242613.63765062,2025773.04543781,"14882","18513","185131","42","4","12","92056","1200","0","0","397","0","5","3","0","25","0","2","2",67665.5533645959,1039.96821715502
6241361.90761313,2025437.44833135,"14883","18513","185131","42","4","12","92056","1200","0","0","397","0","5","3","0","25","0","2","2",29887.9780342307,869.144624894719
6243391.98988071,2025139.19326574,"14884","18513","185131","42","4","12","92056","1200","0","0","397","0","5","3","0","25","0","2","2",122552.76449516,1869.72108617351
6240648.7178219,2024342.72068718,"14885","18513","185131","42","4","12","92056","1200","0","0","422","0","5","3","0","25","0","2","2",168373.481767562,2500.48469222774
6243047.49500546,2024279.56477742,"14886","18513","185131","42","4","12","92056","1200","0","0","429","0","5","3","0","25","0","2","2",154116.253615936,2083.47474268844
6241806.42050698,2023631.71544946,"14887","18513","185131","42","4","12","92056","1200","0","0","422","0","5","3","0","25","0","2","2",151255.441562373,1705.04385670327
